time,vwind
12/01,-0.934161
12/02,-1.007628
12/03,-1.1907445
12/04,-0.22540537
12/05,-1.0381776
12/06,-1.0131015
12/07,-1.2438966
12/08,-1.2689817
12/09,-1.2489694
12/10,-1.2581455
12/11,-1.2879369
12/12,-1.0624654
12/13,-1.2111197
12/14,-1.4810972
12/15,-0.9684399
12/16,-0.6280765
12/17,-1.1531122
12/18,-1.393175
12/19,-1.5469213
12/20,-1.0983884
12/21,-1.2534747
12/22,-1.685095
12/23,-1.9568557
12/24,-1.368306
12/25,-1.4848156
12/26,-1.4747014
12/27,-1.5135978
12/28,-1.0764507
12/29,-1.0374329
12/30,-1.2902988
12/31,-1.1313943
