time,vwind
12/13,1.0223248
12/14,0.78249717
12/15,0.9405558
12/16,0.82596993
12/17,0.89092237
12/18,1.2617141
12/19,1.195111
12/20,0.881324
12/21,1.0467547
12/22,1.0191253
12/23,1.3157893
12/24,1.2061864
12/25,1.163452
12/26,1.3907485
12/27,1.3264602
12/28,1.179455
12/29,1.0413233
12/30,1.1985685
12/31,1.2749479
