time,vwind
12/14,-0.24104044
12/15,-0.023229755
12/16,-0.030962724
12/17,0.45495802
12/18,0.33674672
12/19,-0.6028679
12/20,-0.8495327
12/21,-0.5784416
12/22,-0.89751726
12/23,-0.5769331
12/24,-0.7843182
12/25,-0.8486805
12/26,-0.9845864
12/27,-0.3608528
12/28,-0.46940413
12/29,-0.80855346
12/30,-0.33190358
12/31,0.11814335
