time,vwind
05/31,-1.5513201
06/01,-1.6753883
06/02,-1.4245095
06/03,-1.4172826
06/04,-1.6270972
06/05,-1.6792126
06/06,-2.066739
06/07,-1.4235531
06/08,-1.2600473
06/09,-1.5113957
06/10,-1.4610085
06/11,-1.9936417
06/12,-1.5389628
06/13,-1.1677991
06/14,-0.962087
06/15,-0.4076179
06/16,-0.916188
06/17,-1.6760746
06/18,-1.1044774
06/19,-1.0688725
06/20,-1.2227691
06/21,-1.0316359
06/22,-1.3733371
06/23,-1.4122618
06/24,-1.0876185
06/25,-0.932306
06/26,-1.2154436
06/27,-0.7624962
06/28,-0.7089002
06/29,-0.7610537
06/30,-0.5680747
07/01,-1.0401776
07/02,-1.1466974
07/03,-0.60653824
07/04,-1.0478897
07/05,-0.6909771
07/06,-0.7655528
07/07,-1.4239345
07/08,-0.44641644
07/09,-0.75657165
07/10,-1.2175031
07/11,-1.295049
07/12,-0.40230623
07/13,-0.5587557
07/14,-0.6010372
07/15,-1.1842055
07/16,-0.48458797
07/17,-0.13929072
07/18,-1.3948923
07/19,-0.9040052
07/20,-0.30951366
07/21,-0.62302035
07/22,-0.64715034
07/23,-0.45997792
07/24,-0.72937196
07/25,-0.7175671
07/26,-0.27050635
07/27,-0.21145006
07/28,-0.6551974
07/29,-0.274129
07/30,-0.09064026
07/31,0.36391127
08/01,-0.15503275
08/02,-0.32314602
08/03,0.316379
08/04,-0.14212689
08/05,-0.1191916
08/06,-0.3049689
08/07,0.25825036
08/08,0.5911879
08/09,0.25951844
08/10,-0.20050406
08/11,0.3687664
08/12,0.41851825
08/13,0.63503677
08/14,0.9114701
08/15,0.2929322
08/16,0.5410033
08/17,0.7342183
08/18,0.372686
08/19,0.47428653
08/20,0.6518337
08/21,0.61272216
08/22,0.7969525
08/23,0.66416
08/24,0.5945681
08/25,-0.39480245
08/26,1.2231282
08/27,1.2512963
08/28,0.069418766
08/29,0.61811024
08/30,0.67232454
08/31,1.0990962
09/01,0.7513213
09/02,0.41966063
09/03,0.26333904
09/04,1.1616666
09/05,1.5811375
09/06,1.1887711
09/07,0.4471206
09/08,0.5522101
09/09,1.2629808
09/10,1.6080046
09/11,1.348276
09/12,1.2641063
09/13,0.50418824
09/14,1.2933226
09/15,1.1906061
09/16,0.34450606
09/17,0.8030381
09/18,1.0745937
09/19,1.0873804
09/20,0.8043213
09/21,0.86618096
09/22,1.5093523
09/23,0.91292
09/24,1.2914654
09/25,1.7497433
09/26,1.4976755
09/27,0.93112063
09/28,0.8892193
09/29,1.6529878
09/30,1.6793165
10/01,0.7471523
10/02,0.76086485
10/03,0.9298647
10/04,1.089765
10/05,1.2717887
10/06,1.7768224
10/07,1.1734415
10/08,1.2947719
10/09,1.356328
10/10,0.78382975
10/11,1.4984852
10/12,1.3162429
10/13,0.99599123
10/14,0.27486926
10/15,0.62048835
10/16,1.7787101
10/17,1.6592653
10/18,1.6455244
10/19,1.4158517
10/20,0.8043994
10/21,1.0105786
10/22,0.76906085
10/23,0.47886455
10/24,1.275434
10/25,1.6380177
10/26,1.3938854
10/27,0.86262953
10/28,0.55320364
10/29,0.82359797
10/30,1.1066501
10/31,0.36527073
11/01,1.1540895
11/02,1.454889
11/03,0.57256216
11/04,0.19234069
11/05,0.94813156
11/06,0.9968499
11/07,1.5018277
11/08,0.65334594
11/09,1.1376064
11/10,1.3630152
11/11,1.3007951
11/12,0.10033801
11/13,0.6355285
11/14,1.1625923
11/15,1.1546018
11/16,0.88484854
11/17,0.59910697
11/18,0.09792018
11/19,0.37712646
11/20,0.7757445
11/21,0.04422875
11/22,0.21375418
11/23,0.8051882
11/24,0.6645802
11/25,0.7415042
11/26,0.11707425
11/27,0.095074385
11/28,0.12693131
11/29,0.34687403
11/30,0.024652995
12/01,-0.55036676
12/02,-0.12895514
12/03,-0.61510074
12/04,-0.300112
12/05,-0.3229162
12/06,-0.17013584
12/07,0.5486298
12/08,1.0403295
12/09,-0.5681706
12/10,-0.7711764
12/11,-0.5851505
12/12,-0.60615337
12/13,-0.6790033
12/14,-0.9041365
12/15,-0.54922986
12/16,-1.1953666
12/17,0.04784001
12/18,-0.43820906
12/19,-0.6764696
12/20,-0.9255201
12/21,-1.0289094
12/22,-1.6394693
12/23,-1.1104548
12/24,-0.8594429
12/25,-1.0642892
12/26,-1.5592709
12/27,-1.7205983
12/28,-1.9120408
12/29,-1.6892253
12/30,-1.503718
12/31,-1.8976249
