time,vwind
12/17,-0.17956571
12/18,-0.36394563
12/19,-0.5561794
12/20,-0.10665268
12/21,0.18124148
12/22,-0.36602005
12/23,-0.49611816
12/24,-0.12759016
12/25,-0.23262705
12/26,-0.41207993
12/27,0.07266313
12/28,-0.1384699
12/29,-0.32695898
12/30,-0.29589823
12/31,-0.00050168566
