time,vwind
04/09,-2.5400002
04/10,-1.8533332
04/11,-1.1266667
04/12,-1.4
04/13,-1.76
04/14,-2.12
04/15,-1.9666667
04/16,-2.3933334
04/17,-1.56
04/18,-1.3333334
04/19,-1.74
04/20,-1.6866666
04/21,-1.4666667
04/22,-1.1733334
04/23,-1.3933333
04/24,-1.1533333
04/25,-1.2199999
04/26,-1.1133333
04/27,-1.3333334
04/28,-1.8466666
04/29,-1.66
04/30,-0.6933333
05/01,-1.1800001
05/02,-1.2933333
05/03,-1.1142857
05/04,-1.2857143
05/05,-1.15
05/06,-0.76428574
05/07,-0.96666664
05/08,-1.8642857
05/09,-1.7071428
05/10,-2.3285713
05/11,-1.4357144
05/12,-1.1785715
05/13,-0.99230766
05/14,-0.48461536
05/15,-0.38571426
05/16,-0.021428585
05/17,-0.80714285
05/18,-0.9285714
05/19,-0.7214285
05/20,0.6214286
05/21,0.49285713
05/22,0.2142857
05/23,-0.53571427
05/24,-1.0785714
05/25,-0.20000002
05/26,-1.1714286
05/27,-0.42857143
05/28,-0.7357143
05/29,-0.49285716
05/30,-0.55
05/31,-0.19285713
06/01,-0.75
06/02,-1.25
06/03,-1.0384616
06/04,-1.4142857
06/05,-0.6857143
06/06,-0.8357143
06/07,-1.2428571
06/08,-1.1714286
06/09,-0.95
06/10,-0.87142855
06/11,-1.25
06/12,-0.54
06/13,-0.5466667
06/14,-0.9066667
06/15,-1.2533333
06/16,-0.6266667
06/17,-0.64000005
06/18,-0.5466667
06/19,-0.4642857
06/20,-0.9142857
06/21,-0.29285717
06/22,0.12857144
06/23,-0.62857145
06/24,-0.42000002
06/25,0.10666668
06/26,0.17857139
06/27,0.057142835
06/28,-0.16428569
06/29,-1.5571429
06/30,-0.87857145
07/01,-0.35714287
07/02,0.042857118
07/03,0.8533333
07/04,0.24
07/05,0.26666668
07/06,-0.15333335
07/07,-0.019999998
07/08,0.5133333
07/09,-0.39333335
07/10,-0.58666664
07/11,-0.0066666445
07/12,-0.5466667
07/13,-0.22666666
07/14,-0.34
07/15,0.19333337
07/16,0.05999999
07/17,-0.6333333
07/18,-0.8666667
07/19,0.4466667
07/20,0.55333334
07/21,-0.17333332
07/22,0.23333332
07/23,-0.28
07/24,-0.033333287
07/25,0.006666676
07/26,0.37333333
07/27,-0.12142857
07/28,-0.5142857
07/29,2.5544848e-08
07/30,0.63571423
07/31,0.93571424
08/01,0.25714287
08/02,0.10714284
08/03,0.071428575
08/04,0.035714295
08/05,0.3928571
08/06,0.06153845
08/07,0.34615386
08/08,0.75714284
08/09,0.9428571
08/10,1.2142857
08/11,1.2071428
08/12,0.32142857
08/13,0.71333337
08/14,0.04999999
08/15,0.06428574
08/16,0.007142846
08/17,-0.27142856
08/18,0.32857147
08/19,0.14285716
08/20,1.2214286
08/21,1.5
08/22,1.6466668
08/23,1.4733334
08/24,0.96000004
08/25,0.85999995
08/26,1.5333333
08/27,1.02
08/28,0.29333338
08/29,0.033333343
08/30,0.42666668
08/31,0.46666667
09/01,0.11333335
09/02,0.23333333
09/03,-0.033333328
09/04,1.0466666
09/05,0.8733333
09/06,-0.02000003
09/07,0.41333333
09/08,0.42666665
09/09,0.7066667
09/10,1.3199999
09/11,0.9933333
09/12,-0.30666667
09/13,0.9866666
09/14,1.0933334
09/15,0.053333316
09/16,0.5133334
09/17,1.5266666
09/18,0.68666667
09/19,-0.38
09/20,-0.019999985
09/21,0.3733333
09/22,-0.28
09/23,0.033333328
09/24,1.5733334
09/25,0.88
09/26,-0.3466667
09/27,0.11333333
09/28,1.1800001
09/29,0.39999998
09/30,-0.26666665
10/01,-0.006666682
10/02,0.31333336
10/03,-0.55333334
10/04,-0.4466667
10/05,0.58
10/06,0.06666667
10/07,0.26
10/08,0.08000002
10/09,0.68
10/10,0.85333335
10/11,0.8
10/12,0.14000002
10/13,0.080000006
10/14,-0.6
10/15,0.14666672
10/16,0.73333335
10/17,1.0666667
10/18,0.11333335
10/19,-0.26666668
10/20,-1.0
10/21,-0.04615384
10/22,0.37857145
10/23,0.32857147
10/24,0.2928571
10/25,-0.021428552
10/26,0.4571429
10/27,-0.29999998
10/28,-0.70769227
10/29,-0.876923
10/30,-0.33846155
10/31,-0.6692308
11/01,-0.74615383
11/02,0.084615394
11/03,0.07692306
11/04,-1.2769231
11/05,-1.2076923
11/06,-0.35384613
11/07,-0.2769231
11/08,-0.7416666
11/09,-0.28333333
11/10,-0.22500002
11/11,-0.54999995
11/12,-1.3416666
11/13,-1.475
11/14,-1.4307692
11/15,-0.8692308
11/16,-0.6076923
11/17,-1.1923077
11/18,-1.1461538
11/19,-0.15384616
11/20,-0.5153846
11/21,-1.0230769
11/22,-0.5153846
11/23,-0.3230769
11/24,-0.93076926
11/25,-1.2153846
11/26,-1.9923078
11/27,-2.323077
11/28,-1.7153846
11/29,-1.6750001
11/30,-1.475
12/01,-1.4250001
12/02,-1.75
12/03,-2.25
12/04,-2.4384615
12/05,-1.5833334
12/06,-1.9
12/07,-2.9333334
12/08,-2.3916667
12/09,-2.1000001
12/10,-2.007692
12/11,-2.7461538
12/12,-3.2538462
12/13,-2.2230768
12/14,-2.0583334
12/15,-1.6307693
12/16,-2.3416667
12/17,-2.4166667
12/18,-3.6916666
12/19,-3.8461537
12/20,-3.1153846
12/21,-0.60769224
12/22,-1.1692308
12/23,-2.0615385
12/24,-2.0769231
12/25,-2.5307693
12/26,-2.8384616
12/27,-1.8384615
12/28,-2.3153846
12/29,-2.9846153
12/30,-3.0384614
12/31,-2.5153847
