time,vwind
04/20,-3.6593742
04/21,-3.648649
04/22,-3.8872228
04/23,-4.210432
04/24,-3.3480902
04/25,-2.9339027
04/26,-2.762832
04/27,-3.3819027
04/28,-3.800411
04/29,-2.6776774
04/30,-2.3627439
05/01,-2.8000555
05/02,-2.7721112
05/03,-2.4054685
05/04,-3.1168509
05/05,-2.341254
05/06,-1.9093416
05/07,-2.083863
05/08,-2.6496947
05/09,-2.0631454
05/10,-2.3899155
05/11,-2.103244
05/12,-2.337759
05/13,-2.2676125
05/14,-1.6561317
05/15,-1.4847413
05/16,-1.0485389
05/17,-1.479878
05/18,-1.3897166
05/19,-1.6120257
05/20,-0.8131971
05/21,-1.4608625
05/22,-0.7366973
05/23,0.5329017
05/24,0.14360888
05/25,-1.2653544
05/26,-1.4670763
05/27,-1.2040378
05/28,-0.0034085447
05/29,-1.6037791
05/30,-1.4004452
05/31,-1.4832677
06/01,-1.0396428
06/02,0.27045822
06/03,0.07978157
06/04,0.3905261
06/05,-0.4176933
06/06,-0.31005284
06/07,1.317812
06/08,0.64768195
06/09,-0.30189112
06/10,-0.33091983
06/11,-0.4219896
06/12,-0.20941435
06/13,-0.62097764
06/14,-0.77194387
06/15,0.1411794
06/16,-0.3117677
06/17,0.6986324
06/18,0.83899045
06/19,2.121438
06/20,1.5425566
06/21,1.5182424
06/22,1.7026737
06/23,2.4251232
06/24,2.265961
06/25,1.8719897
06/26,2.3560388
06/27,2.0875206
06/28,2.969537
06/29,2.5297525
06/30,1.7323089
07/01,1.4497184
07/02,1.6926386
07/03,2.1754653
07/04,2.2935498
07/05,2.2952175
07/06,2.627915
07/07,3.3558996
07/08,3.2588186
07/09,2.448857
07/10,2.4447625
07/11,1.7758894
07/12,2.1239052
07/13,2.226781
07/14,3.0397472
07/15,3.6294577
07/16,3.4745383
07/17,3.236039
07/18,3.0848396
07/19,2.2631507
07/20,1.7676865
07/21,1.8352199
07/22,3.0951436
07/23,2.7199264
07/24,2.7441754
07/25,3.1267507
07/26,2.412101
07/27,2.7161398
07/28,3.3921976
07/29,2.1996078
07/30,2.5353498
07/31,3.0526106
08/01,2.9951773
08/02,3.336495
08/03,4.313824
08/04,4.72442
08/05,5.3068204
08/06,4.227789
08/07,4.3439555
08/08,4.5200596
08/09,4.6846704
08/10,4.806294
08/11,5.906245
08/12,5.4697957
08/13,4.0490074
08/14,3.6433299
08/15,3.6996531
08/16,4.265173
08/17,3.7995338
08/18,3.979624
08/19,4.902724
08/20,4.0865254
08/21,3.527496
08/22,4.919616
08/23,4.7156944
08/24,5.2425795
08/25,4.7339625
08/26,5.3554726
08/27,4.782731
08/28,4.5645194
08/29,6.3850155
08/30,5.8268294
08/31,4.420687
09/01,4.6200786
09/02,5.7380834
09/03,5.3476367
09/04,4.828571
09/05,4.807314
09/06,4.961355
09/07,4.616154
09/08,4.0641727
09/09,4.1442385
09/10,5.604367
09/11,5.5411363
09/12,5.648935
09/13,5.3862324
09/14,4.6757445
09/15,4.3877015
09/16,4.941812
09/17,5.1988044
09/18,4.7600718
09/19,4.744423
09/20,5.277047
09/21,4.8719287
09/22,4.415289
09/23,4.5044346
09/24,4.5164595
09/25,3.2740006
09/26,3.7774227
09/27,3.8452044
09/28,4.23841
09/29,4.1375146
09/30,4.652616
10/01,4.628709
10/02,4.639961
10/03,4.9159946
10/04,4.402989
10/05,3.8326657
10/06,4.067525
10/07,4.4918146
10/08,4.695747
10/09,4.5068417
10/10,5.0515795
10/11,4.941992
10/12,5.0056415
10/13,4.6501546
10/14,4.609825
10/15,4.857047
10/16,5.063668
10/17,4.2597303
10/18,3.1232035
10/19,2.9183042
10/20,3.719948
10/21,3.9581509
10/22,3.6078277
10/23,3.3647768
10/24,3.5129197
10/25,3.7721488
10/26,4.1496086
10/27,3.3368287
10/28,3.7103968
10/29,3.470541
10/30,3.7731488
10/31,4.4956913
11/01,4.058266
11/02,3.464405
11/03,2.7445412
11/04,3.7146914
11/05,3.5745683
11/06,3.3634262
11/07,2.8978646
11/08,2.241524
11/09,2.2312424
11/10,2.1640804
11/11,2.7750297
11/12,2.6145303
11/13,2.322003
11/14,2.12014
11/15,2.9233243
11/16,2.3664818
11/17,2.3362222
11/18,2.2227194
11/19,2.8565023
11/20,1.8104125
11/21,1.5944929
11/22,2.5203936
11/23,1.3058296
11/24,1.2049522
11/25,1.0848769
11/26,2.679876
11/27,1.876943
11/28,0.85392
11/29,1.3668399
11/30,1.6252768
12/01,1.9027748
12/02,0.90205264
12/03,0.7238248
12/04,0.88736445
12/05,0.92156285
12/06,-0.067869805
12/07,0.30288506
12/08,0.7243766
12/09,0.2797093
12/10,-0.023057181
12/11,-0.37866777
12/12,-0.78451335
12/13,-0.14437135
12/14,0.07992238
12/15,0.3524701
12/16,-0.26376462
12/17,-1.8826915
12/18,-0.99900454
12/19,0.12657933
12/20,-0.07245563
12/21,0.20953591
12/22,0.30580202
12/23,-0.6112427
12/24,-1.5611676
12/25,-1.0829971
12/26,-0.5230084
12/27,-0.43799362
12/28,-0.68460095
12/29,-1.5131782
12/30,-1.7830023
12/31,-1.9553789
