time,vwind
10/10,-0.8505257
10/11,-1.0276897
10/12,-0.9361969
10/13,-1.302162
10/14,-1.2227631
10/15,-1.6711141
10/16,-1.6057435
10/17,-1.4597813
10/18,-1.119231
10/19,-1.0064914
10/20,-1.449022
10/21,-1.4830226
10/22,-1.08623
10/23,-0.77810967
10/24,-0.7544305
10/25,-1.9076473
10/26,-1.7929441
10/27,-1.5391895
10/28,-1.3166667
10/29,-1.3698622
10/30,-1.9742754
10/31,-1.5434625
11/01,-1.0032315
11/02,-1.4239736
11/03,-1.603056
11/04,-1.1569257
11/05,-1.1505959
11/06,-1.3383042
11/07,-1.5691907
11/08,-1.2136575
11/09,-1.0465331
11/10,-1.025928
11/11,-1.7304265
11/12,-1.2310289
11/13,-1.3516318
11/14,-1.5031427
11/15,-1.8560544
11/16,-1.446738
11/17,-1.6772597
11/18,-2.0217288
11/19,-1.8976824
11/20,-1.7902372
11/21,-1.9146568
11/22,-2.1282597
11/23,-1.449026
11/24,-1.4402168
11/25,-1.9512123
11/26,-1.8793558
11/27,-1.7116784
11/28,-1.393601
11/29,-1.9634134
11/30,-2.2557325
12/01,-1.93889
12/02,-2.2265916
12/03,-2.4518125
12/04,-2.0057163
12/05,-1.9871606
12/06,-2.2811007
12/07,-2.015662
12/08,-2.2092626
12/09,-2.2525947
12/10,-1.7091256
12/11,-2.089376
12/12,-2.0950673
12/13,-2.2754958
12/14,-2.391457
12/15,-1.843543
12/16,-1.4774275
12/17,-1.6524801
12/18,-2.049992
12/19,-2.218196
12/20,-1.8471818
12/21,-1.9793851
12/22,-2.4394472
12/23,-2.6912966
12/24,-2.691888
12/25,-2.545737
12/26,-2.6853242
12/27,-2.6652014
12/28,-2.3996289
12/29,-2.4597056
12/30,-2.7373555
12/31,-2.3223054
