time,vwind
12/08,-1.0594375
12/09,-0.83478415
12/10,-0.38156608
12/11,-0.6571369
12/12,-0.9424126
12/13,-0.17827553
12/14,-0.50748104
12/15,-1.3266356
12/16,-1.600561
12/17,-1.45467
12/18,-0.77380174
12/19,-0.3679051
12/20,-1.2661948
12/21,-1.4262601
12/22,-1.1784971
12/23,-1.3502612
12/24,-1.7541795
12/25,-2.0664372
12/26,-2.1621802
12/27,-1.5392106
12/28,-1.5827016
12/29,-1.5632085
12/30,-0.98784256
12/31,-1.8217837
