time,vwind
11/05,0.34322086
11/06,0.1189255
11/07,0.39903665
11/08,0.28206265
11/09,0.4035192
11/10,0.35586926
11/11,0.3646408
11/12,0.34133118
11/13,0.0035211712
11/14,-0.18838786
11/15,-0.21680963
11/16,-0.22588246
11/17,-0.010575856
11/18,0.14306042
11/19,-0.21178365
11/20,-0.32669085
11/21,-0.094733655
11/22,0.10491503
11/23,-0.19618723
11/24,-0.056693446
11/25,0.14818908
11/26,0.16654383
11/27,-0.21497594
11/28,-0.4225747
11/29,-0.21063079
11/30,0.41862586
12/01,0.17804942
12/02,0.23035192
12/03,0.14135651
12/04,0.065948814
12/05,0.043713465
12/06,-0.22368155
12/07,-0.30494365
12/08,0.074313745
12/09,0.07750193
12/10,0.090735465
12/11,0.21797763
12/12,0.5033818
12/13,0.2336308
12/14,-0.2616269
12/15,-0.14161795
12/16,-0.36730096
12/17,-0.38677388
12/18,-0.2293888
12/19,0.35810187
12/20,-0.19794995
12/21,0.04110094
12/22,-0.057099976
12/23,-0.04115868
12/24,0.08215902
12/25,0.10170219
12/26,0.2763026
12/27,0.35299405
12/28,0.15139817
12/29,0.29286104
12/30,0.4425759
12/31,0.3621787
