time,vwind
06/14,2.5719943
06/15,2.9793363
06/16,3.3933947
06/17,3.8003998
06/18,3.947425
06/19,4.4366803
06/20,4.7033763
06/21,4.2435484
06/22,4.1994305
06/23,4.1087666
06/24,3.9102361
06/25,3.632692
06/26,3.5833952
06/27,3.5602396
06/28,3.049443
06/29,3.1733415
06/30,3.775856
07/01,3.3478196
07/02,3.30954
07/03,3.1045425
07/04,3.6610963
07/05,3.2829049
07/06,3.2973583
07/07,3.2778895
07/08,2.6742544
07/09,2.3916671
07/10,2.760605
07/11,2.9198773
07/12,2.9300053
07/13,2.16898
07/14,2.7998285
07/15,3.2819755
07/16,3.3568969
07/17,4.080176
07/18,3.9406447
07/19,3.2868865
07/20,2.1862326
07/21,1.8469812
07/22,2.7938697
07/23,3.0679672
07/24,3.380474
07/25,3.244498
07/26,2.5785434
07/27,2.462242
07/28,2.811961
07/29,3.83907
07/30,3.4921217
07/31,3.8208635
08/01,4.6139784
08/02,4.477693
08/03,4.2982173
08/04,3.9445808
08/05,3.928164
08/06,3.886684
08/07,4.094868
08/08,3.7299654
08/09,4.657742
08/10,4.1870184
08/11,3.648826
08/12,3.9928432
08/13,3.981906
08/14,3.210746
08/15,2.9853673
08/16,3.7529552
08/17,4.442152
08/18,4.1447196
08/19,3.6367736
08/20,3.8322055
08/21,4.28806
08/22,5.0178924
08/23,4.8053923
08/24,3.8694813
08/25,3.9924843
08/26,4.585714
08/27,3.9190102
08/28,3.9029756
08/29,3.8146515
08/30,4.606802
08/31,5.194878
09/01,5.2999525
09/02,4.7740736
09/03,3.8512275
09/04,3.4165623
09/05,3.8977516
09/06,3.4916787
09/07,3.8896961
09/08,4.357808
09/09,4.90012
09/10,4.1957808
09/11,3.9562545
09/12,4.126408
09/13,4.2084618
09/14,4.719724
09/15,4.9884577
09/16,4.88247
09/17,4.6808124
09/18,4.5233545
09/19,4.231627
09/20,3.7744036
09/21,4.190116
09/22,4.4242077
09/23,3.4390078
09/24,2.7822852
09/25,3.0661483
09/26,4.2938323
09/27,4.170611
09/28,4.1012263
09/29,4.191121
09/30,4.440639
10/01,4.935641
10/02,5.1355734
10/03,4.73355
10/04,4.117743
10/05,4.016207
10/06,4.6295815
10/07,4.4056044
10/08,4.060323
10/09,4.014534
10/10,4.4928045
10/11,4.488396
10/12,4.0950522
10/13,3.8026102
10/14,3.64883
10/15,3.3825345
10/16,3.6727197
10/17,4.4901233
10/18,4.698567
10/19,4.4654055
10/20,3.7406874
10/21,3.7184005
10/22,4.0895014
10/23,4.1894355
10/24,3.8275208
10/25,3.8152618
10/26,3.121041
10/27,2.4638782
10/28,3.2599754
10/29,3.8068008
10/30,3.180468
10/31,3.419948
11/01,2.4718568
11/02,2.2561395
11/03,3.389115
11/04,3.161666
11/05,2.5750124
11/06,2.039442
11/07,2.7053187
11/08,3.36647
11/09,3.3891332
11/10,2.8027694
11/11,2.5909479
11/12,2.0933259
11/13,3.0973525
11/14,2.6258848
11/15,1.4814868
11/16,1.5205749
11/17,2.3098886
11/18,1.6635251
11/19,1.6208386
11/20,1.4318095
11/21,2.007023
11/22,2.0633345
11/23,1.5877404
11/24,1.8186437
11/25,2.4472373
11/26,2.6612928
11/27,1.8559972
11/28,1.2455227
11/29,1.1175917
11/30,1.7126006
12/01,1.3840175
12/02,0.79303074
12/03,0.24814339
12/04,-0.33498275
12/05,0.6938227
12/06,0.75802296
12/07,-0.49941635
12/08,-0.33131307
12/09,0.31863943
12/10,0.034507647
12/11,-0.8589068
12/12,-0.25562277
12/13,-0.15351383
12/14,-0.3247743
12/15,-0.22783174
12/16,0.15875794
12/17,0.506907
12/18,0.2442045
12/19,0.4001209
12/20,0.26566622
12/21,-0.11306661
12/22,-0.6083509
12/23,-0.26632497
12/24,-0.18531132
12/25,0.5100009
12/26,-0.2313838
12/27,-0.46880028
12/28,-0.5871114
12/29,-1.0720323
12/30,-0.8092304
12/31,-1.0801994
