time,vwind
11/09,-1.6186653
11/10,-1.064206
11/11,-1.3714647
11/12,-1.6568434
11/13,-1.6606945
11/14,-1.6196613
11/15,-0.71057194
11/16,-0.60982484
11/17,-0.8538098
11/18,-1.140878
11/19,-0.27687085
11/20,-0.256043
11/21,-0.53377783
11/22,-1.11209
11/23,-1.4302794
11/24,-1.1538686
11/25,-0.6357355
11/26,-1.808089
11/27,-2.0341241
11/28,-1.4381686
11/29,-0.7983175
11/30,-1.1049349
12/01,-0.69037384
12/02,-0.73804975
12/03,-1.0761455
12/04,-1.6361231
12/05,-2.123421
12/06,-2.3518178
12/07,-1.1784694
12/08,-1.6176196
12/09,-1.7818199
12/10,-2.115325
12/11,-2.341231
12/12,-1.9003172
12/13,-1.681077
12/14,-1.5869074
12/15,-2.0214565
12/16,-1.8094758
12/17,-1.9923162
12/18,-1.1325566
12/19,-1.2763313
12/20,-1.4750105
12/21,-1.3157791
12/22,-1.3413006
12/23,-1.7372694
12/24,-1.9052658
12/25,-2.6501048
12/26,-2.1632555
12/27,-2.0412395
12/28,-2.8328989
12/29,-2.266181
12/30,-2.038647
12/31,-1.8271953
