time,vwind
12/14,-2.2870767
12/15,-1.8581316
12/16,-1.5657023
12/17,-2.0957046
12/18,-1.8753179
12/19,-1.8985877
12/20,-2.1884391
12/21,-1.7612323
12/22,-2.00241
12/23,-1.2740313
12/24,-1.3667831
12/25,-1.6015593
12/26,-2.268401
12/27,-2.2606173
12/28,-2.058724
12/29,-1.8890736
12/30,-1.6510776
12/31,-1.7610034
