time,sst
08/25,29.676563
08/26,29.676222
08/27,29.650007
08/28,29.673855
08/29,29.678036
08/30,29.73029
08/31,29.69092
09/01,29.687819
09/02,29.663681
09/03,29.665953
09/04,29.763695
09/05,29.754581
09/06,29.720064
09/07,29.722523
09/08,29.776423
09/09,29.72129
09/10,29.658901
09/11,29.595057
09/12,29.603865
09/13,29.579466
09/14,29.637983
09/15,29.67889
09/16,29.706306
09/17,29.69807
09/18,29.747856
09/19,29.72363
09/20,29.739325
09/21,29.783876
09/22,29.682219
09/23,29.687885
09/24,29.75522
09/25,29.721748
09/26,29.651749
09/27,29.714096
09/28,29.706749
09/29,29.712685
09/30,29.676006
10/01,29.682356
10/02,29.674368
10/03,29.679712
10/04,29.642221
10/05,29.704386
10/06,29.686419
10/07,29.653183
10/08,29.731361
10/09,29.739506
10/10,29.699059
10/11,29.662762
10/12,29.669594
10/13,29.647312
10/14,29.650702
10/15,29.688776
10/16,29.687384
10/17,29.733536
10/18,29.708363
10/19,29.696468
10/20,29.69414
10/21,29.766888
10/22,29.720356
10/23,29.713093
10/24,29.718872
10/25,29.681675
10/26,29.619797
10/27,29.592413
10/28,29.58788
10/29,29.612448
10/30,29.605566
10/31,29.625597
11/01,29.580477
11/02,29.584414
11/03,29.573624
11/04,29.59096
11/05,29.57225
11/06,29.617651
11/07,29.558456
11/08,29.589615
11/09,29.617489
11/10,29.586685
11/11,29.579662
11/12,29.577757
11/13,29.639303
11/14,29.639202
11/15,29.641468
11/16,29.636755
11/17,29.63332
11/18,29.609774
11/19,29.587177
11/20,29.622908
11/21,29.59568
11/22,29.523827
11/23,29.546139
11/24,29.576658
11/25,29.553177
11/26,29.500776
11/27,29.494999
11/28,29.476757
11/29,29.492832
11/30,29.50907
12/01,29.492989
12/02,29.463549
12/03,29.416092
12/04,29.43919
12/05,29.400652
12/06,29.394058
12/07,29.434269
12/08,29.44292
12/09,29.39337
12/10,29.368334
12/11,29.35634
12/12,29.348824
12/13,29.325094
12/14,29.288204
12/15,29.231352
12/16,29.25121
12/17,29.205519
12/18,29.218523
12/19,29.213472
12/20,29.191744
12/21,29.193203
12/22,29.182024
12/23,29.176615
12/24,29.130062
12/25,29.106466
12/26,29.116198
12/27,29.13253
12/28,29.091434
12/29,29.067078
12/30,29.063324
12/31,29.075813
