time,sst
09/05,26.04725
09/06,26.053747
09/07,26.032034
09/08,26.016617
09/09,26.027617
09/10,26.013983
09/11,25.98684
09/12,25.990839
09/13,25.94369
09/14,25.929018
09/15,25.919895
09/16,25.938124
09/17,25.905846
09/18,25.887035
09/19,25.884499
09/20,25.85228
09/21,25.85609
09/22,25.893892
09/23,25.901367
09/24,25.861656
09/25,25.844662
09/26,25.842636
09/27,25.909151
09/28,25.92707
09/29,25.869873
09/30,25.85451
10/01,25.86272
10/02,25.877182
10/03,25.888025
10/04,25.909767
10/05,25.931717
10/06,25.862715
10/07,25.874035
10/08,25.882387
10/09,25.88021
10/10,25.85716
10/11,25.799318
10/12,25.853207
10/13,25.909842
10/14,25.92523
10/15,25.935244
10/16,25.901651
10/17,25.907545
10/18,25.901249
10/19,25.914616
10/20,25.917192
10/21,25.93524
10/22,25.956648
10/23,25.979362
10/24,25.97329
10/25,25.976992
10/26,25.98292
10/27,25.965452
10/28,25.983774
10/29,26.013376
10/30,26.033644
10/31,26.06372
11/01,26.095903
11/02,26.076698
11/03,26.071056
11/04,26.063728
11/05,26.061522
11/06,26.074974
11/07,26.105747
11/08,26.092634
11/09,26.108072
11/10,26.10402
11/11,26.086422
11/12,26.084167
11/13,26.111038
11/14,26.131824
11/15,26.122253
11/16,26.161062
11/17,26.164463
11/18,26.150581
11/19,26.167397
11/20,26.180948
11/21,26.186666
11/22,26.189354
11/23,26.169922
11/24,26.182114
11/25,26.1772
11/26,26.172081
11/27,26.185823
11/28,26.229666
11/29,26.205261
11/30,26.234774
12/01,26.207827
12/02,26.237501
12/03,26.232738
12/04,26.28769
12/05,26.269777
12/06,26.27122
12/07,26.260654
12/08,26.249392
12/09,26.24725
12/10,26.248447
12/11,26.25958
12/12,26.277998
12/13,26.263609
12/14,26.267355
12/15,26.281052
12/16,26.303696
12/17,26.328346
12/18,26.303413
12/19,26.298784
12/20,26.278744
12/21,26.207283
12/22,26.211374
12/23,26.2451
12/24,26.266079
12/25,26.272034
12/26,26.305819
12/27,26.297436
12/28,26.283089
12/29,26.268053
12/30,26.261126
12/31,26.27383
