time,sst
07/14,29.689999
07/15,29.579046
07/16,29.63857
07/17,29.599998
07/18,29.593811
07/19,29.58238
07/20,29.604286
07/21,29.61143
07/22,29.575909
07/23,29.596363
07/24,29.482727
07/25,29.505909
07/26,29.543182
07/27,29.501818
07/28,29.503637
07/29,29.468182
07/30,29.474287
07/31,29.465652
08/01,29.489565
08/02,29.490002
08/03,29.54174
08/04,29.453913
08/05,29.558695
08/06,29.501307
08/07,29.536955
08/08,29.533045
08/09,29.38375
08/10,29.402084
08/11,29.423332
08/12,29.415833
08/13,29.446665
08/14,29.414349
08/15,29.389168
08/16,29.463333
08/17,29.444582
08/18,29.39565
08/19,29.477825
08/20,29.509567
08/21,29.54
08/22,29.550833
08/23,29.507082
08/24,29.532501
08/25,29.580833
08/26,29.586668
08/27,29.604166
08/28,29.622917
08/29,29.635
08/30,29.6312
08/31,29.6832
09/01,29.5984
09/02,29.600801
09/03,29.533998
09/04,29.5772
09/05,29.581598
09/06,29.5548
09/07,29.5284
09/08,29.5648
09/09,29.569199
09/10,29.604399
09/11,29.6548
09/12,29.692
09/13,29.686249
09/14,29.655201
09/15,29.656
09/16,29.7272
09/17,29.7475
09/18,29.79346
09/19,29.731924
09/20,29.76
09/21,29.751202
09/22,29.739199
09/23,29.773602
09/24,29.7908
09/25,29.806799
09/26,29.76346
09/27,29.707308
09/28,29.668077
09/29,29.631155
09/30,29.618076
10/01,29.632
10/02,29.602692
10/03,29.609232
10/04,29.615385
10/05,29.616798
10/06,29.607307
10/07,29.639616
10/08,29.631538
10/09,29.654615
10/10,29.675385
10/11,29.640001
10/12,29.642693
10/13,29.660769
10/14,29.659231
10/15,29.686922
10/16,29.73577
10/17,29.7
10/18,29.675
10/19,29.706923
10/20,29.784399
10/21,29.711153
10/22,29.678846
10/23,29.606539
10/24,29.662691
10/25,29.646152
10/26,29.69077
10/27,29.640001
10/28,29.655
10/29,29.673847
10/30,29.672691
10/31,29.692308
11/01,29.670383
11/02,29.657309
11/03,29.681202
11/04,29.683601
11/05,29.6676
11/06,29.684399
11/07,29.705416
11/08,29.6824
11/09,29.7232
11/10,29.76
11/11,29.770802
11/12,29.793201
11/13,29.7792
11/14,29.8304
11/15,29.8712
11/16,29.837694
11/17,29.808077
11/18,29.7808
11/19,29.796402
11/20,29.817692
11/21,29.819614
11/22,29.8472
11/23,29.876537
11/24,29.853077
11/25,29.839231
11/26,29.812693
11/27,29.792307
11/28,29.791155
11/29,29.832308
11/30,29.828075
12/01,29.82
12/02,29.8
12/03,29.766924
12/04,29.757692
12/05,29.748844
12/06,29.786001
12/07,29.811155
12/08,29.895
12/09,29.846924
12/10,29.805
12/11,29.756924
12/12,29.746155
12/13,29.695833
12/14,29.675001
12/15,29.6875
12/16,29.668749
12/17,29.64625
12/18,29.632608
12/19,29.639566
12/20,29.626087
12/21,29.63
12/22,29.624582
12/23,29.6244
12/24,29.652916
12/25,29.655602
12/26,29.636402
12/27,29.647917
12/28,29.6072
12/29,29.593332
12/30,29.581251
12/31,29.5388
