time,sst
08/26,26.969345
08/27,27.046928
08/28,27.020021
08/29,27.045395
08/30,27.05615
08/31,27.04043
09/01,27.011734
09/02,27.06836
09/03,27.038738
09/04,27.11159
09/05,27.141264
09/06,27.214659
09/07,27.178856
09/08,27.186882
09/09,27.181936
09/10,27.213346
09/11,27.119461
09/12,26.963284
09/13,26.8803
09/14,26.997585
09/15,27.109163
09/16,27.052616
09/17,26.961231
09/18,26.997498
09/19,26.94478
09/20,26.965998
09/21,26.962513
09/22,27.015131
09/23,26.980223
09/24,26.956959
09/25,26.987793
09/26,26.939175
09/27,26.931433
09/28,27.020071
09/29,27.026388
09/30,26.987206
10/01,26.979412
10/02,26.919092
10/03,26.871073
10/04,27.043545
10/05,26.965307
10/06,26.871286
10/07,26.872995
10/08,26.858418
10/09,26.967459
10/10,26.90786
10/11,26.838121
10/12,26.859886
10/13,26.909399
10/14,26.89946
10/15,26.924475
10/16,26.939535
10/17,26.986898
10/18,27.010677
10/19,27.071087
10/20,26.933094
10/21,26.977863
10/22,27.011076
10/23,27.0797
10/24,27.014317
10/25,27.004843
10/26,27.085285
10/27,27.119791
10/28,27.093029
10/29,27.169636
10/30,27.15605
10/31,27.11424
11/01,27.023998
11/02,27.062714
11/03,27.052086
11/04,27.054531
11/05,27.040565
11/06,27.001797
11/07,26.98955
11/08,26.955315
11/09,26.894806
11/10,26.914928
11/11,26.976921
11/12,27.010094
11/13,27.008638
11/14,27.017403
11/15,26.93619
11/16,26.960524
11/17,27.041945
11/18,27.081533
11/19,27.124626
11/20,27.126667
11/21,27.062462
11/22,27.08029
11/23,27.12743
11/24,27.147892
11/25,27.152428
11/26,27.058811
11/27,26.937548
11/28,26.941591
11/29,26.81077
11/30,26.76338
12/01,26.812828
12/02,26.924618
12/03,27.022818
12/04,27.023912
12/05,26.984465
12/06,26.990427
12/07,26.978539
12/08,26.907234
12/09,26.966696
12/10,26.919174
12/11,26.884232
12/12,26.927458
12/13,26.9375
12/14,26.905342
12/15,26.929947
12/16,27.01981
12/17,26.919107
12/18,26.820444
12/19,26.760782
12/20,26.829668
12/21,26.903769
12/22,26.809786
12/23,26.83806
12/24,26.855082
12/25,26.85739
12/26,26.899277
12/27,26.83509
12/28,26.799776
12/29,26.761183
12/30,26.826443
12/31,26.80948
