time,sst
08/01,25.169043
08/02,25.14768
08/03,25.147234
08/04,25.104525
08/05,25.076052
08/06,25.093412
08/07,25.064848
08/08,25.069086
08/09,25.044619
08/10,24.995344
08/11,24.94527
08/12,24.913837
08/13,24.851957
08/14,24.84982
08/15,24.796938
08/16,24.7944
08/17,24.779148
08/18,24.748642
08/19,24.748508
08/20,24.738352
08/21,24.7301
08/22,24.70881
08/23,24.714489
08/24,24.705925
08/25,24.703568
08/26,24.689785
08/27,24.644712
08/28,24.628359
08/29,24.63784
08/30,24.66366
08/31,24.648418
09/01,24.628384
09/02,24.611387
09/03,24.596695
09/04,24.578466
09/05,24.573967
09/06,24.591913
09/07,24.556465
09/08,24.516058
09/09,24.468077
09/10,24.458704
09/11,24.424683
09/12,24.3985
09/13,24.362116
09/14,24.332764
09/15,24.31173
09/16,24.32135
09/17,24.320486
09/18,24.32904
09/19,24.347853
09/20,24.362326
09/21,24.328516
09/22,24.323362
09/23,24.334696
09/24,24.36804
09/25,24.359179
09/26,24.337288
09/27,24.338049
09/28,24.32905
09/29,24.324585
09/30,24.353521
10/01,24.364515
10/02,24.36234
10/03,24.385584
10/04,24.396513
10/05,24.405334
10/06,24.426323
10/07,24.410227
10/08,24.35668
10/09,24.289337
10/10,24.249517
10/11,24.278028
10/12,24.297684
10/13,24.282188
10/14,24.295181
10/15,24.302109
10/16,24.293213
10/17,24.267382
10/18,24.299154
10/19,24.299383
10/20,24.290314
10/21,24.290062
10/22,24.29109
10/23,24.323202
10/24,24.333845
10/25,24.310411
10/26,24.306234
10/27,24.304024
10/28,24.333113
10/29,24.313753
10/30,24.282482
10/31,24.293821
11/01,24.293114
11/02,24.306444
11/03,24.27961
11/04,24.291893
11/05,24.367725
11/06,24.343231
11/07,24.338293
11/08,24.341734
11/09,24.35189
11/10,24.36178
11/11,24.379702
11/12,24.350077
11/13,24.33167
11/14,24.3239
11/15,24.33431
11/16,24.354198
11/17,24.368475
11/18,24.431498
11/19,24.422684
11/20,24.413412
11/21,24.434427
11/22,24.479326
11/23,24.509537
11/24,24.512627
11/25,24.50685
11/26,24.523693
11/27,24.575182
11/28,24.588947
11/29,24.60286
11/30,24.608006
12/01,24.5797
12/02,24.55554
12/03,24.568754
12/04,24.574232
12/05,24.572294
12/06,24.586712
12/07,24.580994
12/08,24.575691
12/09,24.570257
12/10,24.577564
12/11,24.596424
12/12,24.609577
12/13,24.605558
12/14,24.633362
12/15,24.626554
12/16,24.644659
12/17,24.665613
12/18,24.66946
12/19,24.66194
12/20,24.661581
12/21,24.683111
12/22,24.701286
12/23,24.73451
12/24,24.771538
12/25,24.764196
12/26,24.764233
12/27,24.748316
12/28,24.76058
12/29,24.80325
12/30,24.81699
12/31,24.84815
