time,sst
10/03,29.259737
10/04,29.249146
10/05,29.201374
10/06,29.204771
10/07,29.236591
10/08,29.265528
10/09,29.271364
10/10,29.223106
10/11,29.209915
10/12,29.222189
10/13,29.200161
10/14,29.21226
10/15,29.217714
10/16,29.224258
10/17,29.249544
10/18,29.288488
10/19,29.189259
10/20,29.184683
10/21,29.188313
10/22,29.20465
10/23,29.182018
10/24,29.217365
10/25,29.18112
10/26,29.198793
10/27,29.186123
10/28,29.193848
10/29,29.131361
10/30,29.14316
10/31,29.145788
11/01,29.18021
11/02,29.135303
11/03,29.140755
11/04,29.0982
11/05,29.044624
11/06,29.050367
11/07,29.070786
11/08,29.05979
11/09,29.032948
11/10,29.002789
11/11,28.978836
11/12,29.019669
11/13,28.996195
11/14,28.98184
11/15,28.943375
11/16,28.923931
11/17,28.918364
11/18,28.913427
11/19,28.886929
11/20,28.88641
11/21,28.892916
11/22,28.853727
11/23,28.813179
11/24,28.782
11/25,28.747553
11/26,28.72741
11/27,28.716549
11/28,28.728844
11/29,28.722387
11/30,28.71895
12/01,28.674616
12/02,28.682787
12/03,28.656471
12/04,28.644167
12/05,28.632475
12/06,28.593746
12/07,28.544123
12/08,28.501297
12/09,28.450455
12/10,28.429726
12/11,28.484995
12/12,28.455067
12/13,28.372475
12/14,28.36018
12/15,28.356703
12/16,28.340454
12/17,28.325586
12/18,28.280169
12/19,28.291895
12/20,28.259108
12/21,28.234276
12/22,28.19959
12/23,28.154366
12/24,28.13774
12/25,28.128319
12/26,28.08561
12/27,28.10866
12/28,28.145418
12/29,28.139534
12/30,28.14544
12/31,28.127197
