time,sst
09/13,28.667349
09/14,28.638584
09/15,28.652166
09/16,28.612715
09/17,28.604265
09/18,28.605555
09/19,28.61604
09/20,28.63218
09/21,28.630468
09/22,28.656284
09/23,28.632368
09/24,28.62986
09/25,28.608381
09/26,28.545376
09/27,28.536463
09/28,28.550678
09/29,28.578901
09/30,28.587543
10/01,28.553812
10/02,28.55615
10/03,28.557413
10/04,28.573656
10/05,28.577192
10/06,28.565857
10/07,28.588291
10/08,28.584658
10/09,28.554007
10/10,28.559978
10/11,28.603052
10/12,28.64352
10/13,28.581938
10/14,28.490137
10/15,28.505613
10/16,28.557772
10/17,28.464151
10/18,28.401318
10/19,28.419884
10/20,28.47651
10/21,28.464306
10/22,28.507011
10/23,28.50609
10/24,28.493263
10/25,28.573881
10/26,28.629402
10/27,28.607176
10/28,28.616795
10/29,28.619305
10/30,28.686783
10/31,28.655903
11/01,28.651964
11/02,28.67126
11/03,28.70385
11/04,28.695692
11/05,28.709665
11/06,28.831818
11/07,28.777136
11/08,28.598537
11/09,28.634
11/10,28.687284
11/11,28.631258
11/12,28.609827
11/13,28.65522
11/14,28.726372
11/15,28.728848
11/16,28.726551
11/17,28.721676
11/18,28.70555
11/19,28.639242
11/20,28.631504
11/21,28.549768
11/22,28.529852
11/23,28.492321
11/24,28.48133
11/25,28.496317
11/26,28.477818
11/27,28.49068
11/28,28.503593
11/29,28.555696
11/30,28.52402
12/01,28.537827
12/02,28.581131
12/03,28.58684
12/04,28.53308
12/05,28.500505
12/06,28.46787
12/07,28.46165
12/08,28.440584
12/09,28.42436
12/10,28.39835
12/11,28.396503
12/12,28.387815
12/13,28.43901
12/14,28.401087
12/15,28.428791
12/16,28.542503
12/17,28.506878
12/18,28.46312
12/19,28.4448
12/20,28.398565
12/21,28.33224
12/22,28.264175
12/23,28.153875
12/24,28.183998
12/25,28.197695
12/26,28.218626
12/27,28.238377
12/28,28.269943
12/29,28.31494
12/30,28.320152
12/31,28.314096
