time,sst
12/22,27.841244
12/23,27.830786
12/24,27.878466
12/25,27.871826
12/26,27.854074
12/27,27.88136
12/28,27.87609
12/29,27.856525
12/30,27.812141
12/31,27.812405
