time,sst
07/01,28.881773
07/02,28.868706
07/03,28.889814
07/04,28.926922
07/05,28.935915
07/06,28.949463
07/07,28.951733
07/08,28.966959
07/09,28.976954
07/10,28.93569
07/11,28.998913
07/12,29.037813
07/13,28.97802
07/14,28.953955
07/15,28.946375
07/16,28.94419
07/17,28.953253
07/18,28.969252
07/19,28.91485
07/20,28.913116
07/21,29.027943
07/22,28.94242
07/23,28.941158
07/24,28.976654
07/25,28.927265
07/26,28.92029
07/27,28.950945
07/28,28.989626
07/29,28.96473
07/30,28.936607
07/31,28.839466
08/01,28.85286
08/02,28.808544
08/03,28.82251
08/04,28.80622
08/05,28.893194
08/06,28.949558
08/07,28.95533
08/08,28.89809
08/09,28.866375
08/10,28.880974
08/11,28.918238
08/12,28.945013
08/13,28.97793
08/14,28.968294
08/15,28.937126
08/16,28.98266
08/17,28.983265
08/18,28.992455
08/19,28.946938
08/20,28.934465
08/21,28.903345
08/22,28.898956
08/23,28.91201
08/24,28.881203
08/25,28.920422
08/26,28.892162
08/27,28.90968
08/28,28.929918
08/29,28.860466
08/30,28.847769
08/31,28.863115
09/01,28.886932
09/02,28.857994
09/03,28.868605
09/04,28.852678
09/05,28.822523
09/06,28.809952
09/07,28.806381
09/08,28.861876
09/09,28.84279
09/10,28.832644
09/11,28.790236
09/12,28.80398
09/13,28.803177
09/14,28.796127
09/15,28.75872
09/16,28.763763
09/17,28.797165
09/18,28.834396
09/19,28.871492
09/20,28.759066
09/21,28.734957
09/22,28.743141
09/23,28.76522
09/24,28.80809
09/25,28.804922
09/26,28.762125
09/27,28.778486
09/28,28.73356
09/29,28.669867
09/30,28.617783
10/01,28.63623
10/02,28.623642
10/03,28.617155
10/04,28.593035
10/05,28.580214
10/06,28.593864
10/07,28.684332
10/08,28.67913
10/09,28.675398
10/10,28.572311
10/11,28.574434
10/12,28.596895
10/13,28.609888
10/14,28.645515
10/15,28.667927
10/16,28.661694
10/17,28.654186
10/18,28.72197
10/19,28.74257
10/20,28.719376
10/21,28.704573
10/22,28.624521
10/23,28.640654
10/24,28.686525
10/25,28.743685
10/26,28.688377
10/27,28.683222
10/28,28.712923
10/29,28.71543
10/30,28.685041
10/31,28.754457
11/01,28.68773
11/02,28.675978
11/03,28.627375
11/04,28.663923
11/05,28.786009
11/06,28.699747
11/07,28.734503
11/08,28.776705
11/09,28.79193
11/10,28.724882
11/11,28.692274
11/12,28.669231
11/13,28.71279
11/14,28.66586
11/15,28.641506
11/16,28.521126
11/17,28.4811
11/18,28.54657
11/19,28.521362
11/20,28.538788
11/21,28.619274
11/22,28.572891
11/23,28.603884
11/24,28.599588
11/25,28.78514
11/26,28.685616
11/27,28.623444
11/28,28.574535
11/29,28.56358
11/30,28.556347
12/01,28.54444
12/02,28.594465
12/03,28.580254
12/04,28.64517
12/05,28.598076
12/06,28.629736
12/07,28.681131
12/08,28.729734
12/09,28.7232
12/10,28.71194
12/11,28.697012
12/12,28.711838
12/13,28.730532
12/14,28.749624
12/15,28.700127
12/16,28.680498
12/17,28.642302
12/18,28.60912
12/19,28.579248
12/20,28.552645
12/21,28.52603
12/22,28.488213
12/23,28.470736
12/24,28.470827
12/25,28.455683
12/26,28.495657
12/27,28.52268
12/28,28.499527
12/29,28.439215
12/30,28.41406
12/31,28.38469
