time,sst
07/05,25.94724
07/06,25.873749
07/07,25.695536
07/08,25.447365
07/09,25.31156
07/10,25.36346
07/11,25.634672
07/12,25.75792
07/13,25.785498
07/14,25.835253
07/15,25.886827
07/16,25.717428
07/17,25.661034
07/18,25.595715
07/19,25.59676
07/20,25.568258
07/21,25.476767
07/22,25.39204
07/23,25.316868
07/24,25.342176
07/25,25.319931
07/26,25.4661
07/27,25.530222
07/28,25.601429
07/29,25.890017
07/30,25.923113
07/31,25.857641
08/01,25.870268
08/02,25.820793
08/03,25.750687
08/04,25.66169
08/05,25.48338
08/06,25.499567
08/07,25.387669
08/08,25.43492
08/09,25.365963
08/10,25.382195
08/11,25.412628
08/12,25.714848
08/13,25.99743
08/14,26.098145
08/15,26.033167
08/16,25.980936
08/17,26.017946
08/18,25.905466
08/19,25.77437
08/20,25.687944
08/21,25.804432
08/22,25.766235
08/23,25.734373
08/24,25.728064
08/25,25.644806
08/26,25.591824
08/27,25.590273
08/28,25.604374
08/29,25.670439
08/30,25.755863
08/31,25.864958
09/01,26.00247
09/02,25.90891
09/03,25.776985
09/04,25.75491
09/05,25.852192
09/06,25.877722
09/07,25.881592
09/08,25.770847
09/09,25.55504
09/10,25.500715
09/11,25.43669
09/12,25.299591
09/13,25.270569
09/14,25.33389
09/15,25.505571
09/16,25.455261
09/17,25.459412
09/18,25.563955
09/19,25.676296
09/20,25.787357
09/21,25.848206
09/22,25.88943
09/23,25.853428
09/24,25.73144
09/25,25.625036
09/26,25.536228
09/27,25.549377
09/28,25.717028
09/29,25.8145
09/30,25.881771
10/01,25.902882
10/02,25.909502
10/03,25.968616
10/04,25.859856
10/05,25.792295
10/06,25.771303
10/07,25.794418
10/08,25.810501
10/09,25.829832
10/10,25.800865
10/11,25.835854
10/12,25.881477
10/13,25.94465
10/14,25.978323
10/15,25.992786
10/16,25.966522
10/17,25.996613
10/18,25.99844
10/19,25.976013
10/20,25.894596
10/21,25.867992
10/22,25.857864
10/23,25.884455
10/24,25.925644
10/25,25.98646
10/26,26.010286
10/27,26.026392
10/28,25.980242
10/29,25.948368
10/30,25.931583
10/31,25.901608
11/01,25.85813
11/02,25.839912
11/03,25.865282
11/04,25.942856
11/05,25.940155
11/06,25.915087
11/07,25.798494
11/08,25.653519
11/09,25.617392
11/10,25.633478
11/11,25.678614
11/12,25.725286
11/13,25.748884
11/14,25.768896
11/15,25.684835
11/16,25.689798
11/17,25.75254
11/18,25.696228
11/19,25.664606
11/20,25.708237
11/21,25.572838
11/22,25.532505
11/23,25.502075
11/24,25.454578
11/25,25.432686
11/26,25.469341
11/27,25.479496
11/28,25.384792
11/29,25.47658
11/30,25.55037
12/01,25.499846
12/02,25.450716
12/03,25.507973
12/04,25.597084
12/05,25.65589
12/06,25.666754
12/07,25.66587
12/08,25.624146
12/09,25.653702
12/10,25.660793
12/11,25.66749
12/12,25.758133
12/13,25.78349
12/14,25.819677
12/15,25.821486
12/16,25.83568
12/17,25.863195
12/18,25.878033
12/19,25.852047
12/20,25.87442
12/21,25.867002
12/22,25.867535
12/23,25.83722
12/24,25.832321
12/25,25.875557
12/26,25.93234
12/27,26.038124
12/28,26.130457
12/29,26.165741
12/30,26.151962
12/31,26.22844
