time,sst
09/18,29.162062
09/19,29.173376
09/20,29.171432
09/21,29.1583
09/22,29.222334
09/23,29.19708
09/24,29.205826
09/25,29.187475
09/26,29.18944
09/27,29.201395
09/28,29.184216
09/29,29.153706
09/30,29.143753
10/01,29.19669
10/02,29.187805
10/03,29.186432
10/04,29.191666
10/05,29.226156
10/06,29.245405
10/07,29.238928
10/08,29.257223
10/09,29.27285
10/10,29.3137
10/11,29.322836
10/12,29.341377
10/13,29.365799
10/14,29.364273
10/15,29.407473
10/16,29.430826
10/17,29.415846
10/18,29.394007
10/19,29.407866
10/20,29.480173
10/21,29.454632
10/22,29.451174
10/23,29.467491
10/24,29.514214
10/25,29.539452
10/26,29.522757
10/27,29.505701
10/28,29.556007
10/29,29.577581
10/30,29.540062
10/31,29.573225
11/01,29.541801
11/02,29.532993
11/03,29.545984
11/04,29.551558
11/05,29.547821
11/06,29.521034
11/07,29.505676
11/08,29.532415
11/09,29.554815
11/10,29.524584
11/11,29.48993
11/12,29.520996
11/13,29.556232
11/14,29.553667
11/15,29.62423
11/16,29.609364
11/17,29.600441
11/18,29.595465
11/19,29.56434
11/20,29.57461
11/21,29.641785
11/22,29.670225
11/23,29.640589
11/24,29.554342
11/25,29.635908
11/26,29.656347
11/27,29.64071
11/28,29.655054
11/29,29.646875
11/30,29.664518
12/01,29.66702
12/02,29.644764
12/03,29.673561
12/04,29.637108
12/05,29.592005
12/06,29.61822
12/07,29.630344
12/08,29.603941
12/09,29.561804
12/10,29.588604
12/11,29.588018
12/12,29.552174
12/13,29.553171
12/14,29.58025
12/15,29.567696
12/16,29.576593
12/17,29.607126
12/18,29.587257
12/19,29.668734
12/20,29.608389
12/21,29.55664
12/22,29.552794
12/23,29.573488
12/24,29.57478
12/25,29.526966
12/26,29.506248
12/27,29.534763
12/28,29.54032
12/29,29.53509
12/30,29.516455
12/31,29.538914
