time,sst
06/12,28.634438
06/13,28.683504
06/14,28.704443
06/15,28.719257
06/16,28.727442
06/17,28.753826
06/18,28.70842
06/19,28.571798
06/20,28.517035
06/21,28.44991
06/22,28.461033
06/23,28.512314
06/24,28.472858
06/25,28.514614
06/26,28.571405
06/27,28.507706
06/28,28.45779
06/29,28.407766
06/30,28.369095
07/01,28.287926
07/02,28.200027
07/03,28.26542
07/04,28.244835
07/05,28.208246
07/06,28.209661
07/07,28.184439
07/08,28.172155
07/09,28.193918
07/10,28.237188
07/11,28.188375
07/12,28.13474
07/13,28.0652
07/14,28.084045
07/15,28.038342
07/16,28.038641
07/17,28.03335
07/18,27.997875
07/19,28.04368
07/20,27.998642
07/21,27.954117
07/22,27.908361
07/23,27.895359
07/24,27.980108
07/25,28.02833
07/26,28.103622
07/27,28.071766
07/28,28.029734
07/29,27.941448
07/30,27.95993
07/31,27.943508
08/01,27.955912
08/02,27.990784
08/03,27.997122
08/04,27.944422
08/05,27.89531
08/06,27.899158
08/07,27.925339
08/08,27.999561
08/09,27.881742
08/10,27.877846
08/11,27.978842
08/12,27.999268
08/13,27.99251
08/14,27.943214
08/15,27.92734
08/16,27.932882
08/17,27.985891
08/18,28.046104
08/19,28.108416
08/20,28.000473
08/21,27.941357
08/22,27.856651
08/23,27.846325
08/24,27.791546
08/25,27.742468
08/26,27.693129
08/27,27.684498
08/28,27.668468
08/29,27.679466
08/30,27.598394
08/31,27.52713
09/01,27.535933
09/02,27.615395
09/03,27.66944
09/04,27.705513
09/05,27.749096
09/06,27.78961
09/07,27.726753
09/08,27.695799
09/09,27.645851
09/10,27.683125
09/11,27.674574
09/12,27.64958
09/13,27.638103
09/14,27.665003
09/15,27.650366
09/16,27.617168
09/17,27.713173
09/18,27.65934
09/19,27.665949
09/20,27.619658
09/21,27.62353
09/22,27.57417
09/23,27.5468
09/24,27.525835
09/25,27.515614
09/26,27.561077
09/27,27.55094
09/28,27.440142
09/29,27.406258
09/30,27.453327
10/01,27.476227
10/02,27.489183
10/03,27.463995
10/04,27.449436
10/05,27.351187
10/06,27.360884
10/07,27.299688
10/08,27.234238
10/09,27.27336
10/10,27.24585
10/11,27.220709
10/12,27.18398
10/13,27.174967
10/14,27.216919
10/15,27.20831
10/16,27.169796
10/17,27.20546
10/18,27.250526
10/19,27.22346
10/20,27.159231
10/21,27.169882
10/22,27.20848
10/23,27.342386
10/24,27.391155
10/25,27.376
10/26,27.52145
10/27,27.495817
10/28,27.432713
10/29,27.453234
10/30,27.468716
10/31,27.528122
11/01,27.518194
11/02,27.541891
11/03,27.547445
11/04,27.562555
11/05,27.510849
11/06,27.455317
11/07,27.459906
11/08,27.491425
11/09,27.596445
11/10,27.662296
11/11,27.567627
11/12,27.548752
11/13,27.562263
11/14,27.557213
11/15,27.583069
11/16,27.550758
11/17,27.52493
11/18,27.462942
11/19,27.474249
11/20,27.511808
11/21,27.412418
11/22,27.353304
11/23,27.316462
11/24,27.300781
11/25,27.340628
11/26,27.433361
11/27,27.456512
11/28,27.402874
11/29,27.406988
11/30,27.409286
12/01,27.378021
12/02,27.30163
12/03,27.278004
12/04,27.229925
12/05,27.20923
12/06,27.232445
12/07,27.26646
12/08,27.31283
12/09,27.30396
12/10,27.244194
12/11,27.232115
12/12,27.224306
12/13,27.27523
12/14,27.288635
12/15,27.214357
12/16,27.173187
12/17,27.145998
12/18,27.157673
12/19,27.106768
12/20,27.031916
12/21,26.98139
12/22,26.965052
12/23,26.978468
12/24,26.956146
12/25,26.97653
12/26,27.003332
12/27,26.94243
12/28,26.928734
12/29,26.90393
12/30,26.889751
12/31,26.927965
