time,sst
05/07,29.861843
05/08,29.85523
05/09,29.869646
05/10,29.848633
05/11,29.891056
05/12,29.8467
05/13,29.80054
05/14,29.795126
05/15,29.830162
05/16,29.831926
05/17,29.839218
05/18,29.859758
05/19,29.832443
05/20,29.800037
05/21,29.74408
05/22,29.778214
05/23,29.778198
05/24,29.822609
05/25,29.782354
05/26,29.756397
05/27,29.735212
05/28,29.751886
05/29,29.69796
05/30,29.659456
05/31,29.66935
06/01,29.67193
06/02,29.681225
06/03,29.653925
06/04,29.664639
06/05,29.634542
06/06,29.664083
06/07,29.629238
06/08,29.63596
06/09,29.619059
06/10,29.60438
06/11,29.627237
06/12,29.584867
06/13,29.58713
06/14,29.548244
06/15,29.512203
06/16,29.529623
06/17,29.54758
06/18,29.531506
06/19,29.498137
06/20,29.49353
06/21,29.493263
06/22,29.480991
06/23,29.471935
06/24,29.453386
06/25,29.443775
06/26,29.433523
06/27,29.422924
06/28,29.41243
06/29,29.401379
06/30,29.434298
07/01,29.414433
07/02,29.406235
07/03,29.406864
07/04,29.381685
07/05,29.377756
07/06,29.35068
07/07,29.285666
07/08,29.314476
07/09,29.297401
07/10,29.283392
07/11,29.302467
07/12,29.318752
07/13,29.318726
07/14,29.288334
07/15,29.286148
07/16,29.28957
07/17,29.271036
07/18,29.29125
07/19,29.264084
07/20,29.270597
07/21,29.279015
07/22,29.262362
07/23,29.282188
07/24,29.239302
07/25,29.273195
07/26,29.273207
07/27,29.262934
07/28,29.25045
07/29,29.238714
07/30,29.234795
07/31,29.201841
08/01,29.221272
08/02,29.192648
08/03,29.167568
08/04,29.17291
08/05,29.177355
08/06,29.145327
08/07,29.126314
08/08,29.149273
08/09,29.165405
08/10,29.149963
08/11,29.15539
08/12,29.15996
08/13,29.185883
08/14,29.198792
08/15,29.154089
08/16,29.177046
08/17,29.22021
08/18,29.237652
08/19,29.201525
08/20,29.211555
08/21,29.259716
08/22,29.232027
08/23,29.256783
08/24,29.26322
08/25,29.21311
08/26,29.207129
08/27,29.248415
08/28,29.214195
08/29,29.189264
08/30,29.234491
08/31,29.228247
09/01,29.257425
09/02,29.242382
09/03,29.267761
09/04,29.300817
09/05,29.309843
09/06,29.28523
09/07,29.30418
09/08,29.276876
09/09,29.291492
09/10,29.28736
09/11,29.304768
09/12,29.311857
09/13,29.300428
09/14,29.289427
09/15,29.30292
09/16,29.312738
09/17,29.354528
09/18,29.364979
09/19,29.460218
09/20,29.452902
09/21,29.446306
09/22,29.422712
09/23,29.468164
09/24,29.5137
09/25,29.502443
09/26,29.449387
09/27,29.495895
09/28,29.483397
09/29,29.523056
09/30,29.484339
10/01,29.496994
10/02,29.510336
10/03,29.498756
10/04,29.496355
10/05,29.554003
10/06,29.562819
10/07,29.608261
10/08,29.552073
10/09,29.518108
10/10,29.543335
10/11,29.552877
10/12,29.63463
10/13,29.619654
10/14,29.610937
10/15,29.68176
10/16,29.665512
10/17,29.654127
10/18,29.703432
10/19,29.635635
10/20,29.628448
10/21,29.667625
10/22,29.612347
10/23,29.690329
10/24,29.692816
10/25,29.792597
10/26,29.833754
10/27,29.824389
10/28,29.83542
10/29,29.808418
10/30,29.866129
10/31,29.878546
11/01,29.844265
11/02,29.7767
11/03,29.791843
11/04,29.804642
11/05,29.864477
11/06,29.79862
11/07,29.80127
11/08,29.834183
11/09,29.824888
11/10,29.918547
11/11,29.914822
11/12,29.888638
11/13,29.850872
11/14,29.869926
11/15,29.90058
11/16,29.88731
11/17,29.870977
11/18,29.851282
11/19,29.925535
11/20,29.922865
11/21,29.893599
11/22,29.92519
11/23,29.946508
11/24,29.927025
11/25,29.900942
11/26,29.935837
11/27,29.871593
11/28,29.879068
11/29,29.889566
11/30,29.904385
12/01,29.91451
12/02,29.92804
12/03,29.893156
12/04,29.832474
12/05,29.917128
12/06,29.864874
12/07,29.847
12/08,29.867304
12/09,29.893564
12/10,29.859259
12/11,29.894114
12/12,29.855116
12/13,29.889572
12/14,29.867874
12/15,29.898499
12/16,29.817924
12/17,29.811672
12/18,29.820454
12/19,29.879772
12/20,29.826876
12/21,29.792318
12/22,29.778444
12/23,29.832594
12/24,29.871298
12/25,29.857971
12/26,29.84942
12/27,29.842339
12/28,29.769276
12/29,29.790018
12/30,29.814264
12/31,29.766764
