time,sst
09/04,23.881319
09/05,23.892996
09/06,23.95974
09/07,23.943148
09/08,23.949907
09/09,23.857132
09/10,23.812014
09/11,23.789583
09/12,23.814295
09/13,23.76246
09/14,23.743174
09/15,23.869993
09/16,23.9299
09/17,23.92429
09/18,24.023956
09/19,23.96142
09/20,23.964317
09/21,24.042177
09/22,24.053236
09/23,23.992712
09/24,24.063187
09/25,24.165262
09/26,24.13919
09/27,24.09015
09/28,24.029716
09/29,24.006111
09/30,24.026667
10/01,24.067213
10/02,23.991999
10/03,23.985945
10/04,24.027758
10/05,24.027323
10/06,24.044445
10/07,24.026089
10/08,24.012325
10/09,24.069061
10/10,24.141584
10/11,24.180143
10/12,24.156984
10/13,24.155394
10/14,24.114973
10/15,24.11258
10/16,24.237827
10/17,24.32665
10/18,24.257017
10/19,24.247906
10/20,24.211735
10/21,24.088152
10/22,23.985342
10/23,24.018764
10/24,24.048122
10/25,24.091396
10/26,24.144058
10/27,24.108576
10/28,24.055534
10/29,24.008238
10/30,24.057886
10/31,24.063179
11/01,24.02756
11/02,24.035471
11/03,24.112087
11/04,24.164444
11/05,24.270912
11/06,24.169462
11/07,24.138592
11/08,23.966328
11/09,23.989939
11/10,24.036184
11/11,24.090904
11/12,24.151627
11/13,24.216595
11/14,24.215815
11/15,24.170761
11/16,24.153408
11/17,24.191542
11/18,24.137941
11/19,24.078705
11/20,24.061077
11/21,24.07974
11/22,23.997461
11/23,23.949966
11/24,24.006178
11/25,24.013391
11/26,24.004675
11/27,23.991564
11/28,23.950157
11/29,23.973862
11/30,24.054144
12/01,24.15983
12/02,24.125948
12/03,24.121805
12/04,24.133612
12/05,24.189577
12/06,24.193743
12/07,24.151323
12/08,24.135082
12/09,24.13941
12/10,24.16304
12/11,24.206371
12/12,24.309603
12/13,24.298437
12/14,24.266874
12/15,24.209929
12/16,24.19963
12/17,24.284943
12/18,24.337992
12/19,24.40245
12/20,24.482374
12/21,24.477667
12/22,24.476046
12/23,24.47465
12/24,24.402617
12/25,24.309868
12/26,24.224827
12/27,24.195278
12/28,24.258587
12/29,24.301699
12/30,24.36457
12/31,24.446703
