time,sst
09/25,20.482727
09/26,20.527618
09/27,20.63039
09/28,20.783684
09/29,20.714426
09/30,20.812307
10/01,20.772844
10/02,20.78221
10/03,20.774012
10/04,20.76028
10/05,20.758265
10/06,20.71792
10/07,20.859108
10/08,20.991444
10/09,21.045998
10/10,21.047369
10/11,21.318983
10/12,21.412111
10/13,21.397415
10/14,21.345667
10/15,21.322332
10/16,21.40751
10/17,21.460861
10/18,21.444933
10/19,21.52056
10/20,21.527122
10/21,21.371283
10/22,21.300236
10/23,21.300623
10/24,21.3581
10/25,21.43135
10/26,21.545807
10/27,21.687122
10/28,21.75569
10/29,21.762236
10/30,21.833279
10/31,21.848497
11/01,21.748264
11/02,21.751318
11/03,21.734287
11/04,21.675974
11/05,21.670584
11/06,21.607805
11/07,21.5602
11/08,21.53869
11/09,21.563898
11/10,21.679298
11/11,21.630304
11/12,21.715405
11/13,21.756487
11/14,21.81875
11/15,21.969158
11/16,21.833218
11/17,21.833101
11/18,21.883453
11/19,21.880499
11/20,21.839008
11/21,21.869083
11/22,21.922943
11/23,21.981558
11/24,22.024725
11/25,22.033285
11/26,21.972645
11/27,22.00343
11/28,21.939184
11/29,21.973162
11/30,21.973295
12/01,22.02902
12/02,22.074656
12/03,22.125599
12/04,22.163877
12/05,22.266739
12/06,22.290571
12/07,22.239796
12/08,22.25424
12/09,22.324484
12/10,22.36373
12/11,22.393177
12/12,22.435528
12/13,22.268106
12/14,22.30604
12/15,22.318989
12/16,22.4035
12/17,22.469194
12/18,22.526464
12/19,22.510935
12/20,22.562456
12/21,22.612112
12/22,22.613546
12/23,22.677263
12/24,22.741913
12/25,22.81349
12/26,22.83755
12/27,22.863667
12/28,22.940628
12/29,22.996798
12/30,23.077988
12/31,23.168173
