time,sst
06/21,27.912172
06/22,27.873564
06/23,27.856228
06/24,27.85121
06/25,27.848166
06/26,27.827206
06/27,27.807606
06/28,27.796377
06/29,27.803896
06/30,27.799202
07/01,27.79361
07/02,27.765545
07/03,27.758533
07/04,27.731407
07/05,27.70879
07/06,27.692747
07/07,27.665028
07/08,27.65344
07/09,27.61996
07/10,27.602304
07/11,27.549467
07/12,27.543003
07/13,27.544605
07/14,27.544853
07/15,27.528734
07/16,27.510925
07/17,27.48771
07/18,27.449718
07/19,27.408176
07/20,27.387768
07/21,27.357943
07/22,27.369436
07/23,27.346287
07/24,27.288351
07/25,27.243954
07/26,27.226088
07/27,27.202576
07/28,27.201778
07/29,27.181374
07/30,27.176466
07/31,27.170128
08/01,27.1362
08/02,27.131657
08/03,27.08604
08/04,27.040312
08/05,27.06069
08/06,27.117744
08/07,27.111227
08/08,27.102196
08/09,27.105358
08/10,27.115755
08/11,27.077908
08/12,27.02947
08/13,27.017174
08/14,27.037518
08/15,27.041067
08/16,27.006313
08/17,26.960152
08/18,26.967613
08/19,26.950748
08/20,26.924446
08/21,26.902712
08/22,26.897121
08/23,26.88661
08/24,26.88559
08/25,26.873625
08/26,26.846907
08/27,26.843563
08/28,26.850971
08/29,26.82233
08/30,26.83461
08/31,26.811108
09/01,26.81751
09/02,26.83525
09/03,26.832354
09/04,26.798862
09/05,26.81386
09/06,26.772943
09/07,26.759798
09/08,26.783531
09/09,26.75038
09/10,26.70038
09/11,26.6866
09/12,26.663723
09/13,26.655647
09/14,26.625092
09/15,26.637342
09/16,26.643814
09/17,26.640654
09/18,26.645988
09/19,26.681715
09/20,26.691355
09/21,26.685993
09/22,26.720257
09/23,26.748198
09/24,26.751728
09/25,26.828123
09/26,26.848833
09/27,26.828585
09/28,26.771881
09/29,26.766026
09/30,26.769695
10/01,26.762545
10/02,26.72179
10/03,26.723469
10/04,26.756
10/05,26.789835
10/06,26.83306
10/07,26.838322
10/08,26.858713
10/09,26.856382
10/10,26.841568
10/11,26.863953
10/12,26.887857
10/13,26.836685
10/14,26.821627
10/15,26.855602
10/16,26.859285
10/17,26.842062
10/18,26.697403
10/19,26.679588
10/20,26.7663
10/21,26.760695
10/22,26.732786
10/23,26.761486
10/24,26.826155
10/25,26.842903
10/26,26.870129
10/27,26.871843
10/28,26.876085
10/29,26.888784
10/30,26.914846
10/31,26.912441
11/01,26.9467
11/02,26.921717
11/03,26.912033
11/04,26.878237
11/05,26.942045
11/06,26.90585
11/07,26.926155
11/08,26.956467
11/09,26.951815
11/10,26.95317
11/11,26.949589
11/12,26.953867
11/13,26.967625
11/14,26.944124
11/15,26.897816
11/16,26.942486
11/17,26.939402
11/18,26.92693
11/19,26.957102
11/20,26.947514
11/21,26.982744
11/22,26.979216
11/23,26.960218
11/24,26.947086
11/25,26.927513
11/26,26.929403
11/27,26.93856
11/28,26.940306
11/29,26.925713
11/30,26.92845
12/01,26.922009
12/02,26.91136
12/03,26.939024
12/04,26.944584
12/05,26.932493
12/06,26.949984
12/07,26.990114
12/08,27.020643
12/09,27.027153
12/10,27.00298
12/11,26.957222
12/12,26.951063
12/13,26.945799
12/14,26.95564
12/15,26.937883
12/16,26.962555
12/17,26.9522
12/18,26.907957
12/19,26.936602
12/20,26.917398
12/21,26.955788
12/22,26.951641
12/23,26.967623
12/24,26.933641
12/25,26.949162
12/26,26.981768
12/27,26.992352
12/28,27.000923
12/29,26.980486
12/30,26.971642
12/31,26.943666
