time,sst
09/26,22.51871
09/27,22.521862
09/28,22.5015
09/29,22.480885
09/30,22.44669
10/01,22.428677
10/02,22.431213
10/03,22.446054
10/04,22.445786
10/05,22.419518
10/06,22.426657
10/07,22.436691
10/08,22.43218
10/09,22.409681
10/10,22.398699
10/11,22.417374
10/12,22.3913
10/13,22.381
10/14,22.377224
10/15,22.370365
10/16,22.394566
10/17,22.41013
10/18,22.428415
10/19,22.484646
10/20,22.482204
10/21,22.48258
10/22,22.524525
10/23,22.525436
10/24,22.530878
10/25,22.542385
10/26,22.557695
10/27,22.50059
10/28,22.464445
10/29,22.47285
10/30,22.483755
10/31,22.508268
11/01,22.53705
11/02,22.54271
11/03,22.510328
11/04,22.641756
11/05,22.585218
11/06,22.650272
11/07,22.6713
11/08,22.688251
11/09,22.717861
11/10,22.755724
11/11,22.764763
11/12,22.76846
11/13,22.768154
11/14,22.762777
11/15,22.777046
11/16,22.779058
11/17,22.775068
11/18,22.803913
11/19,22.82355
11/20,22.827545
11/21,22.842716
11/22,22.841513
11/23,22.857828
11/24,22.853954
11/25,22.844612
11/26,22.863134
11/27,22.891714
11/28,22.918007
11/29,22.937464
11/30,22.96448
12/01,22.974564
12/02,22.987852
12/03,23.019304
12/04,23.043327
12/05,23.065674
12/06,23.108107
12/07,23.16027
12/08,23.173292
12/09,23.206507
12/10,23.237516
12/11,23.270569
12/12,23.312613
12/13,23.33768
12/14,23.350529
12/15,23.366817
12/16,23.395748
12/17,23.422003
12/18,23.450003
12/19,23.48045
12/20,23.50371
12/21,23.572443
12/22,23.620842
12/23,23.631577
12/24,23.64832
12/25,23.687328
12/26,23.738333
12/27,23.762346
12/28,23.796875
12/29,23.815948
12/30,23.85669
12/31,23.911095
