time,sst
10/24,29.023384
10/25,28.98957
10/26,29.014204
10/27,29.046064
10/28,29.108072
10/29,29.066359
10/30,29.050455
10/31,29.105415
11/01,29.092697
11/02,29.17022
11/03,29.171429
11/04,29.129063
11/05,29.089663
11/06,29.033432
11/07,29.057724
11/08,29.127558
11/09,29.114977
11/10,29.02672
11/11,29.010492
11/12,28.983942
11/13,28.940023
11/14,28.8801
11/15,28.857485
11/16,28.8411
11/17,28.84086
11/18,28.826185
11/19,28.80264
11/20,28.742691
11/21,28.766161
11/22,28.769918
11/23,28.75539
11/24,28.731543
11/25,28.740398
11/26,28.769531
11/27,28.780355
11/28,28.762827
11/29,28.799065
11/30,28.73851
12/01,28.658583
12/02,28.635004
12/03,28.635313
12/04,28.628647
12/05,28.637054
12/06,28.676615
12/07,28.659523
12/08,28.639147
12/09,28.595919
12/10,28.555779
12/11,28.546476
12/12,28.544447
12/13,28.550173
12/14,28.554068
12/15,28.557898
12/16,28.561104
12/17,28.606874
12/18,28.580454
12/19,28.564095
12/20,28.524286
12/21,28.477219
12/22,28.475142
12/23,28.410002
12/24,28.36139
12/25,28.33004
12/26,28.322966
12/27,28.339705
12/28,28.363083
12/29,28.378191
12/30,28.331835
12/31,28.352242
