time,sst
08/05,28.17826
08/06,28.188301
08/07,28.215342
08/08,28.203724
08/09,28.222254
08/10,28.202314
08/11,28.223589
08/12,28.262436
08/13,28.309946
08/14,28.327415
08/15,28.267433
08/16,28.248873
08/17,28.236315
08/18,28.19976
08/19,28.143555
08/20,28.124454
08/21,28.124615
08/22,28.133871
08/23,28.131767
08/24,28.170307
08/25,28.19328
08/26,28.152147
08/27,28.131111
08/28,28.12658
08/29,28.132645
08/30,28.097496
08/31,28.086235
09/01,28.116884
09/02,28.127209
09/03,28.19089
09/04,28.177422
09/05,28.130789
09/06,28.187286
09/07,28.236786
09/08,28.1968
09/09,28.171122
09/10,28.143562
09/11,28.114231
09/12,28.113434
09/13,28.064981
09/14,28.053825
09/15,28.05621
09/16,28.05372
09/17,28.107553
09/18,28.043713
09/19,28.01812
09/20,27.98058
09/21,27.944542
09/22,28.002537
09/23,28.015514
09/24,28.071093
09/25,28.073408
09/26,28.018736
09/27,27.951159
09/28,27.914103
09/29,27.87193
09/30,27.850292
10/01,27.873686
10/02,27.932066
10/03,27.908684
10/04,27.88324
10/05,27.877165
10/06,27.902708
10/07,27.910788
10/08,27.955734
10/09,27.93708
10/10,27.906046
10/11,27.935673
10/12,27.955734
10/13,27.932299
10/14,27.896708
10/15,27.961655
10/16,27.97591
10/17,27.962286
10/18,27.953943
10/19,27.953583
10/20,27.97225
10/21,27.916126
10/22,27.900768
10/23,27.921875
10/24,27.92924
10/25,27.99185
10/26,28.103863
10/27,28.132273
10/28,28.131313
10/29,28.160936
10/30,28.135828
10/31,28.110384
11/01,28.059822
11/02,28.073767
11/03,28.086946
11/04,28.065792
11/05,28.07876
11/06,28.122986
11/07,28.1731
11/08,28.181252
11/09,28.15311
11/10,28.147259
11/11,28.129679
11/12,28.132372
11/13,28.103365
11/14,27.996899
11/15,27.99973
11/16,28.045652
11/17,28.080898
11/18,28.077719
11/19,28.040152
11/20,28.046644
11/21,28.037502
11/22,28.015543
11/23,28.002247
11/24,28.005482
11/25,27.974037
11/26,27.934517
11/27,27.94775
11/28,27.970852
11/29,27.989529
11/30,28.116882
12/01,28.18514
12/02,28.23001
12/03,28.208443
12/04,28.042591
12/05,28.047472
12/06,28.002356
12/07,28.004122
12/08,27.993582
12/09,28.006968
12/10,27.999767
12/11,27.970139
12/12,27.935337
12/13,27.954485
12/14,27.92693
12/15,27.895588
12/16,27.886038
12/17,27.871351
12/18,27.905796
12/19,27.865368
12/20,27.853004
12/21,27.852407
12/22,27.835447
12/23,27.796122
12/24,27.75045
12/25,27.771198
12/26,27.768415
12/27,27.778881
12/28,27.762981
12/29,27.771635
12/30,27.699062
12/31,27.701809
