time,sst
10/09,28.007254
10/10,28.043377
10/11,28.031826
10/12,27.99779
10/13,28.0027
10/14,28.026314
10/15,27.971588
10/16,27.9651
10/17,28.007072
10/18,28.01506
10/19,27.997908
10/20,28.04673
10/21,28.00927
10/22,28.003958
10/23,27.938425
10/24,27.872723
10/25,27.950768
10/26,27.911716
10/27,27.916306
10/28,27.90938
10/29,27.941267
10/30,27.922873
10/31,27.969099
11/01,27.996159
11/02,28.001497
11/03,27.937408
11/04,27.910412
11/05,27.868956
11/06,27.856789
11/07,27.863796
11/08,27.82761
11/09,27.870134
11/10,27.958435
11/11,27.894522
11/12,27.866972
11/13,27.885824
11/14,27.912907
11/15,27.891994
11/16,27.900614
11/17,27.874006
11/18,27.882896
11/19,27.860497
11/20,27.855797
11/21,27.864332
11/22,27.873096
11/23,27.835714
11/24,27.843319
11/25,27.836687
11/26,27.827309
11/27,27.79313
11/28,27.758629
11/29,27.743801
11/30,27.695288
12/01,27.698784
12/02,27.65829
12/03,27.632038
12/04,27.650732
12/05,27.65439
12/06,27.618418
12/07,27.60197
12/08,27.674887
12/09,27.61632
12/10,27.588804
12/11,27.56048
12/12,27.521822
12/13,27.470808
12/14,27.42958
12/15,27.411226
12/16,27.41012
12/17,27.388214
12/18,27.36892
12/19,27.347319
12/20,27.346817
12/21,27.351542
12/22,27.367462
12/23,27.343428
12/24,27.348349
12/25,27.32849
12/26,27.271059
12/27,27.243898
12/28,27.227667
12/29,27.226809
12/30,27.210999
12/31,27.221565
