time,sst
06/30,28.067492
07/01,28.044447
07/02,28.075842
07/03,28.12783
07/04,28.16311
07/05,28.175821
07/06,28.161922
07/07,28.124643
07/08,28.139664
07/09,28.149374
07/10,28.12637
07/11,28.126442
07/12,28.215427
07/13,28.212147
07/14,28.1658
07/15,28.191366
07/16,28.252413
07/17,28.267645
07/18,28.23353
07/19,28.28661
07/20,28.300154
07/21,28.270979
07/22,28.256277
07/23,28.293497
07/24,28.317295
07/25,28.34879
07/26,28.388988
07/27,28.374384
07/28,28.375443
07/29,28.40566
07/30,28.424463
07/31,28.468933
08/01,28.490597
08/02,28.514744
08/03,28.52825
08/04,28.515316
08/05,28.537594
08/06,28.552582
08/07,28.590876
08/08,28.577707
08/09,28.537268
08/10,28.583405
08/11,28.566387
08/12,28.554792
08/13,28.52091
08/14,28.53015
08/15,28.594746
08/16,28.5664
08/17,28.567778
08/18,28.567749
08/19,28.599682
08/20,28.65376
08/21,28.679842
08/22,28.664177
08/23,28.692852
08/24,28.67624
08/25,28.70006
08/26,28.719067
08/27,28.783937
08/28,28.711157
08/29,28.75573
08/30,28.753565
08/31,28.786089
09/01,28.856413
09/02,28.890574
09/03,28.891113
09/04,28.845127
09/05,28.837114
09/06,28.874878
09/07,28.803946
09/08,28.824532
09/09,28.832579
09/10,28.835108
09/11,28.895353
09/12,28.865877
09/13,28.82155
09/14,28.86306
09/15,28.917997
09/16,28.882992
09/17,28.867502
09/18,28.91508
09/19,28.9361
09/20,28.921677
09/21,28.916388
09/22,28.941044
09/23,28.977205
09/24,28.908314
09/25,28.917105
09/26,28.94564
09/27,28.983034
09/28,28.987446
09/29,28.984325
09/30,29.00382
10/01,28.969816
10/02,28.97861
10/03,28.944843
10/04,28.926075
10/05,28.911171
10/06,28.88231
10/07,28.876984
10/08,28.918732
10/09,28.90817
10/10,28.88219
10/11,28.886694
10/12,28.902546
10/13,28.883797
10/14,28.938667
10/15,28.961866
10/16,28.941835
10/17,28.913256
10/18,28.929647
10/19,28.974842
10/20,28.96131
10/21,28.92709
10/22,28.904139
10/23,28.89779
10/24,28.911518
10/25,28.846603
10/26,28.818378
10/27,28.840977
10/28,28.823275
10/29,28.789986
10/30,28.802605
10/31,28.816711
11/01,28.810354
11/02,28.805305
11/03,28.834108
11/04,28.806501
11/05,28.806551
11/06,28.80841
11/07,28.79822
11/08,28.761637
11/09,28.746399
11/10,28.692165
11/11,28.713808
11/12,28.722473
11/13,28.68392
11/14,28.684675
11/15,28.64255
11/16,28.613703
11/17,28.595922
11/18,28.571508
11/19,28.548866
11/20,28.5203
11/21,28.48955
11/22,28.480349
11/23,28.466019
11/24,28.41046
11/25,28.417131
11/26,28.416956
11/27,28.414618
11/28,28.35224
11/29,28.31907
11/30,28.321085
12/01,28.313028
12/02,28.27778
12/03,28.256746
12/04,28.23895
12/05,28.20559
12/06,28.14445
12/07,28.094048
12/08,28.113451
12/09,28.06246
12/10,28.032654
12/11,28.051638
12/12,28.037157
12/13,27.95868
12/14,27.937553
12/15,27.924072
12/16,27.892685
12/17,27.881088
12/18,27.826183
12/19,27.826567
12/20,27.825418
12/21,27.818962
12/22,27.787346
12/23,27.78045
12/24,27.755041
12/25,27.72229
12/26,27.716078
12/27,27.716492
12/28,27.713346
12/29,27.696623
12/30,27.697916
12/31,27.690079
