time,sst
05/04,29.13793
05/05,29.096273
05/06,29.061966
05/07,29.13244
05/08,29.100458
05/09,29.109941
05/10,29.162306
05/11,29.15261
05/12,29.144476
05/13,29.15967
05/14,29.218298
05/15,29.26449
05/16,29.283157
05/17,29.286911
05/18,29.275507
05/19,29.293505
05/20,29.268822
05/21,29.295218
05/22,29.24407
05/23,29.20655
05/24,29.195465
05/25,29.223457
05/26,29.244143
05/27,29.27259
05/28,29.268295
05/29,29.263412
05/30,29.27786
05/31,29.249344
06/01,29.228899
06/02,29.24069
06/03,29.252672
06/04,29.239237
06/05,29.249481
06/06,29.242926
06/07,29.239037
06/08,29.247633
06/09,29.214302
06/10,29.234917
06/11,29.213171
06/12,29.229273
06/13,29.221182
06/14,29.197073
06/15,29.246824
06/16,29.271887
06/17,29.329132
06/18,29.303871
06/19,29.301003
06/20,29.287964
06/21,29.23789
06/22,29.198381
06/23,29.186056
06/24,29.216822
06/25,29.221453
06/26,29.252907
06/27,29.281748
06/28,29.247147
06/29,29.25847
06/30,29.288925
07/01,29.259314
07/02,29.220835
07/03,29.246397
07/04,29.238928
07/05,29.2574
07/06,29.273943
07/07,29.293318
07/08,29.286474
07/09,29.29618
07/10,29.270039
07/11,29.295687
07/12,29.297049
07/13,29.258692
07/14,29.222824
07/15,29.223604
07/16,29.235617
07/17,29.21782
07/18,29.21984
07/19,29.187248
07/20,29.20712
07/21,29.217596
07/22,29.229889
07/23,29.238413
07/24,29.22854
07/25,29.20459
07/26,29.204824
07/27,29.197937
07/28,29.204203
07/29,29.184755
07/30,29.137037
07/31,29.095903
08/01,29.129705
08/02,29.100822
08/03,29.101421
08/04,29.11173
08/05,29.126358
08/06,29.140905
08/07,29.149544
08/08,29.102125
08/09,29.107555
08/10,29.10135
08/11,29.163904
08/12,29.185766
08/13,29.215366
08/14,29.200338
08/15,29.18539
08/16,29.208912
08/17,29.169798
08/18,29.162163
08/19,29.11667
08/20,29.115358
08/21,29.069206
08/22,29.088148
08/23,29.073969
08/24,29.084072
08/25,29.102682
08/26,29.097563
08/27,29.128435
08/28,29.121208
08/29,29.131115
08/30,29.074118
08/31,29.081278
09/01,29.0736
09/02,29.02771
09/03,29.066862
09/04,29.074574
09/05,29.111317
09/06,29.070942
09/07,29.092863
09/08,29.130846
09/09,29.138067
09/10,29.145609
09/11,29.145004
09/12,29.158916
09/13,29.190138
09/14,29.160671
09/15,29.154535
09/16,29.125446
09/17,29.14598
09/18,29.175768
09/19,29.160393
09/20,29.106722
09/21,29.109932
09/22,29.07416
09/23,29.058832
09/24,29.082554
09/25,29.147488
09/26,29.174288
09/27,29.207827
09/28,29.104565
09/29,29.06598
09/30,29.021246
10/01,28.98521
10/02,28.988266
10/03,29.003708
10/04,28.941671
10/05,28.982264
10/06,28.98325
10/07,29.079449
10/08,29.06293
10/09,29.059023
10/10,29.041557
10/11,29.065123
10/12,29.14605
10/13,29.164335
10/14,29.12772
10/15,29.111038
10/16,29.115093
10/17,29.130617
10/18,29.112066
10/19,29.07769
10/20,29.10283
10/21,29.11852
10/22,29.090696
10/23,29.094307
10/24,29.107508
10/25,29.123755
10/26,29.127907
10/27,29.140676
10/28,29.139643
10/29,29.11637
10/30,29.128263
10/31,29.136864
11/01,29.080782
11/02,29.10064
11/03,29.104673
11/04,29.097252
11/05,29.185192
11/06,29.090836
11/07,29.04795
11/08,29.063204
11/09,29.108538
11/10,29.098679
11/11,29.082506
11/12,29.062387
11/13,29.098146
11/14,29.019663
11/15,28.95524
11/16,28.894613
11/17,28.903822
11/18,28.918009
11/19,28.914179
11/20,29.008862
11/21,29.042381
11/22,29.020533
11/23,29.138802
11/24,29.151232
11/25,29.152433
11/26,29.167616
11/27,29.089712
11/28,29.077744
11/29,29.00979
11/30,29.022522
12/01,29.009018
12/02,29.012999
12/03,28.982298
12/04,28.968412
12/05,28.925074
12/06,28.933142
12/07,28.988073
12/08,29.087723
12/09,29.05404
12/10,29.02456
12/11,29.03173
12/12,29.007168
12/13,29.049034
12/14,29.03164
12/15,28.943205
12/16,28.936018
12/17,28.916138
12/18,28.920446
12/19,28.898352
12/20,28.888836
12/21,28.891184
12/22,28.861233
12/23,28.858543
12/24,28.873001
12/25,28.882196
12/26,28.89153
12/27,28.889206
12/28,28.910452
12/29,28.887524
12/30,28.85731
12/31,28.80459
