time,uwind
08/07,-6.1254096
08/08,-6.0992284
08/09,-6.0920434
08/10,-5.96047
08/11,-6.111191
08/12,-6.2570615
08/13,-6.1119375
08/14,-6.2699246
08/15,-6.246701
08/16,-6.549497
08/17,-6.2999034
08/18,-5.8615146
08/19,-5.8514767
08/20,-6.033608
08/21,-6.4341655
08/22,-6.1966634
08/23,-6.0045643
08/24,-6.0680995
08/25,-5.964579
08/26,-5.9569416
08/27,-6.1133327
08/28,-6.271867
08/29,-6.3682075
08/30,-6.1918454
08/31,-5.8102355
09/01,-5.6876245
09/02,-5.685595
09/03,-5.761039
09/04,-5.8544292
09/05,-5.694009
09/06,-5.703777
09/07,-6.1592407
09/08,-6.290221
09/09,-6.400746
09/10,-5.8053765
09/11,-6.1038685
09/12,-5.737064
09/13,-5.602057
09/14,-5.652973
09/15,-5.7518296
09/16,-5.803807
09/17,-5.566793
09/18,-5.713976
09/19,-5.47966
09/20,-5.4844694
09/21,-5.404968
09/22,-5.4746966
09/23,-5.896966
09/24,-5.94104
09/25,-5.9237804
09/26,-5.6211314
09/27,-5.792438
09/28,-6.1253724
09/29,-6.3344088
09/30,-5.9776983
10/01,-6.102544
10/02,-6.2791624
10/03,-5.866221
10/04,-5.638776
10/05,-5.6466193
10/06,-5.702847
10/07,-5.6993103
10/08,-5.7657633
10/09,-5.724128
10/10,-5.740744
10/11,-5.626681
10/12,-5.5976014
10/13,-5.8811626
10/14,-5.6763973
10/15,-5.522427
10/16,-5.6564384
10/17,-5.5121202
10/18,-5.51935
10/19,-6.0773864
10/20,-5.9417043
10/21,-5.684377
10/22,-5.65503
10/23,-5.690171
10/24,-5.741554
10/25,-6.0956984
10/26,-6.1604376
10/27,-5.915285
10/28,-5.9114704
10/29,-6.09958
10/30,-5.6821575
10/31,-5.696223
11/01,-5.864069
11/02,-5.8792453
11/03,-5.882628
11/04,-5.545356
11/05,-5.3300242
11/06,-5.6209507
11/07,-6.0607033
11/08,-6.022803
11/09,-5.8222566
11/10,-5.9206624
11/11,-5.4772005
11/12,-5.4642916
11/13,-5.8912854
11/14,-5.777401
11/15,-6.0079107
11/16,-5.9476314
11/17,-6.1278086
11/18,-6.0676713
11/19,-6.1606975
11/20,-6.3138275
11/21,-6.007259
11/22,-6.1773405
11/23,-6.165878
11/24,-6.352997
11/25,-6.3599243
11/26,-6.2184815
11/27,-6.008626
11/28,-6.2187343
11/29,-6.2095265
11/30,-6.305358
12/01,-6.4067183
12/02,-6.4870315
12/03,-6.2683187
12/04,-6.510429
12/05,-6.1810513
12/06,-6.1149015
12/07,-6.3633065
12/08,-6.236856
12/09,-6.244793
12/10,-5.9718065
12/11,-6.031989
12/12,-5.9797344
12/13,-6.0540514
12/14,-6.180881
12/15,-6.2524433
12/16,-6.0765486
12/17,-5.9073586
12/18,-5.85973
12/19,-6.2828584
12/20,-6.598825
12/21,-6.4440103
12/22,-5.997477
12/23,-6.132131
12/24,-6.197473
12/25,-6.109284
12/26,-6.3546667
12/27,-6.168725
12/28,-6.1494355
12/29,-6.504351
12/30,-6.744155
12/31,-6.377677
