time,uwind
05/04,-5.6129694
05/05,-5.584859
05/06,-5.7111034
05/07,-5.6504364
05/08,-5.7498164
05/09,-5.6398926
05/10,-5.621916
05/11,-5.4965377
05/12,-4.9132104
05/13,-4.9344335
05/14,-4.791039
05/15,-4.9426064
05/16,-5.068954
05/17,-4.4802575
05/18,-4.546903
05/19,-4.774164
05/20,-4.9890556
05/21,-4.381223
05/22,-4.1297383
05/23,-4.096236
05/24,-4.2549734
05/25,-4.0548043
05/26,-4.3144975
05/27,-3.9319096
05/28,-3.8453376
05/29,-4.154396
05/30,-4.473687
05/31,-3.976144
06/01,-4.3080487
06/02,-3.8097394
06/03,-4.0744076
06/04,-4.374414
06/05,-4.3319907
06/06,-4.393758
06/07,-4.042781
06/08,-4.532514
06/09,-4.6593413
06/10,-4.2098403
06/11,-3.991558
06/12,-3.3603125
06/13,-3.6618464
06/14,-4.4541655
06/15,-4.308797
06/16,-4.346071
06/17,-3.8164062
06/18,-3.2979653
06/19,-3.644286
06/20,-3.6471245
06/21,-4.130938
06/22,-3.9251647
06/23,-3.1223443
06/24,-3.1255903
06/25,-3.355254
06/26,-3.5913663
06/27,-3.1633992
06/28,-3.331378
06/29,-3.9006212
06/30,-3.7105412
07/01,-3.6865146
07/02,-3.904269
07/03,-3.7046485
07/04,-3.5564895
07/05,-3.672189
07/06,-3.9267724
07/07,-3.3868582
07/08,-3.1447742
07/09,-2.8786294
07/10,-3.1332846
07/11,-3.7964518
07/12,-4.122145
07/13,-4.0784383
07/14,-3.4867752
07/15,-3.7588449
07/16,-3.6091855
07/17,-3.4753625
07/18,-3.257335
07/19,-3.9680827
07/20,-4.408957
07/21,-4.5724173
07/22,-4.6327186
07/23,-4.696571
07/24,-3.9019458
07/25,-3.7575521
07/26,-3.8521645
07/27,-3.9105043
07/28,-4.304247
07/29,-4.4404097
07/30,-4.5001693
07/31,-5.0098815
08/01,-4.7233033
08/02,-4.9893665
08/03,-4.5911264
08/04,-4.1878324
08/05,-4.1461515
08/06,-4.004453
08/07,-4.0213776
08/08,-3.9637632
08/09,-3.4372938
08/10,-3.3242838
08/11,-3.195911
08/12,-3.3367472
08/13,-3.345516
08/14,-3.539478
08/15,-3.9501162
08/16,-3.6178644
08/17,-3.2709963
08/18,-3.5359874
08/19,-3.5757954
08/20,-4.03535
08/21,-3.3561697
08/22,-2.8806608
08/23,-3.0582356
08/24,-3.273432
08/25,-3.4123118
08/26,-3.4225512
08/27,-3.1910498
08/28,-3.3468192
08/29,-3.2888982
08/30,-3.6003814
08/31,-3.417356
09/01,-2.9595308
09/02,-2.7777004
09/03,-3.0887458
09/04,-3.372491
09/05,-3.1676593
09/06,-2.8223736
09/07,-2.8536003
09/08,-3.2298162
09/09,-3.223759
09/10,-3.6995313
09/11,-3.885034
09/12,-3.2946322
09/13,-2.451163
09/14,-2.9354212
09/15,-2.8907783
09/16,-2.6940253
09/17,-3.283362
09/18,-3.3302438
09/19,-3.4171174
09/20,-2.9577525
09/21,-3.0095336
09/22,-3.100416
09/23,-3.2302904
09/24,-2.8738108
09/25,-2.7322228
09/26,-3.117632
09/27,-3.8515844
09/28,-3.7697346
09/29,-3.403618
09/30,-3.243495
10/01,-2.753565
10/02,-3.0582304
10/03,-3.0050697
10/04,-2.9243844
10/05,-3.101633
10/06,-3.2314336
10/07,-3.1572065
10/08,-3.9930952
10/09,-3.6990435
10/10,-3.1803854
10/11,-2.674686
10/12,-2.506213
10/13,-3.2330973
10/14,-3.6216612
10/15,-3.4764922
10/16,-3.218765
10/17,-2.900658
10/18,-3.0393698
10/19,-3.0629065
10/20,-3.02438
10/21,-2.928947
10/22,-2.6583774
10/23,-2.8055005
10/24,-3.191101
10/25,-3.2380884
10/26,-3.0102813
10/27,-3.1570451
10/28,-3.0154002
10/29,-3.510362
10/30,-3.859295
10/31,-3.5435772
11/01,-3.568571
11/02,-3.256774
11/03,-3.4089046
11/04,-3.7083037
11/05,-3.896043
11/06,-4.126125
11/07,-3.9075754
11/08,-3.9403653
11/09,-4.108769
11/10,-3.6786647
11/11,-3.9680755
11/12,-3.954494
11/13,-3.8568769
11/14,-3.162107
11/15,-3.472349
11/16,-3.79763
11/17,-4.202701
11/18,-3.8701224
11/19,-4.2750316
11/20,-4.9151616
11/21,-4.4243536
11/22,-3.3878958
11/23,-3.9557102
11/24,-4.7655787
11/25,-4.384746
11/26,-4.5997286
11/27,-4.9954886
11/28,-4.320176
11/29,-3.7903073
11/30,-4.752202
12/01,-4.770388
12/02,-5.067637
12/03,-4.6380625
12/04,-4.903524
12/05,-4.69777
12/06,-5.397544
12/07,-5.403982
12/08,-5.302563
12/09,-5.269308
12/10,-5.6584196
12/11,-5.2544336
12/12,-5.3192096
12/13,-5.4898353
12/14,-5.697738
12/15,-5.5681458
12/16,-5.2969775
12/17,-4.759402
12/18,-5.4219284
12/19,-5.788648
12/20,-6.0334663
12/21,-5.891163
12/22,-5.582187
12/23,-5.431776
12/24,-5.40251
12/25,-5.950695
12/26,-6.309271
12/27,-5.3640304
12/28,-5.2632203
12/29,-5.9780374
12/30,-6.3720384
12/31,-6.027348
