time,uwind
04/30,-3.6390343
05/01,-3.8109827
05/02,-3.7151477
05/03,-3.7289393
05/04,-3.8845816
05/05,-3.3656566
05/06,-3.2215867
05/07,-3.2264724
05/08,-3.2826974
05/09,-3.256156
05/10,-3.300853
05/11,-3.1579134
05/12,-2.765231
05/13,-2.709542
05/14,-3.3749878
05/15,-2.7181733
05/16,-2.4427917
05/17,-2.385402
05/18,-2.3820395
05/19,-2.501604
05/20,-2.52496
05/21,-2.2547266
05/22,-2.2222106
05/23,-2.909452
05/24,-2.962472
05/25,-2.7973387
05/26,-2.6032822
05/27,-3.0968628
05/28,-3.0649235
05/29,-2.6152215
05/30,-2.4708672
05/31,-2.3918035
06/01,-2.7194645
06/02,-3.2561772
06/03,-3.3445284
06/04,-3.4826005
06/05,-3.3989565
06/06,-4.0976
06/07,-4.203471
06/08,-3.8924613
06/09,-4.1854954
06/10,-3.834522
06/11,-3.4793382
06/12,-3.287175
06/13,-3.7246702
06/14,-4.220261
06/15,-4.892281
06/16,-4.463873
06/17,-3.8460662
06/18,-3.4204938
06/19,-4.183784
06/20,-4.608594
06/21,-4.109588
06/22,-3.7713423
06/23,-3.8837109
06/24,-4.3686175
06/25,-4.4951763
06/26,-3.8074722
06/27,-3.7371123
06/28,-3.8201036
06/29,-3.8176425
06/30,-4.045351
07/01,-3.8972921
07/02,-4.096393
07/03,-4.373075
07/04,-4.1839333
07/05,-4.3839602
07/06,-4.202537
07/07,-3.6764307
07/08,-3.6711493
07/09,-4.1166563
07/10,-4.497847
07/11,-3.912152
07/12,-3.7924604
07/13,-4.075401
07/14,-4.5378146
07/15,-4.7296324
07/16,-5.2493396
07/17,-5.024947
07/18,-5.237418
07/19,-5.325897
07/20,-4.789728
07/21,-4.9762464
07/22,-4.7651987
07/23,-4.730821
07/24,-4.882731
07/25,-4.8915663
07/26,-4.8809576
07/27,-4.839374
07/28,-4.334205
07/29,-5.053987
07/30,-4.69109
07/31,-4.6149316
08/01,-4.322259
08/02,-3.6515977
08/03,-3.8944733
08/04,-4.257228
08/05,-4.0012608
08/06,-3.9166381
08/07,-4.0051036
08/08,-4.6401567
08/09,-4.954554
08/10,-4.4681106
08/11,-4.017034
08/12,-3.7365746
08/13,-3.3160543
08/14,-3.456599
08/15,-3.57258
08/16,-3.40481
08/17,-3.6221416
08/18,-3.878966
08/19,-3.940698
08/20,-3.9582589
08/21,-3.908003
08/22,-4.472743
08/23,-4.422665
08/24,-4.223885
08/25,-4.494919
08/26,-3.7769277
08/27,-4.269953
08/28,-4.323061
08/29,-3.8057747
08/30,-4.2200747
08/31,-3.890355
09/01,-4.50509
09/02,-4.4361687
09/03,-4.055388
09/04,-4.148359
09/05,-4.6596255
09/06,-5.323795
09/07,-4.2934484
09/08,-4.0392194
09/09,-4.4124274
09/10,-4.670155
09/11,-4.2583165
09/12,-4.3635855
09/13,-4.29395
09/14,-4.2570157
09/15,-4.6828527
09/16,-4.6513004
09/17,-4.4053726
09/18,-4.1970625
09/19,-3.811528
09/20,-3.7120926
09/21,-3.8628411
09/22,-3.9765704
09/23,-3.858632
09/24,-4.1142745
09/25,-4.0771623
09/26,-3.9423807
09/27,-3.5784552
09/28,-4.1545396
09/29,-4.7648044
09/30,-4.775256
10/01,-4.756366
10/02,-4.566624
10/03,-4.2845244
10/04,-4.274368
10/05,-4.2921715
10/06,-4.0946627
10/07,-3.1414745
10/08,-2.9650137
10/09,-2.9598782
10/10,-2.905188
10/11,-3.0055556
10/12,-3.2134807
10/13,-3.146883
10/14,-3.015035
10/15,-2.5459652
10/16,-2.8368735
10/17,-2.7775578
10/18,-3.223667
10/19,-3.0049987
10/20,-2.6604238
10/21,-2.645742
10/22,-3.173811
10/23,-3.1417956
10/24,-2.4396176
10/25,-1.8890079
10/26,-1.912656
10/27,-1.6941137
10/28,-1.9716934
10/29,-2.2898965
10/30,-2.4940534
10/31,-3.4415662
11/01,-4.4339824
11/02,-3.9910967
11/03,-3.7555902
11/04,-3.717407
11/05,-3.398079
11/06,-3.2534323
11/07,-2.9728582
11/08,-2.8177521
11/09,-2.445726
11/10,-3.347209
11/11,-3.3157542
11/12,-2.7894597
11/13,-3.405573
11/14,-3.2861574
11/15,-3.8300402
11/16,-3.470964
11/17,-3.2109468
11/18,-2.4020715
11/19,-1.9243981
11/20,-2.1532006
11/21,-2.5411522
11/22,-3.3856957
11/23,-3.1470573
11/24,-2.7426643
11/25,-2.555289
11/26,-2.5240328
11/27,-2.2892392
11/28,-2.3870325
11/29,-2.5164673
11/30,-2.5367947
12/01,-1.7931494
12/02,-1.1020873
12/03,-1.2591559
12/04,-1.3628997
12/05,-1.4546567
12/06,-1.3045311
12/07,-1.3052336
12/08,-1.4424521
12/09,-1.5945816
12/10,-1.503778
12/11,-1.9622836
12/12,-2.026298
12/13,-1.8912814
12/14,-1.6453459
12/15,-1.6935394
12/16,-1.9768281
12/17,-2.3025494
12/18,-2.5607662
12/19,-2.2606323
12/20,-1.692515
12/21,-1.9536463
12/22,-1.2608128
12/23,-1.6801366
12/24,-1.2628224
12/25,-1.1638367
12/26,-0.83945566
12/27,-1.194063
12/28,-2.0217955
12/29,-2.3081992
12/30,-1.6283939
12/31,-1.0701184
