time,uwind
10/31,-1.6289637
11/01,-2.431967
11/02,-2.667989
11/03,-2.7846081
11/04,-2.166069
11/05,-1.5316657
11/06,-1.6310569
11/07,-2.2939248
11/08,-1.0657659
11/09,-0.83680826
11/10,-0.2570946
11/11,-0.05288216
11/12,-0.44528866
11/13,-0.56853044
11/14,-0.7318798
11/15,-1.008808
11/16,-0.7788754
11/17,-1.3144194
11/18,-0.6467922
11/19,-0.78097874
11/20,-0.47922373
11/21,-0.69006324
11/22,-0.24673197
11/23,-0.74299115
11/24,-1.1271713
11/25,-0.48995662
11/26,-0.46358374
11/27,-0.59519774
11/28,-0.74492514
11/29,-1.1801547
11/30,-1.5283852
12/01,-1.2907256
12/02,-0.4024493
12/03,-0.20704432
12/04,-0.10216048
12/05,0.4510887
12/06,0.22956684
12/07,0.72794616
12/08,0.7421951
12/09,1.0543827
12/10,1.576656
12/11,1.8796949
12/12,1.6813613
12/13,0.9525591
12/14,0.9307255
12/15,0.8647428
12/16,0.96068233
12/17,1.0513589
12/18,0.86106247
12/19,0.69903374
12/20,0.5132674
12/21,0.16360302
12/22,0.061703935
12/23,-0.020886863
12/24,0.22412181
12/25,0.26992324
12/26,0.37962925
12/27,0.59171003
12/28,1.0057676
12/29,1.8541481
12/30,2.6540918
12/31,1.9321162
