time,uwind
10/22,-2.685923
10/23,-2.8358476
10/24,-2.7552001
10/25,-2.5444782
10/26,-2.0785704
10/27,-2.1268961
10/28,-2.5478168
10/29,-3.4472682
10/30,-2.4800482
10/31,-2.8327842
11/01,-3.1207929
11/02,-3.3338528
11/03,-3.0087552
11/04,-3.6840332
11/05,-3.623069
11/06,-3.7097487
11/07,-2.392923
11/08,-2.652661
11/09,-2.6434677
11/10,-3.474356
11/11,-3.129248
11/12,-3.2369337
11/13,-4.106679
11/14,-3.5941799
11/15,-3.5317545
11/16,-3.900767
11/17,-4.3204746
11/18,-5.005586
11/19,-5.09793
11/20,-4.6461873
11/21,-4.9042673
11/22,-4.675813
11/23,-4.856873
11/24,-4.199818
11/25,-4.3211327
11/26,-4.566009
11/27,-4.8051653
11/28,-4.5913854
11/29,-4.9043217
11/30,-4.5730863
12/01,-5.081278
12/02,-5.2134886
12/03,-5.760918
12/04,-5.640668
12/05,-5.568455
12/06,-5.6541724
12/07,-5.9826193
12/08,-5.935192
12/09,-5.531658
12/10,-5.3684764
12/11,-5.895127
12/12,-6.245316
12/13,-6.1704183
12/14,-5.8146863
12/15,-5.27494
12/16,-6.20735
12/17,-5.7399187
12/18,-5.4175286
12/19,-4.806895
12/20,-4.9657674
12/21,-5.095986
12/22,-5.0491366
12/23,-5.536826
12/24,-5.526206
12/25,-6.5308394
12/26,-6.1124797
12/27,-5.553726
12/28,-5.789275
12/29,-5.738077
12/30,-5.496255
12/31,-5.6940928
