time,uwind
09/25,-6.5346904
09/26,-6.327498
09/27,-6.7118444
09/28,-6.778603
09/29,-6.755757
09/30,-6.6172204
10/01,-6.853735
10/02,-6.6665277
10/03,-6.614987
10/04,-6.577565
10/05,-6.617796
10/06,-6.860698
10/07,-6.8511095
10/08,-6.965521
10/09,-6.6678658
10/10,-6.650429
10/11,-6.4020696
10/12,-6.2806997
10/13,-6.7145185
10/14,-6.597972
10/15,-6.5353746
10/16,-6.440549
10/17,-6.5033445
10/18,-6.447427
10/19,-6.7091365
10/20,-6.4149113
10/21,-6.326747
10/22,-6.2860866
10/23,-6.3403115
10/24,-6.4533033
10/25,-6.7167315
10/26,-6.572634
10/27,-6.4918146
10/28,-6.320859
10/29,-6.305158
10/30,-6.3172474
10/31,-6.274975
11/01,-6.53308
11/02,-6.813921
11/03,-6.3324046
11/04,-6.1868734
11/05,-6.1954737
11/06,-6.369101
11/07,-6.5303044
11/08,-6.396065
11/09,-6.3340306
11/10,-6.3953395
11/11,-6.4639163
11/12,-6.207866
11/13,-6.4920835
11/14,-6.4016457
11/15,-6.2221594
11/16,-6.1066914
11/17,-6.3558774
11/18,-6.493275
11/19,-6.4641256
11/20,-6.135569
11/21,-6.1986256
11/22,-6.44369
11/23,-6.306762
11/24,-6.670647
11/25,-6.688323
11/26,-6.4351006
11/27,-6.3558965
11/28,-6.479593
11/29,-6.5471845
11/30,-6.531358
12/01,-6.5851154
12/02,-6.854903
12/03,-6.623731
12/04,-6.577187
12/05,-6.6669974
12/06,-6.623875
12/07,-6.8427973
12/08,-6.779569
12/09,-6.9776487
12/10,-6.5491996
12/11,-6.444343
12/12,-6.544763
12/13,-6.628548
12/14,-6.4330506
12/15,-6.3366003
12/16,-6.072312
12/17,-6.155801
12/18,-6.1894617
12/19,-6.5802894
12/20,-6.8695793
12/21,-6.984297
12/22,-6.5853996
12/23,-6.625456
12/24,-6.7104306
12/25,-6.5550785
12/26,-6.693075
12/27,-6.774686
12/28,-7.1156697
12/29,-7.33459
12/30,-7.6470075
12/31,-7.4231305
