time,uwind
06/15,-4.7213044
06/16,-5.094883
06/17,-5.670267
06/18,-5.6065536
06/19,-5.9135776
06/20,-6.0360665
06/21,-5.7158885
06/22,-5.792873
06/23,-5.7475557
06/24,-5.7151074
06/25,-5.727192
06/26,-6.0066543
06/27,-5.999115
06/28,-5.4515285
06/29,-6.126048
06/30,-5.867446
07/01,-4.9313145
07/02,-5.241961
07/03,-5.115171
07/04,-5.812827
07/05,-5.767262
07/06,-6.1877875
07/07,-6.1308217
07/08,-5.603605
07/09,-5.4718785
07/10,-5.56818
07/11,-5.610276
07/12,-5.8166103
07/13,-5.062822
07/14,-5.3890452
07/15,-6.286205
07/16,-6.283878
07/17,-6.5438876
07/18,-5.9595566
07/19,-5.54509
07/20,-6.467478
07/21,-6.7066555
07/22,-5.8216863
07/23,-5.855327
07/24,-6.0208387
07/25,-6.4885654
07/26,-6.556892
07/27,-6.174698
07/28,-5.9495068
07/29,-6.1402926
07/30,-6.4636354
07/31,-6.254005
08/01,-6.226984
08/02,-6.0780187
08/03,-6.5421705
08/04,-6.168306
08/05,-5.5984125
08/06,-6.1490235
08/07,-5.7570543
08/08,-5.4476223
08/09,-5.8283877
08/10,-6.0310283
08/11,-5.758293
08/12,-5.698725
08/13,-5.919832
08/14,-6.127952
08/15,-6.293654
08/16,-5.924521
08/17,-6.060629
08/18,-6.0344987
08/19,-5.703047
08/20,-5.619255
08/21,-6.329002
08/22,-6.156071
08/23,-5.6809177
08/24,-5.345854
08/25,-5.6888494
08/26,-5.647767
08/27,-6.0241084
08/28,-5.660263
08/29,-5.6271944
08/30,-6.124895
08/31,-6.227817
09/01,-5.9066753
09/02,-5.9054136
09/03,-6.101622
09/04,-6.1059847
09/05,-5.698047
09/06,-5.419061
09/07,-5.90137
09/08,-6.111652
09/09,-6.678136
09/10,-6.643406
09/11,-6.1858406
09/12,-6.2057867
09/13,-6.059311
09/14,-6.212478
09/15,-5.7615786
09/16,-5.5759187
09/17,-5.7044706
09/18,-5.798272
09/19,-5.6434703
09/20,-5.3587966
09/21,-5.135556
09/22,-5.0306168
09/23,-5.103905
09/24,-5.4721913
09/25,-5.3306794
09/26,-5.2413297
09/27,-5.724484
09/28,-5.831378
09/29,-5.8584666
09/30,-5.353831
10/01,-5.0419464
10/02,-5.476598
10/03,-5.910604
10/04,-5.4478264
10/05,-5.65273
10/06,-5.221314
10/07,-5.371121
10/08,-5.3650594
10/09,-5.5095735
10/10,-4.9639287
10/11,-4.186384
10/12,-4.605524
10/13,-5.1298265
10/14,-5.002034
10/15,-4.6811504
10/16,-4.9469476
10/17,-4.7217097
10/18,-4.547778
10/19,-4.365478
10/20,-4.0405216
10/21,-4.0900536
10/22,-4.37279
10/23,-4.158711
10/24,-4.1399083
10/25,-4.011105
10/26,-3.717795
10/27,-3.3139303
10/28,-3.6050415
10/29,-3.6344442
10/30,-3.7487605
10/31,-3.616033
11/01,-4.5713305
11/02,-5.032812
11/03,-4.291108
11/04,-3.9055498
11/05,-3.7302978
11/06,-4.6411552
11/07,-4.8723598
11/08,-4.6453123
11/09,-4.525105
11/10,-4.531529
11/11,-4.3850107
11/12,-4.1577563
11/13,-4.036903
11/14,-3.7515037
11/15,-3.3989987
11/16,-3.316602
11/17,-3.5613663
11/18,-3.5438445
11/19,-3.6573973
11/20,-3.7069576
11/21,-3.9627125
11/22,-4.089913
11/23,-4.12813
11/24,-4.0083523
11/25,-2.8931782
11/26,-3.014632
11/27,-3.7141342
11/28,-4.3984575
11/29,-3.3306272
11/30,-2.8149183
12/01,-2.4951959
12/02,-3.095215
12/03,-3.9335344
12/04,-3.8453825
12/05,-3.8907485
12/06,-4.0933003
12/07,-3.9623694
12/08,-4.1035237
12/09,-4.168341
12/10,-4.132795
12/11,-4.3920517
12/12,-3.986805
12/13,-3.9985
12/14,-4.088449
12/15,-3.857234
12/16,-3.9684906
12/17,-3.2524827
12/18,-3.0734558
12/19,-3.6099646
12/20,-3.7896051
12/21,-3.9400647
12/22,-3.344437
12/23,-3.4145153
12/24,-3.8029854
12/25,-4.1296344
12/26,-4.4215355
12/27,-4.2113304
12/28,-4.2679467
12/29,-4.6789794
12/30,-4.69135
12/31,-4.7354865
