time,uwind
07/22,-4.6884384
07/23,-5.2187424
07/24,-5.152218
07/25,-4.6613727
07/26,-5.1647635
07/27,-5.448554
07/28,-5.314889
07/29,-5.0389605
07/30,-5.1742854
07/31,-4.964775
08/01,-4.745079
08/02,-4.8296394
08/03,-4.4838486
08/04,-4.4242086
08/05,-4.5304446
08/06,-4.302461
08/07,-4.4954967
08/08,-4.845456
08/09,-5.1383414
08/10,-4.9649715
08/11,-4.809496
08/12,-4.5595326
08/13,-4.2205524
08/14,-3.4857981
08/15,-3.4330957
08/16,-3.442539
08/17,-4.263906
08/18,-4.646392
08/19,-4.0649514
08/20,-3.6693656
08/21,-4.3041463
08/22,-4.596329
08/23,-4.685277
08/24,-4.496639
08/25,-4.933842
08/26,-4.408723
08/27,-4.8645015
08/28,-4.923076
08/29,-4.7652884
08/30,-4.484201
08/31,-4.1619806
09/01,-4.70556
09/02,-4.730075
09/03,-4.421858
09/04,-4.3838506
09/05,-4.820799
09/06,-5.64112
09/07,-4.724284
09/08,-4.4565225
09/09,-4.8136787
09/10,-4.425476
09/11,-4.0848956
09/12,-3.8319302
09/13,-4.184995
09/14,-3.9358695
09/15,-3.6616554
09/16,-4.1750736
09/17,-3.88785
09/18,-3.8417761
09/19,-3.3054667
09/20,-3.0647888
09/21,-2.9861634
09/22,-3.1924272
09/23,-3.5760462
09/24,-3.5503035
09/25,-3.5297377
09/26,-3.9880996
09/27,-4.192491
09/28,-3.9170973
09/29,-4.169143
09/30,-4.3557606
10/01,-4.1916323
10/02,-3.7727141
10/03,-3.682746
10/04,-3.7413828
10/05,-3.5091293
10/06,-3.0577507
10/07,-3.032824
10/08,-2.9235833
10/09,-3.1457298
10/10,-3.590854
10/11,-3.0277863
10/12,-2.9138181
10/13,-2.0440996
10/14,-2.0275176
10/15,-2.1136067
10/16,-2.5298803
10/17,-2.3679914
10/18,-2.3680542
10/19,-2.2986786
10/20,-2.7431872
10/21,-2.6202788
10/22,-2.5952325
10/23,-2.6098485
10/24,-1.9659978
10/25,-1.6492934
10/26,-2.0105348
10/27,-1.3376513
10/28,-1.8378677
10/29,-1.838746
10/30,-1.7088339
10/31,-2.0940397
11/01,-2.501064
11/02,-2.6652665
11/03,-2.2099943
11/04,-1.8781141
11/05,-1.7118564
11/06,-2.759491
11/07,-2.586516
11/08,-1.9028684
11/09,-1.1884271
11/10,-1.7848588
11/11,-2.124429
11/12,-2.0554783
11/13,-2.8435137
11/14,-2.2942836
11/15,-2.9101315
11/16,-3.1401637
11/17,-2.6815267
11/18,-1.9509951
11/19,-1.4007678
11/20,-1.744308
11/21,-1.7734604
11/22,-1.6809125
11/23,-2.294441
11/24,-1.568786
11/25,-1.2214981
11/26,-0.67080116
11/27,-0.8323494
11/28,-1.3876954
11/29,-1.658215
11/30,-1.755737
12/01,-1.5460573
12/02,-1.2512136
12/03,-0.94265074
12/04,-1.1878948
12/05,-1.052809
12/06,-0.5583065
12/07,-0.5941105
12/08,-0.5627694
12/09,-0.20052925
12/10,-0.34796655
12/11,-0.6260652
12/12,-0.82583576
12/13,-0.47884583
12/14,-0.2577118
12/15,-0.5086494
12/16,0.050874036
12/17,-0.5666523
12/18,-1.1533183
12/19,-1.1654744
12/20,-0.6529295
12/21,0.049653124
12/22,-0.19487232
12/23,-0.24989986
12/24,0.20354672
12/25,0.5726723
12/26,0.23339911
12/27,0.3345747
12/28,0.30274191
12/29,0.24118493
12/30,0.123104654
12/31,-0.11803017
