time,uwind
06/10,-3.9546835
06/11,-3.7536979
06/12,-3.8342314
06/13,-3.706056
06/14,-3.8992538
06/15,-4.2649803
06/16,-4.125803
06/17,-3.971975
06/18,-3.545705
06/19,-3.3688817
06/20,-3.8260493
06/21,-3.828059
06/22,-3.5008044
06/23,-3.5236435
06/24,-3.230739
06/25,-3.5854928
06/26,-3.42883
06/27,-3.610656
06/28,-3.4739497
06/29,-3.4607115
06/30,-3.2383618
07/01,-3.5393424
07/02,-3.6482444
07/03,-3.5097263
07/04,-3.6237853
07/05,-4.0023813
07/06,-4.389183
07/07,-4.36517
07/08,-4.213192
07/09,-4.077284
07/10,-3.8080297
07/11,-3.7454596
07/12,-3.265685
07/13,-3.214636
07/14,-3.7037642
07/15,-4.0850754
07/16,-3.6743038
07/17,-3.819985
07/18,-3.6273203
07/19,-3.4827344
07/20,-3.5566313
07/21,-3.2415242
07/22,-3.5210829
07/23,-3.6929998
07/24,-3.8036702
07/25,-3.5751324
07/26,-3.643677
07/27,-3.7036252
07/28,-3.537056
07/29,-3.2965345
07/30,-3.415969
07/31,-3.2959938
08/01,-3.248508
08/02,-3.7113407
08/03,-3.7691352
08/04,-3.8788116
08/05,-3.4959373
08/06,-3.1930625
08/07,-3.5358253
08/08,-3.3819416
08/09,-3.03261
08/10,-2.9926243
08/11,-3.3409426
08/12,-3.4851954
08/13,-3.4930117
08/14,-3.2982807
08/15,-3.3970387
08/16,-3.3298862
08/17,-3.5443926
08/18,-3.2599394
08/19,-3.1379106
08/20,-3.2026587
08/21,-3.074957
08/22,-2.9085186
08/23,-3.110686
08/24,-3.1495986
08/25,-3.3816636
08/26,-3.0999548
08/27,-2.8202147
08/28,-2.997422
08/29,-3.209248
08/30,-3.2872415
08/31,-3.3020697
09/01,-3.3780425
09/02,-3.006384
09/03,-2.988072
09/04,-2.6073213
09/05,-2.6467452
09/06,-2.6378171
09/07,-3.0469687
09/08,-2.9868834
09/09,-3.336105
09/10,-3.4107594
09/11,-3.346481
09/12,-3.407633
09/13,-3.5470378
09/14,-3.3974025
09/15,-3.2429173
09/16,-2.8283257
09/17,-3.340649
09/18,-3.1071103
09/19,-2.953714
09/20,-2.990416
09/21,-3.1650076
09/22,-2.9409077
09/23,-2.9078052
09/24,-2.8890486
09/25,-2.7061543
09/26,-2.716905
09/27,-2.3197134
09/28,-2.6337647
09/29,-2.6976857
09/30,-2.6848767
10/01,-2.9787712
10/02,-3.0706937
10/03,-2.8023849
10/04,-3.1165643
10/05,-3.2613988
10/06,-3.298851
10/07,-2.9069834
10/08,-3.0429394
10/09,-3.0007546
10/10,-3.4015229
10/11,-2.9293306
10/12,-2.6465547
10/13,-2.853602
10/14,-2.3929336
10/15,-2.728967
10/16,-2.9527464
10/17,-3.204245
10/18,-3.1648166
10/19,-2.6505775
10/20,-2.8433616
10/21,-3.508306
10/22,-3.438962
10/23,-3.1574848
10/24,-3.1504903
10/25,-2.8183877
10/26,-2.722959
10/27,-2.7913594
10/28,-2.8639548
10/29,-2.8771384
10/30,-2.5242527
10/31,-2.495769
11/01,-3.1398892
11/02,-3.277741
11/03,-3.3624434
11/04,-3.2454438
11/05,-3.5157309
11/06,-3.2450893
11/07,-3.0216818
11/08,-3.1875734
11/09,-3.257025
11/10,-3.1194801
11/11,-3.0831165
11/12,-2.7272832
11/13,-2.3083048
11/14,-2.444374
11/15,-3.042073
11/16,-2.9230294
11/17,-2.7124276
11/18,-2.61224
11/19,-2.9406312
11/20,-2.9762778
11/21,-3.0898643
11/22,-3.0410604
11/23,-2.8512607
11/24,-2.8542314
11/25,-2.998893
11/26,-2.9400542
11/27,-2.8061054
11/28,-2.7587867
11/29,-2.7108412
11/30,-2.8544123
12/01,-2.8176644
12/02,-2.9757528
12/03,-2.7038467
12/04,-2.7373772
12/05,-2.7351155
12/06,-3.076658
12/07,-2.8211007
12/08,-2.7544408
12/09,-2.5555687
12/10,-2.609593
12/11,-2.575862
12/12,-2.541473
12/13,-2.5024877
12/14,-2.2796571
12/15,-2.4462523
12/16,-2.363078
12/17,-2.4848397
12/18,-2.4148383
12/19,-2.5326214
12/20,-2.4001174
12/21,-2.2494838
12/22,-2.5646985
12/23,-2.486029
12/24,-2.156361
12/25,-2.006661
12/26,-1.8691721
12/27,-2.0397582
12/28,-1.9624586
12/29,-1.8638059
12/30,-1.6672134
12/31,-2.1294603
