time,uwind
04/21,-3.0786333
04/22,-3.457221
04/23,-3.6353285
04/24,-3.8876803
04/25,-3.836097
04/26,-3.1949089
04/27,-3.654856
04/28,-3.738933
04/29,-3.7120059
04/30,-3.6211975
05/01,-3.3951125
05/02,-3.7648597
05/03,-3.6283588
05/04,-3.8381078
05/05,-3.8647783
05/06,-4.048155
05/07,-4.395985
05/08,-4.4863524
05/09,-4.572411
05/10,-4.570207
05/11,-4.5647907
05/12,-4.8245335
05/13,-4.7982697
05/14,-4.6444726
05/15,-3.8840523
05/16,-3.6113827
05/17,-3.6809597
05/18,-3.9658897
05/19,-4.1755643
05/20,-3.9021366
05/21,-3.6422117
05/22,-3.480568
05/23,-3.98588
05/24,-4.137565
05/25,-4.0825624
05/26,-4.448938
05/27,-4.186432
05/28,-4.239324
05/29,-3.925233
05/30,-3.773456
05/31,-4.282434
06/01,-4.4925623
06/02,-4.4990754
06/03,-4.500998
06/04,-4.488287
06/05,-4.9474154
06/06,-4.897528
06/07,-5.0623107
06/08,-4.9112625
06/09,-4.7460756
06/10,-4.624365
06/11,-4.6826625
06/12,-4.648938
06/13,-4.8064823
06/14,-4.924768
06/15,-5.380026
06/16,-5.1828566
06/17,-5.42264
06/18,-5.362811
06/19,-4.9748425
06/20,-4.458985
06/21,-4.8884244
06/22,-5.098494
06/23,-5.04059
06/24,-5.2101116
06/25,-5.367744
06/26,-5.1284285
06/27,-5.2787085
06/28,-4.9228883
06/29,-5.1300964
06/30,-5.065206
07/01,-5.0925965
07/02,-4.649291
07/03,-4.4135323
07/04,-4.8343534
07/05,-5.073364
07/06,-5.361025
07/07,-5.4998474
07/08,-5.677953
07/09,-5.68895
07/10,-5.2418556
07/11,-4.988692
07/12,-4.7404575
07/13,-5.146753
07/14,-5.336651
07/15,-5.4649196
07/16,-5.5787706
07/17,-5.559723
07/18,-5.717628
07/19,-5.6904016
07/20,-5.880028
07/21,-5.718809
07/22,-6.0955505
07/23,-6.041452
07/24,-5.5024934
07/25,-5.113176
07/26,-5.206111
07/27,-5.7145905
07/28,-5.861216
07/29,-5.661042
07/30,-5.8709445
07/31,-6.3194866
08/01,-6.2878146
08/02,-6.389813
08/03,-6.0979705
08/04,-5.927013
08/05,-5.7944756
08/06,-5.7443185
08/07,-6.106839
08/08,-6.070879
08/09,-5.75639
08/10,-5.482414
08/11,-5.5957904
08/12,-5.5972347
08/13,-5.6545362
08/14,-5.6541257
08/15,-5.5593076
08/16,-5.41983
08/17,-5.615951
08/18,-5.666061
08/19,-5.5441365
08/20,-5.553002
08/21,-5.531885
08/22,-5.4966373
08/23,-5.4983206
08/24,-5.4035506
08/25,-5.364732
08/26,-5.5522
08/27,-5.944687
08/28,-5.796444
08/29,-5.5204244
08/30,-5.150495
08/31,-5.491316
09/01,-5.3072443
09/02,-5.2484107
09/03,-5.5642104
09/04,-5.9117393
09/05,-5.7009706
09/06,-5.738824
09/07,-5.469944
09/08,-5.721907
09/09,-5.626748
09/10,-5.8761177
09/11,-5.956776
09/12,-5.570816
09/13,-5.6098766
09/14,-5.0656734
09/15,-4.8740926
09/16,-5.1191163
09/17,-5.1571283
09/18,-4.9752593
09/19,-5.0834827
09/20,-5.1319184
09/21,-5.236702
09/22,-5.1034193
09/23,-5.222945
09/24,-5.30643
09/25,-4.899214
09/26,-5.1181545
09/27,-5.173638
09/28,-5.420843
09/29,-5.4144263
09/30,-5.3431835
10/01,-5.5779552
10/02,-5.2841983
10/03,-5.1988087
10/04,-5.1516223
10/05,-4.858229
10/06,-4.978067
10/07,-5.0425487
10/08,-5.2258954
10/09,-5.049288
10/10,-5.1155224
10/11,-5.441858
10/12,-5.178854
10/13,-4.8761907
10/14,-5.044287
10/15,-5.209601
10/16,-5.2164145
10/17,-4.761788
10/18,-4.616578
10/19,-4.612476
10/20,-5.0773153
10/21,-5.067855
10/22,-4.853803
10/23,-4.8080792
10/24,-5.0042863
10/25,-5.1095133
10/26,-5.3173294
10/27,-4.74367
10/28,-4.487356
10/29,-4.6849246
10/30,-4.7967844
10/31,-4.98343
11/01,-5.051623
11/02,-4.7326922
11/03,-4.445088
11/04,-5.1252475
11/05,-5.3578143
11/06,-5.2063804
11/07,-5.1532493
11/08,-5.1446695
11/09,-5.088448
11/10,-4.970873
11/11,-5.111412
11/12,-4.7623544
11/13,-5.008541
11/14,-5.599763
11/15,-5.732674
11/16,-5.2083025
11/17,-5.357328
11/18,-5.4360285
11/19,-5.3573823
11/20,-5.37287
11/21,-4.906873
11/22,-5.1197047
11/23,-5.308764
11/24,-5.28307
11/25,-5.6573796
11/26,-5.3320656
11/27,-5.139566
11/28,-5.1178536
11/29,-5.351393
11/30,-5.0216737
12/01,-4.98156
12/02,-4.85783
12/03,-4.81882
12/04,-4.708973
12/05,-4.8064895
12/06,-4.8830085
12/07,-5.548198
12/08,-5.3669734
12/09,-5.4562135
12/10,-5.6120796
12/11,-5.080299
12/12,-4.9095235
12/13,-5.303923
12/14,-5.4917183
12/15,-5.2751374
12/16,-4.7463427
12/17,-4.658858
12/18,-5.135054
12/19,-4.9531918
12/20,-5.0963745
12/21,-5.200612
12/22,-5.322409
12/23,-4.6739397
12/24,-4.5186462
12/25,-4.7098737
12/26,-4.8976
12/27,-5.2353134
12/28,-5.192658
12/29,-5.2662096
12/30,-5.14787
12/31,-5.0024004
