time,uwind
07/24,-5.4002576
07/25,-5.2869663
07/26,-4.9720945
07/27,-5.1964
07/28,-5.498112
07/29,-5.5521464
07/30,-5.9262958
07/31,-5.6083174
08/01,-5.399027
08/02,-5.405663
08/03,-5.455899
08/04,-5.675382
08/05,-5.588485
08/06,-4.9990487
08/07,-5.0517874
08/08,-5.394707
08/09,-4.7718267
08/10,-5.032053
08/11,-4.8774543
08/12,-5.0465994
08/13,-4.8462076
08/14,-4.8883586
08/15,-4.5477495
08/16,-4.685559
08/17,-4.770198
08/18,-5.5127974
08/19,-5.6749682
08/20,-5.615028
08/21,-5.465606
08/22,-5.0976667
08/23,-5.176364
08/24,-5.0162597
08/25,-5.1653547
08/26,-5.442229
08/27,-5.540341
08/28,-5.4280343
08/29,-5.10972
08/30,-5.013569
08/31,-5.0877357
09/01,-5.3359847
09/02,-5.611136
09/03,-5.4675603
09/04,-5.8239064
09/05,-5.5699205
09/06,-5.350399
09/07,-4.9304185
09/08,-5.1784596
09/09,-5.742201
09/10,-5.6085033
09/11,-5.618462
09/12,-5.823272
09/13,-6.147739
09/14,-5.751248
09/15,-5.4389553
09/16,-5.6935086
09/17,-5.8150663
09/18,-5.4572787
09/19,-5.174692
09/20,-5.1948695
09/21,-5.24546
09/22,-5.0274577
09/23,-4.8485174
09/24,-4.608675
09/25,-4.6882896
09/26,-4.8879476
09/27,-5.0899086
09/28,-5.1509976
09/29,-5.49242
09/30,-5.3000436
10/01,-4.921034
10/02,-4.622292
10/03,-4.71446
10/04,-4.486176
10/05,-4.6479664
10/06,-4.4202757
10/07,-4.4572487
10/08,-4.6997395
10/09,-5.1084495
10/10,-4.859598
10/11,-4.5091076
10/12,-4.501592
10/13,-4.5476274
10/14,-4.950865
10/15,-4.525468
10/16,-3.9175541
10/17,-4.3073497
10/18,-4.259377
10/19,-3.9361603
10/20,-3.6285343
10/21,-3.6590514
10/22,-4.236644
10/23,-4.5599604
10/24,-4.1166425
10/25,-3.2798395
10/26,-3.4358187
10/27,-3.3646982
10/28,-3.62091
10/29,-4.14904
10/30,-4.6092534
10/31,-4.3680215
11/01,-4.806394
11/02,-5.2705665
11/03,-4.7087793
11/04,-4.49991
11/05,-4.841927
11/06,-4.614529
11/07,-4.3545446
11/08,-4.39492
11/09,-3.8400447
11/10,-3.9538484
11/11,-4.2301106
11/12,-4.379803
11/13,-4.376961
11/14,-4.5057483
11/15,-4.3604894
11/16,-4.395148
11/17,-4.272617
11/18,-4.1474032
11/19,-4.2278137
11/20,-4.297184
11/21,-4.727537
11/22,-4.7088146
11/23,-4.441175
11/24,-4.352184
11/25,-4.20915
11/26,-4.3723216
11/27,-4.622458
11/28,-4.2786946
11/29,-4.121386
11/30,-3.7979047
12/01,-3.6993062
12/02,-3.8375854
12/03,-3.5560825
12/04,-3.824046
12/05,-4.162184
12/06,-4.3257356
12/07,-4.6360965
12/08,-4.4745345
12/09,-4.901299
12/10,-5.229677
12/11,-5.1398253
12/12,-5.4429336
12/13,-5.1680446
12/14,-5.1382523
12/15,-5.2130733
12/16,-5.348008
12/17,-5.377373
12/18,-5.515037
12/19,-5.1897645
12/20,-4.748518
12/21,-4.5113497
12/22,-3.9326577
12/23,-3.7659714
12/24,-4.688409
12/25,-5.0126047
12/26,-4.8139777
12/27,-5.0838737
12/28,-5.1280637
12/29,-5.4099126
12/30,-4.8311977
12/31,-5.181519
