time,uwind
07/01,-3.2916172
07/02,-3.8223975
07/03,-4.077298
07/04,-4.490185
07/05,-4.4789424
07/06,-4.0591397
07/07,-4.4180746
07/08,-4.144822
07/09,-4.172308
07/10,-4.282171
07/11,-4.400761
07/12,-4.406078
07/13,-4.5061107
07/14,-4.4791355
07/15,-4.601003
07/16,-4.9670086
07/17,-4.4573293
07/18,-4.5205827
07/19,-4.501093
07/20,-4.7245283
07/21,-4.4989185
07/22,-4.2943044
07/23,-4.2967353
07/24,-4.6728406
07/25,-4.754224
07/26,-4.6466856
07/27,-4.3552384
07/28,-5.1366177
07/29,-5.444812
07/30,-5.462371
07/31,-5.612227
08/01,-5.270384
08/02,-5.617442
08/03,-5.6952605
08/04,-5.13289
08/05,-4.482538
08/06,-4.5428114
08/07,-4.4097247
08/08,-4.3121786
08/09,-4.4741883
08/10,-4.4087176
08/11,-3.8912098
08/12,-4.1223497
08/13,-4.536312
08/14,-4.810271
08/15,-4.421606
08/16,-4.2678914
08/17,-4.5716734
08/18,-5.5190163
08/19,-5.52264
08/20,-5.759028
08/21,-5.193302
08/22,-4.623457
08/23,-4.9174986
08/24,-5.141004
08/25,-5.665655
08/26,-5.2315063
08/27,-4.5110607
08/28,-4.409285
08/29,-5.033022
08/30,-5.286324
08/31,-5.027076
09/01,-4.9260693
09/02,-5.159152
09/03,-4.965122
09/04,-4.772275
09/05,-4.736025
09/06,-4.4786243
09/07,-4.402105
09/08,-4.3701067
09/09,-4.5734816
09/10,-4.366208
09/11,-4.7404923
09/12,-5.106603
09/13,-5.514966
09/14,-4.86938
09/15,-4.7960315
09/16,-5.22773
09/17,-5.4182777
09/18,-5.001517
09/19,-4.928407
09/20,-4.818741
09/21,-4.7783976
09/22,-4.324944
09/23,-4.133582
09/24,-4.439863
09/25,-4.598208
09/26,-5.008562
09/27,-4.924411
09/28,-5.0148234
09/29,-5.003207
09/30,-4.80373
10/01,-4.6610847
10/02,-4.23294
10/03,-4.4937453
10/04,-4.667567
10/05,-3.9302566
10/06,-3.8611312
10/07,-3.6355317
10/08,-4.099389
10/09,-4.4588065
10/10,-4.2822657
10/11,-3.882852
10/12,-3.985065
10/13,-4.4399924
10/14,-4.3508234
10/15,-4.3466277
10/16,-4.3650155
10/17,-4.487812
10/18,-4.1404715
10/19,-3.9733238
10/20,-3.9109297
10/21,-3.8912165
10/22,-3.8820906
10/23,-3.8530207
10/24,-4.064133
10/25,-3.6340353
10/26,-3.5442317
10/27,-3.475258
10/28,-3.9338112
10/29,-4.1658187
10/30,-4.041034
10/31,-4.0731597
11/01,-4.481299
11/02,-4.3403153
11/03,-4.0235977
11/04,-4.244202
11/05,-4.517163
11/06,-4.3802357
11/07,-4.2009892
11/08,-4.252152
11/09,-3.9255116
11/10,-3.7579234
11/11,-3.9105225
11/12,-4.858983
11/13,-4.8496013
11/14,-4.6863427
11/15,-4.7837396
11/16,-4.925321
11/17,-4.8064084
11/18,-4.1413436
11/19,-4.5020165
11/20,-4.72902
11/21,-4.883079
11/22,-5.345907
11/23,-5.244006
11/24,-4.9073625
11/25,-4.8491316
11/26,-4.9788857
11/27,-5.446592
11/28,-5.0926776
11/29,-5.0760994
11/30,-4.585704
12/01,-4.2439427
12/02,-4.3684764
12/03,-4.641454
12/04,-4.7150755
12/05,-5.1965322
12/06,-5.5855412
12/07,-5.5251336
12/08,-5.130981
12/09,-5.664693
12/10,-5.8195195
12/11,-5.8449893
12/12,-5.824022
12/13,-5.5295873
12/14,-5.707956
12/15,-5.492439
12/16,-5.7054524
12/17,-5.7540135
12/18,-6.0189166
12/19,-5.607914
12/20,-5.667228
12/21,-5.255316
12/22,-5.3769436
12/23,-5.5059376
12/24,-5.7208824
12/25,-5.7913227
12/26,-5.730309
12/27,-6.0712757
12/28,-6.119004
12/29,-6.2580786
12/30,-6.1078997
12/31,-6.073674
