time,uwind
06/15,-4.484798
06/16,-4.5846148
06/17,-4.275819
06/18,-4.172384
06/19,-4.065979
06/20,-4.1767464
06/21,-4.399828
06/22,-4.009887
06/23,-4.0614505
06/24,-3.8562763
06/25,-4.3163867
06/26,-3.624201
06/27,-3.589255
06/28,-3.9628346
06/29,-3.8704426
06/30,-3.7656777
07/01,-3.522393
07/02,-3.6078594
07/03,-4.266067
07/04,-4.295763
07/05,-3.9271069
07/06,-4.1750264
07/07,-3.9600155
07/08,-3.289676
07/09,-3.59688
07/10,-3.9256597
07/11,-3.5761724
07/12,-3.4114807
07/13,-4.106784
07/14,-4.242207
07/15,-4.527267
07/16,-4.114102
07/17,-4.039538
07/18,-4.283315
07/19,-3.9773736
07/20,-4.347932
07/21,-3.912273
07/22,-3.7407582
07/23,-4.1589704
07/24,-4.0175185
07/25,-4.2515006
07/26,-4.103903
07/27,-4.2372265
07/28,-3.8522592
07/29,-3.777344
07/30,-4.015788
07/31,-4.301201
08/01,-4.104725
08/02,-4.0626087
08/03,-4.5098104
08/04,-3.9756434
08/05,-3.7456825
08/06,-3.6605935
08/07,-3.7070131
08/08,-4.119202
08/09,-3.965298
08/10,-3.4673362
08/11,-3.110602
08/12,-2.828999
08/13,-2.9520216
08/14,-3.1226816
08/15,-3.1371558
08/16,-3.138221
08/17,-3.6009195
08/18,-3.733665
08/19,-3.5570228
08/20,-3.8356442
08/21,-4.2976646
08/22,-3.9919972
08/23,-4.187239
08/24,-4.217168
08/25,-3.6060514
08/26,-3.2110999
08/27,-3.3174326
08/28,-3.2449305
08/29,-3.039369
08/30,-3.355276
08/31,-3.9171143
09/01,-4.087418
09/02,-4.1995873
09/03,-4.0321302
09/04,-3.809974
09/05,-3.7474434
09/06,-4.0015593
09/07,-4.024479
09/08,-3.7276263
09/09,-4.088056
09/10,-4.267789
09/11,-3.9447253
09/12,-4.012031
09/13,-4.430652
09/14,-4.908241
09/15,-4.6328735
09/16,-4.774685
09/17,-4.4316106
09/18,-3.8756292
09/19,-3.8016677
09/20,-3.8093438
09/21,-4.125209
09/22,-4.2185125
09/23,-3.7067492
09/24,-3.5210035
09/25,-3.931564
09/26,-3.98967
09/27,-3.751652
09/28,-4.2853303
09/29,-4.4806814
09/30,-3.8946874
10/01,-3.6098022
10/02,-3.5954597
10/03,-3.5687315
10/04,-3.8415506
10/05,-3.7993174
10/06,-3.055131
10/07,-3.1771762
10/08,-3.1696348
10/09,-3.3104954
10/10,-3.2938051
10/11,-3.0891025
10/12,-2.6109085
10/13,-2.6742282
10/14,-2.7946644
10/15,-2.2087722
10/16,-2.6002038
10/17,-2.7988296
10/18,-3.1755946
10/19,-3.6363795
10/20,-3.185503
10/21,-3.386669
10/22,-3.114223
10/23,-3.1292558
10/24,-2.2414365
10/25,-1.8349152
10/26,-2.0196698
10/27,-2.1075459
10/28,-2.2362766
10/29,-3.1007397
10/30,-3.4518135
10/31,-4.0289454
11/01,-4.7306585
11/02,-3.7329164
11/03,-3.5649915
11/04,-3.5197384
11/05,-3.23869
11/06,-3.2788029
11/07,-3.061806
11/08,-3.280329
11/09,-3.093897
11/10,-2.9518304
11/11,-3.5134952
11/12,-3.4674258
11/13,-3.647019
11/14,-3.349052
11/15,-3.6134362
11/16,-4.2547793
11/17,-3.367325
11/18,-2.8721035
11/19,-2.233251
11/20,-2.8956203
11/21,-3.5772567
11/22,-4.090249
11/23,-3.75065
11/24,-3.4972985
11/25,-3.653539
11/26,-4.4951115
11/27,-3.3576846
11/28,-3.6994972
11/29,-3.9228833
11/30,-3.2249444
12/01,-3.180582
12/02,-2.393833
12/03,-2.597112
12/04,-2.4360847
12/05,-2.807602
12/06,-3.2167606
12/07,-3.5576172
12/08,-2.8491752
12/09,-3.1743326
12/10,-3.3651502
12/11,-4.0445857
12/12,-4.5613413
12/13,-4.220782
12/14,-3.7929213
12/15,-3.5245717
12/16,-3.5692184
12/17,-4.1860385
12/18,-4.0077415
12/19,-4.009802
12/20,-3.309562
12/21,-3.0125005
12/22,-3.3856041
12/23,-3.4285598
12/24,-3.6960258
12/25,-3.908183
12/26,-4.0737977
12/27,-4.686544
12/28,-4.837935
12/29,-4.8705964
12/30,-4.710671
12/31,-4.1299553
