time,uwind
04/12,-4.2976856
04/13,-3.9204876
04/14,-4.2272916
04/15,-4.157944
04/16,-4.12631
04/17,-4.1894784
04/18,-4.987071
04/19,-4.69473
04/20,-4.554375
04/21,-4.339706
04/22,-4.175358
04/23,-4.354403
04/24,-4.510792
04/25,-4.3746934
04/26,-4.55482
04/27,-4.0407596
04/28,-4.5006285
04/29,-4.448161
04/30,-4.9563828
05/01,-4.878527
05/02,-4.8877997
05/03,-5.1956344
05/04,-5.3394837
05/05,-5.457659
05/06,-5.276578
05/07,-5.073913
05/08,-5.438366
05/09,-5.457525
05/10,-5.17662
05/11,-5.7095
05/12,-5.3809757
05/13,-5.170815
05/14,-5.133144
05/15,-4.7601376
05/16,-4.858052
05/17,-4.901826
05/18,-4.8349524
05/19,-4.5298204
05/20,-4.7252502
05/21,-4.577862
05/22,-4.7360473
05/23,-4.658603
05/24,-4.670115
05/25,-4.390075
05/26,-4.2073064
05/27,-4.9502993
05/28,-5.346459
05/29,-5.3868694
05/30,-5.636984
05/31,-5.2593684
06/01,-4.871901
06/02,-5.1139216
06/03,-4.9119363
06/04,-4.9884257
06/05,-5.118607
06/06,-5.5847383
06/07,-5.4777884
06/08,-5.4218287
06/09,-5.4478493
06/10,-5.785398
06/11,-5.751714
06/12,-5.809227
06/13,-5.5378957
06/14,-5.198092
06/15,-5.022979
06/16,-5.597906
06/17,-5.7917676
06/18,-5.694058
06/19,-5.693081
06/20,-5.6985035
06/21,-5.783539
06/22,-5.595075
06/23,-5.446781
06/24,-5.830555
06/25,-5.9670715
06/26,-5.977642
06/27,-5.8904996
06/28,-5.7024627
06/29,-6.2823787
06/30,-6.178264
07/01,-5.9286976
07/02,-5.81368
07/03,-5.6250043
07/04,-6.0346203
07/05,-6.220567
07/06,-6.5235443
07/07,-5.934135
07/08,-5.95945
07/09,-5.625597
07/10,-6.130885
07/11,-5.872818
07/12,-6.2604246
07/13,-5.679145
07/14,-5.754812
07/15,-6.2978263
07/16,-6.7131724
07/17,-6.6421046
07/18,-6.518432
07/19,-6.2375083
07/20,-6.3907237
07/21,-6.924187
07/22,-6.8628755
07/23,-6.40807
07/24,-6.536551
07/25,-6.664835
07/26,-6.656425
07/27,-6.510043
07/28,-6.7193947
07/29,-6.7845745
07/30,-6.773199
07/31,-6.802183
08/01,-6.8451476
08/02,-6.8126955
08/03,-6.9254136
08/04,-6.8348975
08/05,-6.7053075
08/06,-6.82106
08/07,-6.6219196
08/08,-6.5402975
08/09,-6.688093
08/10,-6.378834
08/11,-6.1348352
08/12,-6.131148
08/13,-6.214126
08/14,-6.2905517
08/15,-6.6494737
08/16,-6.5731797
08/17,-6.3905168
08/18,-6.3167224
08/19,-6.271489
08/20,-6.38692
08/21,-6.5869665
08/22,-6.444066
08/23,-6.2167096
08/24,-5.420073
08/25,-6.602449
08/26,-6.5011997
08/27,-6.3686047
08/28,-6.459469
08/29,-5.972491
08/30,-6.075796
08/31,-6.236578
09/01,-6.1878943
09/02,-6.513556
09/03,-6.457929
09/04,-6.68363
09/05,-6.388255
09/06,-6.0790114
09/07,-6.231935
09/08,-6.6675615
09/09,-6.680902
09/10,-6.716245
09/11,-6.482519
09/12,-6.186397
09/13,-5.8600545
09/14,-5.9397078
09/15,-6.111128
09/16,-6.087623
09/17,-6.343816
09/18,-6.2809668
09/19,-6.0082293
09/20,-6.109539
09/21,-6.163122
09/22,-6.2332582
09/23,-6.313058
09/24,-6.4224515
09/25,-6.408598
09/26,-6.2554617
09/27,-6.222166
09/28,-6.482132
09/29,-6.2326984
09/30,-6.031487
10/01,-5.9682627
10/02,-5.745052
10/03,-5.913345
10/04,-6.0130267
10/05,-6.0056496
10/06,-6.119583
10/07,-6.098421
10/08,-6.0115113
10/09,-5.9772377
10/10,-6.1265254
10/11,-5.065563
10/12,-5.120229
10/13,-5.5977545
10/14,-5.5048532
10/15,-5.7142777
10/16,-5.628383
10/17,-5.493028
10/18,-5.555629
10/19,-5.672705
10/20,-5.6919603
10/21,-5.4500465
10/22,-5.513574
10/23,-5.4918365
10/24,-5.3905683
10/25,-5.34062
10/26,-5.335645
10/27,-5.064761
10/28,-5.1493077
10/29,-5.1611805
10/30,-4.8945713
10/31,-4.688738
11/01,-4.9864025
11/02,-5.476224
11/03,-5.118441
11/04,-4.848335
11/05,-4.7049556
11/06,-5.485282
11/07,-5.438889
11/08,-5.340999
11/09,-5.097455
11/10,-4.839625
11/11,-4.943558
11/12,-5.187304
11/13,-5.3259797
11/14,-4.9396067
11/15,-4.740279
11/16,-4.7219405
11/17,-4.8913183
11/18,-4.911505
11/19,-4.9458904
11/20,-5.404661
11/21,-5.4439993
11/22,-5.3185525
11/23,-5.586162
11/24,-5.9353447
11/25,-5.0197806
11/26,-4.8842235
11/27,-5.169837
11/28,-5.48608
11/29,-5.007719
11/30,-4.489101
12/01,-4.498847
12/02,-4.882114
12/03,-4.872797
12/04,-5.1043267
12/05,-5.5115213
12/06,-5.8896985
12/07,-6.026722
12/08,-5.687994
12/09,-5.2483344
12/10,-5.653311
12/11,-5.864115
12/12,-5.768439
12/13,-5.281892
12/14,-5.42673
12/15,-5.415462
12/16,-5.417607
12/17,-5.394256
12/18,-5.2603083
12/19,-5.348754
12/20,-5.390929
12/21,-5.3320475
12/22,-5.240573
12/23,-5.102737
12/24,-5.18606
12/25,-5.8714466
12/26,-5.6107373
12/27,-5.553475
12/28,-5.8162794
12/29,-6.0118833
12/30,-6.0762544
12/31,-5.913324
