time,uwind
08/30,-1.1520001
08/31,-1.2307693
09/01,-0.92
09/02,-0.3166667
09/03,-0.176
09/04,-0.768
09/05,-1.5279999
09/06,-0.8360001
09/07,-0.12400001
09/08,0.172
09/09,-0.072000004
09/10,-0.32916665
09/11,-0.768
09/12,-1.2782608
09/13,-1.6541667
09/14,-1.2
09/15,-0.592
09/16,-0.26
09/17,-0.872
09/18,-1.5519999
09/19,-1.56
09/20,-0.90800005
09/21,0.16956522
09/22,-0.27916667
09/23,-0.5217391
09/24,-0.4416667
09/25,-0.6583333
09/26,-1.1541666
09/27,-0.51739126
09/28,-0.03913041
09/29,-0.17826082
09/30,-0.68695647
10/01,-0.9782609
10/02,-1.5434783
10/03,-0.8913044
10/04,0.07391306
10/05,0.43478256
10/06,-0.2227273
10/07,-0.42173916
10/08,-0.06521741
10/09,-0.15217394
10/10,-0.3521739
10/11,-0.57391304
10/12,-0.71304345
10/13,-1.3652173
10/14,-1.2652173
10/15,-0.8043478
10/16,-0.17619051
10/17,0.118181825
10/18,0.045454547
10/19,-0.122727275
10/20,-0.69545454
10/21,-0.33636367
10/22,-0.2818182
10/23,-0.5090909
10/24,-0.82272726
10/25,-0.22272725
10/26,-0.11904763
10/27,0.33636367
10/28,-0.040909093
10/29,-0.79090905
10/30,-0.77272725
10/31,-0.84
11/01,-0.4136364
11/02,-0.5363636
11/03,-0.6318182
11/04,-1.1818181
11/05,-1.1954546
11/06,-1.6318183
11/07,-1.3863636
11/08,-1.2045455
11/09,-0.973913
11/10,-0.3043478
11/11,-0.056521732
11/12,-0.3173913
11/13,-0.5869565
11/14,-0.7260869
11/15,-0.27391303
11/16,-0.3181818
11/17,-0.3478261
11/18,-0.12173915
11/19,0.06086957
11/20,0.073913015
11/21,-0.13478264
11/22,0.0043478427
11/23,0.10869569
11/24,0.47391307
11/25,0.6173912
11/26,0.93043476
11/27,0.84782606
11/28,1.2608696
11/29,0.7782608
11/30,0.7826087
12/01,-0.46086955
12/02,-0.4695652
12/03,0.09130435
12/04,0.41304347
12/05,0.3956522
12/06,0.32608694
12/07,0.052173883
12/08,0.21304353
12/09,0.7347826
12/10,1.0391304
12/11,0.6
12/12,0.5173913
12/13,0.8521739
12/14,0.952174
12/15,0.6
12/16,0.59130436
12/17,1.3545455
12/18,1.0739131
12/19,1.3217391
12/20,1.2565217
12/21,1.5958333
12/22,0.70000005
12/23,0.10833337
12/24,-0.1521739
12/25,-0.7347827
12/26,-1.2913043
12/27,-0.6272727
12/28,0.26521736
12/29,0.4826087
12/30,0.5217391
12/31,0.1347826
