time,uwind
08/22,-5.4519153
08/23,-5.5153003
08/24,-5.3290377
08/25,-5.6877913
08/26,-5.870098
08/27,-5.7991366
08/28,-5.577186
08/29,-5.5387053
08/30,-5.508471
08/31,-5.59605
09/01,-5.000528
09/02,-4.8833785
09/03,-4.9444594
09/04,-5.173014
09/05,-5.0073023
09/06,-5.174746
09/07,-5.1276517
09/08,-5.4843655
09/09,-5.6809807
09/10,-5.99006
09/11,-6.087319
09/12,-5.373309
09/13,-4.947492
09/14,-5.037791
09/15,-5.1413207
09/16,-4.9905453
09/17,-5.4983997
09/18,-5.634803
09/19,-5.622327
09/20,-5.244469
09/21,-5.105491
09/22,-5.3667026
09/23,-5.3370957
09/24,-5.160333
09/25,-5.022997
09/26,-5.2972198
09/27,-5.610737
09/28,-5.7927923
09/29,-5.444331
09/30,-5.3226953
10/01,-5.0665603
10/02,-5.1296077
10/03,-5.2086296
10/04,-5.3373547
10/05,-5.290728
10/06,-5.4968657
10/07,-5.6649275
10/08,-5.714838
10/09,-5.425333
10/10,-5.36469
10/11,-5.1480994
10/12,-4.9135933
10/13,-5.3326263
10/14,-5.46196
10/15,-5.416417
10/16,-5.233763
10/17,-4.7673326
10/18,-4.8513103
10/19,-4.8946886
10/20,-5.0706334
10/21,-5.219411
10/22,-4.9794884
10/23,-4.9228683
10/24,-5.322643
10/25,-5.454048
10/26,-5.4381523
10/27,-5.3436494
10/28,-5.2255125
10/29,-5.279932
10/30,-5.3384414
10/31,-5.48449
11/01,-5.524309
11/02,-5.4278145
11/03,-5.302019
11/04,-5.0814457
11/05,-5.2119703
11/06,-5.6138473
11/07,-5.4197583
11/08,-5.707157
11/09,-5.536715
11/10,-5.410462
11/11,-5.2391243
11/12,-5.506703
11/13,-5.220569
11/14,-4.818276
11/15,-4.68798
11/16,-5.2053165
11/17,-5.740603
11/18,-5.66541
11/19,-5.843053
11/20,-6.1863427
11/21,-5.922289
11/22,-5.1649976
11/23,-5.472711
11/24,-5.8408265
11/25,-5.7628455
11/26,-5.884072
11/27,-6.187531
11/28,-5.972332
11/29,-5.2955885
11/30,-5.368655
12/01,-5.5898266
12/02,-5.647262
12/03,-5.566919
12/04,-5.6871734
12/05,-6.0381727
12/06,-6.3996496
12/07,-6.281872
12/08,-5.9714746
12/09,-6.2335773
12/10,-6.4585333
12/11,-6.2886024
12/12,-6.3439736
12/13,-6.3858147
12/14,-6.7269835
12/15,-6.671397
12/16,-6.373358
12/17,-5.902799
12/18,-5.8221583
12/19,-6.1765356
12/20,-6.356068
12/21,-6.4802246
12/22,-6.3676972
12/23,-6.5601454
12/24,-6.3607044
12/25,-6.614598
12/26,-6.8598027
12/27,-6.5907226
12/28,-6.7298293
12/29,-7.025656
12/30,-7.1061606
12/31,-7.160878
