time,uwind
11/02,-4.898641
11/03,-4.591554
11/04,-4.6863995
11/05,-5.1658583
11/06,-4.630929
11/07,-4.4519343
11/08,-4.459179
11/09,-4.2508726
11/10,-4.391113
11/11,-4.58472
11/12,-4.704135
11/13,-4.5639215
11/14,-4.5898232
11/15,-4.6953726
11/16,-4.60612
11/17,-4.2059054
11/18,-4.242384
11/19,-4.4979877
11/20,-4.3027596
11/21,-4.2878814
11/22,-4.468144
11/23,-4.8868814
11/24,-4.6835513
11/25,-4.414414
11/26,-4.5907893
11/27,-4.7524085
11/28,-4.6377225
11/29,-4.2175875
11/30,-4.0904503
12/01,-4.001534
12/02,-4.0003867
12/03,-4.1969056
12/04,-4.327085
12/05,-4.7554574
12/06,-4.8524103
12/07,-4.467012
12/08,-4.357078
12/09,-4.7916656
12/10,-5.095463
12/11,-5.1957693
12/12,-5.4936633
12/13,-5.1576314
12/14,-5.1171885
12/15,-5.3751287
12/16,-5.211147
12/17,-5.5203347
12/18,-5.6124415
12/19,-5.4090476
12/20,-5.393569
12/21,-4.7844605
12/22,-4.5146427
12/23,-4.584225
12/24,-5.3149295
12/25,-5.38242
12/26,-5.0573344
12/27,-5.6519375
12/28,-5.729836
12/29,-5.9617596
12/30,-5.5910144
12/31,-5.865774
