time,uwind
07/01,-3.7
07/02,-1.9
07/03,-1.3
07/04,-0.1
07/05,2.2
07/06,0.9
07/07,-0.4
07/08,1.5
07/09,-0.65
07/10,-1.35
07/11,-1.1
07/12,-1.65
07/13,0.39999998
07/14,1.6
07/15,-0.39999998
07/16,2.15
07/17,0.65000004
07/18,0.65000004
07/19,1.1999999
07/20,3.8999999
07/21,1.8499999
07/22,0.85
07/23,0.99999994
07/24,2.1
07/25,2.25
07/26,2.45
07/27,2.65
07/28,2.6999998
07/29,-0.050000012
07/30,-1.75
07/31,0.70000005
08/01,2.8
08/02,3.0
08/03,-0.099999964
08/04,-0.05000007
08/05,0.35000002
08/06,-0.3
08/07,-0.70000005
08/08,0.5500001
08/09,-1.05
08/10,-1.45
08/11,-0.15
08/12,0.2
08/13,-0.35000002
08/14,0.7
08/15,-0.55
08/16,-1.3
08/17,-1.95
08/18,-1.15
08/19,-0.14999998
08/20,-1.3
08/21,-1.3
08/22,0.2
08/23,-0.75
08/24,-0.95
08/25,-1.85
08/26,-1.95
08/27,-1.55
08/28,-1.05
08/29,-2.3
08/30,-2.4
08/31,-1.45
09/01,-1.1
09/02,-0.3
09/03,0.050000012
09/04,0.5500001
09/05,0.14999998
09/06,1.95
09/07,6.0
09/08,6.1
09/09,4.55
09/10,5.1
09/11,3.3000002
09/12,3.3
09/13,3.4
09/14,-0.5
09/15,-1.8000001
09/16,-1.9
09/17,-1.45
09/18,-0.6
09/19,0.0
09/20,0.84999996
09/21,1.2499999
09/22,2.05
09/23,3.1999998
09/24,2.6499999
09/25,0.20000002
09/26,-0.14999998
09/27,-0.65
09/28,-3.3
09/29,-4.3
09/30,-3.15
10/01,-2.75
10/02,-2.7
10/03,-1.35
10/04,-1.65
10/05,-1.15
10/06,-0.95
10/07,0.20000002
10/08,1.55
10/09,2.15
10/10,3.6000001
10/11,2.8
10/12,2.15
10/13,1.6
10/14,0.49999997
10/15,-0.85
10/16,-0.75
10/17,-0.049999952
10/18,2.05
10/19,2.4
10/20,1.55
10/21,-0.3
10/22,2.4
10/23,0.099999905
10/24,1.5999999
10/25,-0.44999993
10/26,-3.1
10/27,-2.3999999
10/28,-2.75
10/29,-1.7
10/30,-0.55
10/31,-0.45000002
11/01,-0.19999993
11/02,0.050000012
11/03,-3.1999998
11/04,-2.35
11/05,0.79999995
11/06,1.5
11/07,2.8500001
11/08,4.75
11/09,1.5999999
11/10,-1.0999999
11/11,-0.75
11/12,-0.99999994
11/13,-1.05
11/14,-1.8000001
11/15,-2.35
11/16,-3.9
11/17,-4.3
11/18,-2.4
11/19,-2.4
11/20,-2.45
11/21,-1.8499999
11/22,-2.2
11/23,0.35
11/24,1.25
11/25,1.0999999
11/26,1.1
11/27,1.45
11/28,0.65
11/29,0.85
11/30,-1.5999999
12/01,-2.7
12/02,-4.8999996
12/03,-3.7
12/04,-3.4499998
12/05,-4.3999996
12/06,-5.85
12/07,-4.2000003
12/08,-5.5
12/09,-5.433333
12/10,-3.7333333
12/11,-4.0666666
12/12,-3.2333333
12/13,-4.0
12/14,-3.533333
12/15,-2.6666667
12/16,-1.6999999
12/17,-0.45000005
12/18,1.8666667
12/19,-2.3
12/20,-0.8333333
12/21,0.5
12/22,2.0
12/23,4.5
12/24,7.4
12/25,4.2000003
12/26,-1.0
12/27,-0.1
12/28,-1.2
12/29,-2.9
12/30,-1.4
12/31,-0.4
