time,uwind
09/09,-2.727629
09/10,-2.916278
09/11,-2.964701
09/12,-3.2708068
09/13,-3.92403
09/14,-3.5218422
09/15,-3.510418
09/16,-3.062191
09/17,-3.0675623
09/18,-2.5118487
09/19,-2.5381367
09/20,-3.1188478
09/21,-2.5345447
09/22,-2.114038
09/23,-1.953927
09/24,-1.5614954
09/25,-1.9251678
09/26,-2.8097317
09/27,-2.9241333
09/28,-2.9032788
09/29,-3.569734
09/30,-3.456636
10/01,-2.7374134
10/02,-2.6797256
10/03,-3.139461
10/04,-3.265944
10/05,-2.9614353
10/06,-2.4365892
10/07,-2.7238932
10/08,-2.9122224
10/09,-3.1380475
10/10,-2.8813071
10/11,-2.6184144
10/12,-2.0627422
10/13,-2.2771468
10/14,-2.4707577
10/15,-2.096639
10/16,-2.7275429
10/17,-2.7382166
10/18,-2.465892
10/19,-2.235325
10/20,-2.172157
10/21,-2.244275
10/22,-2.6793766
10/23,-3.277772
10/24,-3.3821414
10/25,-2.5190568
10/26,-2.066462
10/27,-2.4335146
10/28,-3.1218464
10/29,-3.2181556
10/30,-2.8368156
10/31,-3.4366927
11/01,-3.4861407
11/02,-3.8400588
11/03,-3.2825205
11/04,-3.2540226
11/05,-2.9823117
11/06,-3.0174582
11/07,-2.9520068
11/08,-2.9568322
11/09,-2.6623075
11/10,-3.079833
11/11,-3.318486
11/12,-3.600193
11/13,-4.0443397
11/14,-3.6089036
11/15,-3.7766335
11/16,-4.0072007
11/17,-3.8374298
11/18,-3.3884733
11/19,-4.4292326
11/20,-4.132906
11/21,-4.0869126
11/22,-4.1492105
11/23,-4.5646234
11/24,-4.289999
11/25,-4.436532
11/26,-4.36968
11/27,-4.908198
11/28,-4.262751
11/29,-4.4508343
11/30,-3.9294753
12/01,-3.771514
12/02,-4.1288915
12/03,-3.9017518
12/04,-4.5210414
12/05,-4.8385863
12/06,-5.207025
12/07,-4.6737194
12/08,-4.7681437
12/09,-5.5378685
12/10,-5.5397935
12/11,-5.528745
12/12,-5.531693
12/13,-5.3250484
12/14,-5.646868
12/15,-5.5072627
12/16,-5.632737
12/17,-5.412343
12/18,-5.64796
12/19,-5.5401826
12/20,-6.099167
12/21,-5.646872
12/22,-5.487074
12/23,-5.664494
12/24,-5.8637404
12/25,-5.886604
12/26,-5.763051
12/27,-5.519777
12/28,-5.9305177
12/29,-6.0545387
12/30,-5.7233357
12/31,-6.104143
