time,uwind
07/27,1.9164256
07/28,1.8516619
07/29,1.5390813
07/30,2.036388
07/31,2.645989
08/01,2.1515625
08/02,2.171176
08/03,2.0651274
08/04,2.026492
08/05,2.0297902
08/06,2.1936986
08/07,1.4986194
08/08,2.4926078
08/09,2.381778
08/10,2.843747
08/11,2.841411
08/12,2.922596
08/13,2.0028217
08/14,2.1401992
08/15,2.6214476
08/16,1.8862944
08/17,2.019587
08/18,1.8063581
08/19,2.5577524
08/20,2.7806444
08/21,2.878931
08/22,3.0616603
08/23,2.696708
08/24,2.5155537
08/25,2.788074
08/26,2.990394
08/27,3.256902
08/28,4.0363607
08/29,4.056665
08/30,3.8567505
08/31,3.6385047
09/01,3.526099
09/02,3.4005082
09/03,3.0104058
09/04,3.3858402
09/05,2.4523814
09/06,2.7442322
09/07,3.264595
09/08,4.0583935
09/09,3.911974
09/10,4.0997505
09/11,4.357484
09/12,3.9150777
09/13,4.28483
09/14,4.113423
09/15,4.1827
09/16,3.7488384
09/17,3.47874
09/18,3.3252487
09/19,3.6289163
09/20,4.278302
09/21,4.6918793
09/22,4.468355
09/23,4.487761
09/24,4.249546
09/25,4.123057
09/26,4.6164513
09/27,4.6114106
09/28,4.0975714
09/29,3.996964
09/30,3.9093304
10/01,3.9222636
10/02,4.013188
10/03,3.906421
10/04,3.8542004
10/05,3.6506865
10/06,4.01065
10/07,3.9965725
10/08,4.086583
10/09,4.0522017
10/10,3.5807674
10/11,4.157563
10/12,4.5118427
10/13,4.107216
10/14,3.2430441
10/15,3.786625
10/16,3.3701289
10/17,3.6654532
10/18,3.2078185
10/19,3.4969587
10/20,3.746141
10/21,3.6491354
10/22,3.6677628
10/23,2.8583343
10/24,2.9245596
10/25,2.5908363
10/26,3.2793202
10/27,3.1997445
10/28,2.302996
10/29,1.3212842
10/30,1.960791
10/31,1.3421153
11/01,2.0916936
11/02,2.6067798
11/03,1.9306551
11/04,0.38215178
11/05,1.4105551
11/06,1.170791
11/07,1.414899
11/08,0.61294323
11/09,0.09973326
11/10,-0.4032671
11/11,0.651879
11/12,0.31000417
11/13,-0.28201
11/14,-0.6124046
11/15,-0.27531332
11/16,-0.53750604
11/17,-0.20419364
11/18,-0.4565078
11/19,-1.6627792
11/20,-1.7094423
11/21,-1.8143089
11/22,-2.0949185
11/23,-2.082714
11/24,-1.2263676
11/25,-0.07446441
11/26,-0.45262882
11/27,-1.1708012
11/28,-1.9278866
11/29,-1.961964
11/30,-1.6811284
12/01,-2.193558
12/02,-3.2163424
12/03,-3.7945857
12/04,-3.9335282
12/05,-3.7347615
12/06,-4.1559696
12/07,-3.0876102
12/08,-2.565215
12/09,-3.9284844
12/10,-4.9196234
12/11,-5.428238
12/12,-3.991341
12/13,-3.8075886
12/14,-3.5741217
12/15,-3.86124
12/16,-4.0208178
12/17,-3.7918668
12/18,-4.3096704
12/19,-4.301522
12/20,-4.3139696
12/21,-4.441632
12/22,-5.3075294
12/23,-5.2401004
12/24,-4.1715593
12/25,-4.207046
12/26,-4.208439
12/27,-5.138751
12/28,-5.9765277
12/29,-5.233692
12/30,-5.0060353
12/31,-4.816587
