time,uwind
04/07,-6.008045
04/08,-5.771257
04/09,-5.833862
04/10,-6.261527
04/11,-5.977744
04/12,-6.248126
04/13,-6.398082
04/14,-6.6984115
04/15,-6.8480515
04/16,-6.789696
04/17,-6.497499
04/18,-6.8334136
04/19,-6.405273
04/20,-6.13531
04/21,-6.7202578
04/22,-6.6289167
04/23,-6.28634
04/24,-6.1793885
04/25,-6.232624
04/26,-6.235718
04/27,-6.1134953
04/28,-6.1350484
04/29,-6.375588
04/30,-6.403897
05/01,-6.290075
05/02,-6.5170174
05/03,-6.3905144
05/04,-6.4462056
05/05,-6.21882
05/06,-6.408495
05/07,-6.3463173
05/08,-6.268867
05/09,-5.894194
05/10,-5.881373
05/11,-6.1890874
05/12,-6.507425
05/13,-5.7808447
05/14,-5.3916426
05/15,-5.852994
05/16,-6.1123323
05/17,-6.0804944
05/18,-5.8272467
05/19,-5.658189
05/20,-6.2761965
05/21,-5.9566674
05/22,-5.843223
05/23,-6.1508293
05/24,-5.7331705
05/25,-5.744967
05/26,-6.265511
05/27,-6.15465
05/28,-5.8139396
05/29,-6.065894
05/30,-5.9308877
05/31,-6.051949
06/01,-5.697343
06/02,-6.097949
06/03,-5.7476363
06/04,-5.6394143
06/05,-5.721048
06/06,-5.460191
06/07,-5.5118814
06/08,-5.627042
06/09,-6.075863
06/10,-5.807442
06/11,-5.7272
06/12,-6.4642625
06/13,-6.3365164
06/14,-5.5206637
06/15,-6.0533247
06/16,-5.778129
06/17,-5.719205
06/18,-5.711131
06/19,-5.5437098
06/20,-5.394363
06/21,-5.134366
06/22,-5.311008
06/23,-5.4570932
06/24,-5.365587
06/25,-5.5791383
06/26,-5.2834578
06/27,-5.392106
06/28,-5.3167157
06/29,-4.9789968
06/30,-4.1407976
07/01,-4.364575
07/02,-5.073919
07/03,-5.187778
07/04,-4.894498
07/05,-5.1933894
07/06,-4.773213
07/07,-4.3639226
07/08,-4.874549
07/09,-4.5099196
07/10,-4.073388
07/11,-4.7851987
07/12,-4.6950793
07/13,-3.636155
07/14,-4.079702
07/15,-4.2955155
07/16,-4.737215
07/17,-4.0152335
07/18,-3.948903
07/19,-4.276614
07/20,-4.078098
07/21,-3.6241672
07/22,-4.204216
07/23,-4.017638
07/24,-4.175382
07/25,-4.2840414
07/26,-3.8010712
07/27,-3.3915794
07/28,-3.9988003
07/29,-3.4250364
07/30,-3.5964398
07/31,-3.9355254
08/01,-3.7059917
08/02,-3.4918613
08/03,-4.020864
08/04,-3.538851
08/05,-3.2485516
08/06,-3.6245568
08/07,-3.75591
08/08,-3.066434
08/09,-3.019889
08/10,-3.2851195
08/11,-3.1506236
08/12,-2.7153306
08/13,-2.8265445
08/14,-2.7459326
08/15,-1.6751506
08/16,-1.8479948
08/17,-2.6709325
08/18,-2.4077177
08/19,-2.9464495
08/20,-2.645624
08/21,-2.0334764
08/22,-0.5308591
08/23,-1.2476639
08/24,-1.6940655
08/25,-2.5920498
08/26,-1.913855
08/27,-1.387446
08/28,-1.8139848
08/29,-1.7697895
08/30,-1.6413549
08/31,-2.0150962
09/01,-1.7576536
09/02,-1.9767158
09/03,-1.4790432
09/04,-1.6097574
09/05,-1.2572422
09/06,-1.507717
09/07,-1.5459913
09/08,-1.5643811
09/09,-2.1546235
09/10,-1.7130089
09/11,-1.8154756
09/12,-1.8401892
09/13,-2.2087653
09/14,-1.9244647
09/15,-1.7474135
09/16,-2.261264
09/17,-3.034006
09/18,-2.3043408
09/19,-1.6043794
09/20,-1.66903
09/21,-2.186496
09/22,-1.8980428
09/23,-1.2388119
09/24,-1.3834953
09/25,-1.0234239
09/26,-2.1027796
09/27,-2.9953554
09/28,-2.7898347
09/29,-2.594542
09/30,-2.095205
10/01,-1.8356513
10/02,-2.1214268
10/03,-2.3617585
10/04,-2.6152077
10/05,-3.085446
10/06,-2.1147048
10/07,-2.0179741
10/08,-2.473943
10/09,-2.4257116
10/10,-2.007007
10/11,-1.7959833
10/12,-2.118317
10/13,-2.132215
10/14,-2.2794297
10/15,-1.6419481
10/16,-1.515114
10/17,-1.6808983
10/18,-2.3337839
10/19,-2.9110389
10/20,-2.7965078
10/21,-2.9234307
10/22,-3.357086
10/23,-2.876506
10/24,-2.6395805
10/25,-2.5348759
10/26,-2.1251616
10/27,-2.6990104
10/28,-2.8871958
10/29,-2.7203388
10/30,-2.7495527
10/31,-2.7140129
11/01,-3.6951
11/02,-4.093726
11/03,-3.57947
11/04,-4.0679274
11/05,-3.648446
11/06,-3.499306
11/07,-3.1791503
11/08,-3.350176
11/09,-4.272342
11/10,-3.1928012
11/11,-3.8478959
11/12,-4.117078
11/13,-3.1120775
11/14,-3.774086
11/15,-3.6038728
11/16,-4.1271257
11/17,-4.686214
11/18,-4.6432242
11/19,-4.7947435
11/20,-4.6074014
11/21,-4.7198086
11/22,-4.93375
11/23,-4.98694
11/24,-5.5456486
11/25,-5.0819125
11/26,-4.6740837
11/27,-5.6530385
11/28,-5.281122
11/29,-4.999638
11/30,-5.112512
12/01,-5.311876
12/02,-5.111803
12/03,-4.851109
12/04,-5.1032004
12/05,-5.691198
12/06,-6.1684318
12/07,-6.6174827
12/08,-5.6934447
12/09,-6.121472
12/10,-6.7586436
12/11,-6.2033052
12/12,-6.350954
12/13,-6.2249203
12/14,-6.26028
12/15,-5.966856
12/16,-6.1921563
12/17,-6.1269774
12/18,-5.6061387
12/19,-6.0788827
12/20,-6.3368373
12/21,-5.957524
12/22,-6.5577393
12/23,-6.596558
12/24,-6.200414
12/25,-6.462195
12/26,-5.7119546
12/27,-5.1659904
12/28,-5.7556434
12/29,-6.205639
12/30,-5.473234
12/31,-4.7908826
