time,uwind
06/04,-3.6146507
06/05,-3.764571
06/06,-3.8090818
06/07,-3.5483482
06/08,-3.1668296
06/09,-3.308093
06/10,-3.4981437
06/11,-3.4137866
06/12,-3.0658104
06/13,-3.44368
06/14,-3.6888647
06/15,-4.0196896
06/16,-3.96931
06/17,-4.335371
06/18,-4.3570747
06/19,-4.159331
06/20,-4.204827
06/21,-4.045492
06/22,-3.6168072
06/23,-3.882708
06/24,-4.221898
06/25,-3.878354
06/26,-3.526791
06/27,-3.4149249
06/28,-3.5651171
06/29,-3.5220864
06/30,-4.0086513
07/01,-3.990413
07/02,-4.0632653
07/03,-4.1202583
07/04,-4.1386027
07/05,-4.081824
07/06,-4.288527
07/07,-4.538371
07/08,-4.286615
07/09,-4.285172
07/10,-4.336539
07/11,-4.0323973
07/12,-3.847012
07/13,-3.9641087
07/14,-4.0114474
07/15,-4.061091
07/16,-3.9731834
07/17,-4.0044603
07/18,-4.3277497
07/19,-4.5192018
07/20,-4.3335967
07/21,-4.2649746
07/22,-4.540677
07/23,-4.702081
07/24,-4.8769436
07/25,-4.6245403
07/26,-4.6352334
07/27,-4.5654035
07/28,-4.8220396
07/29,-5.0540485
07/30,-4.7584333
07/31,-4.703355
08/01,-4.86988
08/02,-4.8089175
08/03,-4.823653
08/04,-4.555422
08/05,-4.6119485
08/06,-4.242837
08/07,-4.1263504
08/08,-4.0651
08/09,-4.357118
08/10,-4.6079917
08/11,-4.234901
08/12,-4.2573667
08/13,-4.0291705
08/14,-4.208589
08/15,-4.2172976
08/16,-4.385259
08/17,-4.979792
08/18,-5.0357256
08/19,-4.7706904
08/20,-4.337009
08/21,-4.494588
08/22,-4.711303
08/23,-4.461841
08/24,-4.2448597
08/25,-4.110773
08/26,-4.4651766
08/27,-4.811383
08/28,-4.594608
08/29,-4.2398915
08/30,-3.8580103
08/31,-4.078723
09/01,-4.2087765
09/02,-4.234923
09/03,-4.168963
09/04,-4.137868
09/05,-4.301503
09/06,-4.2730174
09/07,-4.278123
09/08,-4.4207125
09/09,-4.5948386
09/10,-4.3107743
09/11,-4.570911
09/12,-4.5117593
09/13,-4.3184514
09/14,-4.135801
09/15,-3.8396747
09/16,-3.762125
09/17,-3.9784777
09/18,-3.7289126
09/19,-3.6737876
09/20,-3.8894348
09/21,-3.9284232
09/22,-3.81238
09/23,-3.475755
09/24,-3.4650435
09/25,-3.8505664
09/26,-3.4367878
09/27,-3.133363
09/28,-3.3001451
09/29,-3.3115077
09/30,-3.059422
10/01,-3.7049582
10/02,-3.5914278
10/03,-3.433023
10/04,-3.5181863
10/05,-3.6298172
10/06,-3.3440125
10/07,-3.6575572
10/08,-3.8675866
10/09,-3.9324956
10/10,-4.090693
10/11,-3.965842
10/12,-3.9114945
10/13,-3.749054
10/14,-3.8149636
10/15,-3.8707829
10/16,-3.8396573
10/17,-3.820436
10/18,-3.9346497
10/19,-3.973455
10/20,-3.7482665
10/21,-3.6819758
10/22,-3.6606646
10/23,-3.6786516
10/24,-3.8806832
10/25,-4.00799
10/26,-3.944273
10/27,-3.7244892
10/28,-3.9964678
10/29,-4.364398
10/30,-3.8464441
10/31,-3.7125149
11/01,-3.1368272
11/02,-3.2093284
11/03,-3.973625
11/04,-3.6042888
11/05,-3.6647873
11/06,-4.1023335
11/07,-4.2610555
11/08,-4.157249
11/09,-3.9394326
11/10,-3.9663951
11/11,-4.0996804
11/12,-3.699232
11/13,-3.4004679
11/14,-3.4163342
11/15,-3.3533058
11/16,-3.5217884
11/17,-3.8148293
11/18,-3.989548
11/19,-3.996348
11/20,-3.7426634
11/21,-3.8738048
11/22,-4.0118303
11/23,-3.8254027
11/24,-3.9035065
11/25,-4.145711
11/26,-4.402832
11/27,-3.8859189
11/28,-3.4708142
11/29,-3.8089054
11/30,-3.9313216
12/01,-3.8839877
12/02,-3.6582828
12/03,-3.3167381
12/04,-3.7680826
12/05,-4.012886
12/06,-4.068988
12/07,-3.6536279
12/08,-3.94383
12/09,-4.412682
12/10,-4.193493
12/11,-4.084634
12/12,-3.9282088
12/13,-3.7622294
12/14,-3.7541642
12/15,-3.5001974
12/16,-3.4559302
12/17,-3.656596
12/18,-4.11634
12/19,-3.8211198
12/20,-3.7116694
12/21,-3.9655914
12/22,-4.0427313
12/23,-3.8778498
12/24,-3.5349452
12/25,-3.8152833
12/26,-3.8684552
12/27,-3.8890154
12/28,-3.7627976
12/29,-3.6622834
12/30,-3.8334231
12/31,-3.6764116
