time,uwind
08/21,-6.9891343
08/22,-6.707923
08/23,-6.6959844
08/24,-6.604333
08/25,-6.6378937
08/26,-6.6563845
08/27,-6.593864
08/28,-6.7823625
08/29,-6.959228
08/30,-6.796844
08/31,-6.7051954
09/01,-6.5275717
09/02,-6.818039
09/03,-6.7346025
09/04,-6.8136964
09/05,-6.8878245
09/06,-6.8193583
09/07,-7.0249243
09/08,-6.8363485
09/09,-6.9572773
09/10,-7.0671844
09/11,-7.107708
09/12,-7.097753
09/13,-7.01416
09/14,-6.7654195
09/15,-7.0294967
09/16,-7.1686373
09/17,-7.031053
09/18,-6.9445114
09/19,-6.9521403
09/20,-6.830114
09/21,-6.75625
09/22,-6.6037354
09/23,-6.7507725
09/24,-6.8729568
09/25,-6.7448783
09/26,-6.7572856
09/27,-6.9064813
09/28,-6.887042
09/29,-6.9851294
09/30,-6.960564
10/01,-6.9874773
10/02,-6.768341
10/03,-6.5220785
10/04,-6.581962
10/05,-6.660102
10/06,-6.8389463
10/07,-6.692581
10/08,-6.702993
10/09,-6.6340303
10/10,-6.630642
10/11,-6.8900948
10/12,-6.873978
10/13,-6.7289324
10/14,-6.8089323
10/15,-6.874426
10/16,-6.8715773
10/17,-6.8400254
10/18,-6.921217
10/19,-6.982182
10/20,-7.0266633
10/21,-7.0597224
10/22,-6.752193
10/23,-6.6053205
10/24,-6.805065
10/25,-6.907606
10/26,-6.931907
10/27,-6.8255553
10/28,-6.733721
10/29,-6.5890703
10/30,-6.467035
10/31,-6.4882793
11/01,-6.4919324
11/02,-6.551816
11/03,-6.6106515
11/04,-6.645583
11/05,-6.541412
11/06,-6.5323224
11/07,-6.7356777
11/08,-6.733043
11/09,-6.540784
11/10,-6.5534754
11/11,-6.6057515
11/12,-6.3249316
11/13,-6.4636097
11/14,-6.6253104
11/15,-6.589052
11/16,-6.48488
11/17,-6.7664976
11/18,-6.9900656
11/19,-6.8094144
11/20,-6.7546744
11/21,-6.5881743
11/22,-6.7389174
11/23,-6.5702724
11/24,-6.7047772
11/25,-7.072172
11/26,-6.9359984
11/27,-6.904195
11/28,-6.638077
11/29,-6.7977123
11/30,-6.695972
12/01,-6.8692865
12/02,-6.9196177
12/03,-6.903612
12/04,-6.6199713
12/05,-6.70479
12/06,-6.5995846
12/07,-6.7972026
12/08,-6.999806
12/09,-6.8790894
12/10,-6.684307
12/11,-6.593546
12/12,-6.6579714
12/13,-6.7808976
12/14,-6.636831
12/15,-6.7420287
12/16,-6.586957
12/17,-6.620739
12/18,-6.763175
12/19,-6.642325
12/20,-6.8028502
12/21,-6.9006925
12/22,-6.929883
12/23,-6.572179
12/24,-6.4348564
12/25,-6.45989
12/26,-6.635036
12/27,-6.9702563
12/28,-6.9995494
12/29,-6.6529374
12/30,-6.840253
12/31,-6.8621907
