time,uwind
04/27,-3.1326509
04/28,-2.9227386
04/29,-3.9005022
04/30,-4.0176105
05/01,-3.9206178
05/02,-3.9394126
05/03,-3.964363
05/04,-4.0773664
05/05,-4.3195095
05/06,-3.7473092
05/07,-3.935816
05/08,-3.6120176
05/09,-3.5489182
05/10,-3.6396868
05/11,-3.8456705
05/12,-3.8260813
05/13,-3.5191102
05/14,-3.8070269
05/15,-3.7027366
05/16,-3.424582
05/17,-3.091731
05/18,-2.8617516
05/19,-2.231928
05/20,-2.294565
05/21,-3.1715171
05/22,-3.0359871
05/23,-3.426931
05/24,-4.003495
05/25,-3.800563
05/26,-3.4992068
05/27,-3.5227318
05/28,-3.8208208
05/29,-3.416067
05/30,-3.4626954
05/31,-3.8700812
06/01,-3.6424217
06/02,-4.092469
06/03,-4.3703294
06/04,-4.356979
06/05,-4.140519
06/06,-4.3615217
06/07,-4.2070546
06/08,-4.3321576
06/09,-4.8285956
06/10,-4.5988255
06/11,-4.3597355
06/12,-4.146341
06/13,-4.1660566
06/14,-4.2668843
06/15,-3.963001
06/16,-3.7115684
06/17,-4.845558
06/18,-5.1298604
06/19,-5.3186483
06/20,-5.4154606
06/21,-5.5548844
06/22,-4.709637
06/23,-4.9768033
06/24,-5.277985
06/25,-5.3639483
06/26,-5.265089
06/27,-4.861049
06/28,-5.046069
06/29,-4.9731574
06/30,-4.58447
07/01,-4.819574
07/02,-5.058865
07/03,-5.363059
07/04,-5.7241406
07/05,-5.5922093
07/06,-5.131121
07/07,-4.8419967
07/08,-5.193912
07/09,-5.224494
07/10,-5.1426926
07/11,-4.6872716
07/12,-4.5061235
07/13,-4.375103
07/14,-5.065893
07/15,-5.1696715
07/16,-5.535744
07/17,-5.6462793
07/18,-5.3574634
07/19,-5.520025
07/20,-5.49731
07/21,-6.099454
07/22,-5.670299
07/23,-5.3597255
07/24,-5.119346
07/25,-5.3260875
07/26,-5.2742267
07/27,-5.5344114
07/28,-5.959296
07/29,-6.246742
07/30,-5.8555756
07/31,-5.502498
08/01,-4.9317584
08/02,-5.120628
08/03,-5.4562697
08/04,-5.555929
08/05,-5.5847654
08/06,-5.1586275
08/07,-5.2869377
08/08,-5.7179065
08/09,-5.4871516
08/10,-5.051596
08/11,-5.3532
08/12,-5.343177
08/13,-5.006205
08/14,-4.779469
08/15,-4.90808
08/16,-4.7738805
08/17,-5.149267
08/18,-5.102682
08/19,-4.9621344
08/20,-4.7997046
08/21,-4.934257
08/22,-5.345267
08/23,-5.325244
08/24,-5.066813
08/25,-5.0849814
08/26,-5.6807475
08/27,-5.3808804
08/28,-4.728327
08/29,-4.4303846
08/30,-4.898475
08/31,-5.268656
09/01,-5.1463695
09/02,-5.6177545
09/03,-5.6012583
09/04,-5.108816
09/05,-5.0982656
09/06,-5.4006333
09/07,-5.2507625
09/08,-4.8104095
09/09,-5.20788
09/10,-5.3279138
09/11,-4.8810225
09/12,-5.4202666
09/13,-5.4928837
09/14,-5.7482753
09/15,-5.6187325
09/16,-5.0431013
09/17,-4.8323708
09/18,-4.5576158
09/19,-4.237441
09/20,-3.994639
09/21,-4.35414
09/22,-4.257641
09/23,-4.4753504
09/24,-3.8651965
09/25,-4.342762
09/26,-4.519581
09/27,-4.3843083
09/28,-4.3263874
09/29,-5.11148
09/30,-5.15728
10/01,-4.7790723
10/02,-4.3370337
10/03,-4.4039216
10/04,-4.1327844
10/05,-4.7737384
10/06,-4.2778344
10/07,-3.6833134
10/08,-3.7637196
10/09,-4.081002
10/10,-4.176324
10/11,-3.3832314
10/12,-3.9090638
10/13,-3.5319185
10/14,-3.1824427
10/15,-3.518563
10/16,-3.618061
10/17,-3.8552606
10/18,-3.2243538
10/19,-3.1868882
10/20,-2.3351455
10/21,-2.6392841
10/22,-3.2933156
10/23,-3.5408552
10/24,-2.7821794
10/25,-2.1355174
10/26,-2.7316651
10/27,-2.3400252
10/28,-2.2229106
10/29,-2.8076475
10/30,-3.2787595
10/31,-2.4571354
11/01,-3.269321
11/02,-3.2990606
11/03,-2.9499087
11/04,-2.9969983
11/05,-3.155289
11/06,-3.2263334
11/07,-3.2971458
11/08,-2.824424
11/09,-2.3235383
11/10,-3.059905
11/11,-3.1277633
11/12,-2.817113
11/13,-2.515537
11/14,-3.0665114
11/15,-2.8230047
11/16,-2.5278087
11/17,-2.64226
11/18,-2.9913085
11/19,-3.04243
11/20,-2.5764618
11/21,-2.9023578
11/22,-2.9872034
11/23,-3.252188
11/24,-3.3535452
11/25,-2.5489137
11/26,-2.1362221
11/27,-2.3993454
11/28,-2.2913237
11/29,-2.0237355
11/30,-1.8955873
12/01,-1.6351861
12/02,-1.3630491
12/03,-1.9189094
12/04,-1.8064833
12/05,-1.9489279
12/06,-1.6362876
12/07,-1.9936498
12/08,-1.2799557
12/09,-1.4731003
12/10,-1.8137293
12/11,-2.0366738
12/12,-1.9930474
12/13,-1.8613394
12/14,-2.4786294
12/15,-2.3269184
12/16,-2.0215614
12/17,-1.8721234
12/18,-2.0755575
12/19,-2.5036504
12/20,-2.4149892
12/21,-2.4128404
12/22,-2.0372403
12/23,-1.6316959
12/24,-1.586634
12/25,-1.8015059
12/26,-1.8413926
12/27,-2.5844948
12/28,-1.8578151
12/29,-1.7941666
12/30,-1.6292962
12/31,-1.5865546
