time,uwind
09/21,-5.934886
09/22,-5.9559913
09/23,-6.111252
09/24,-6.0990505
09/25,-6.117397
09/26,-5.953926
09/27,-6.045321
09/28,-6.0516515
09/29,-5.923721
09/30,-5.8268633
10/01,-5.900143
10/02,-5.772654
10/03,-5.7822847
10/04,-5.961519
10/05,-6.1781545
10/06,-6.2823896
10/07,-6.3207545
10/08,-6.361625
10/09,-6.683222
10/10,-6.489987
10/11,-6.3515034
10/12,-6.3391447
10/13,-6.345801
10/14,-6.295306
10/15,-6.441618
10/16,-6.3647327
10/17,-6.584419
10/18,-6.4771357
10/19,-6.203842
10/20,-5.994812
10/21,-6.1232347
10/22,-6.156171
10/23,-6.106516
10/24,-6.1142454
10/25,-6.181244
10/26,-6.168236
10/27,-6.090083
10/28,-6.239275
10/29,-6.1832457
10/30,-6.121148
10/31,-6.1462035
11/01,-5.839617
11/02,-6.019546
11/03,-6.198971
11/04,-6.1200957
11/05,-6.099623
11/06,-6.0650196
11/07,-5.9891777
11/08,-6.1186914
11/09,-6.2700047
11/10,-6.1754
11/11,-6.3665056
11/12,-6.227593
11/13,-5.983994
11/14,-5.9931183
11/15,-6.013999
11/16,-5.8493996
11/17,-5.674313
11/18,-5.924912
11/19,-6.0914264
11/20,-5.977344
11/21,-5.919278
11/22,-6.0709047
11/23,-6.129727
11/24,-6.225045
11/25,-6.2921414
11/26,-6.3236413
11/27,-5.9642963
11/28,-5.6692863
11/29,-5.9250917
11/30,-6.054795
12/01,-5.9541545
12/02,-5.974792
12/03,-5.893947
12/04,-6.0691276
12/05,-6.006748
12/06,-5.8784447
12/07,-5.6865063
12/08,-5.899859
12/09,-5.9375744
12/10,-5.9710135
12/11,-6.1859994
12/12,-6.0982647
12/13,-6.0823426
12/14,-5.9689307
12/15,-5.875155
12/16,-6.108027
12/17,-6.0195394
12/18,-6.0906873
12/19,-5.861625
12/20,-5.745983
12/21,-5.908027
12/22,-5.929171
12/23,-5.6031075
12/24,-5.2456536
12/25,-5.412314
12/26,-5.641281
12/27,-5.805924
12/28,-5.750012
12/29,-5.7578773
12/30,-5.858019
12/31,-5.7957706
