time,uwind
05/20,-4.0373235
05/21,-3.9466448
05/22,-3.5537274
05/23,-3.2469656
05/24,-3.6408567
05/25,-4.2412033
05/26,-4.4554605
05/27,-4.6750164
05/28,-4.519594
05/29,-4.601417
05/30,-4.7949257
05/31,-4.878271
06/01,-4.7926083
06/02,-4.44074
06/03,-4.4170995
06/04,-4.561257
06/05,-4.5634637
06/06,-4.558718
06/07,-4.718098
06/08,-5.059943
06/09,-5.403958
06/10,-4.960021
06/11,-4.7659497
06/12,-4.6230426
06/13,-4.9046874
06/14,-4.9618077
06/15,-5.123593
06/16,-5.401607
06/17,-5.72388
06/18,-5.6273227
06/19,-5.211491
06/20,-4.799571
06/21,-4.8107944
06/22,-5.02911
06/23,-4.673395
06/24,-4.8512616
06/25,-5.266914
06/26,-5.557987
06/27,-5.5396094
06/28,-5.317162
06/29,-5.330948
06/30,-5.5556116
07/01,-5.6982117
07/02,-5.416508
07/03,-5.2754164
07/04,-5.2323475
07/05,-5.498882
07/06,-6.0977497
07/07,-5.707022
07/08,-5.4882507
07/09,-5.542936
07/10,-5.566076
07/11,-5.4145794
07/12,-5.5477533
07/13,-5.3723884
07/14,-5.2611747
07/15,-5.096202
07/16,-5.3645697
07/17,-5.375593
07/18,-6.1401033
07/19,-6.1367536
07/20,-6.154208
07/21,-6.635997
07/22,-6.4423437
07/23,-6.2630854
07/24,-6.1144857
07/25,-6.37381
07/26,-6.1500735
07/27,-6.0405855
07/28,-6.0719676
07/29,-6.568698
07/30,-6.8247423
07/31,-6.729731
08/01,-6.752535
08/02,-6.8853364
08/03,-6.578381
08/04,-6.231336
08/05,-6.4362164
08/06,-6.4261055
08/07,-6.254564
08/08,-6.0707054
08/09,-5.94694
08/10,-5.7755246
08/11,-6.0089526
08/12,-6.167833
08/13,-5.963327
08/14,-5.9085965
08/15,-5.851988
08/16,-6.2688622
08/17,-5.9866767
08/18,-5.8414874
08/19,-5.8430057
08/20,-6.321569
08/21,-6.455494
08/22,-6.217525
08/23,-6.2082996
08/24,-6.0600586
08/25,-5.654295
08/26,-5.716904
08/27,-6.0344563
08/28,-6.5021214
08/29,-6.294723
08/30,-5.7980328
08/31,-5.669391
09/01,-5.3633075
09/02,-5.2986608
09/03,-5.3718214
09/04,-5.6625457
09/05,-5.5559745
09/06,-5.391684
09/07,-5.6827626
09/08,-6.2087502
09/09,-6.1320295
09/10,-6.011554
09/11,-6.166979
09/12,-5.859241
09/13,-5.504889
09/14,-5.54944
09/15,-5.6145635
09/16,-5.6890917
09/17,-5.545329
09/18,-5.571818
09/19,-5.3796086
09/20,-5.5652776
09/21,-5.386878
09/22,-5.2546577
09/23,-5.6876416
09/24,-5.473798
09/25,-5.3443365
09/26,-4.903058
09/27,-5.302188
09/28,-5.735719
09/29,-5.5852413
09/30,-5.4397335
10/01,-5.723045
10/02,-5.780463
10/03,-5.445739
10/04,-5.5304904
10/05,-5.7321863
10/06,-5.8260713
10/07,-5.671242
10/08,-5.574322
10/09,-5.653942
10/10,-5.6304197
10/11,-5.374182
10/12,-5.628554
10/13,-5.7805963
10/14,-5.423368
10/15,-5.243217
10/16,-5.6326523
10/17,-5.1749015
10/18,-5.5057793
10/19,-5.8210487
10/20,-5.6791773
10/21,-5.6021028
10/22,-5.6114807
10/23,-5.495091
10/24,-5.505955
10/25,-5.738376
10/26,-6.016128
10/27,-5.619073
10/28,-5.3083725
10/29,-5.6311717
10/30,-5.6622024
10/31,-5.403522
11/01,-5.54819
11/02,-5.7933507
11/03,-5.922289
11/04,-5.5363336
11/05,-5.3722115
11/06,-5.524463
11/07,-5.8078
11/08,-5.93428
11/09,-5.7287846
11/10,-5.5961337
11/11,-4.925049
11/12,-5.0600533
11/13,-5.2274632
11/14,-5.3163204
11/15,-5.7395506
11/16,-5.874059
11/17,-6.1237307
11/18,-6.1688848
11/19,-6.067452
11/20,-6.109638
11/21,-5.9001093
11/22,-5.9904637
11/23,-6.000132
11/24,-6.359632
11/25,-6.089602
11/26,-6.397852
11/27,-6.1269264
11/28,-6.087695
11/29,-5.958481
11/30,-5.83327
12/01,-6.3254647
12/02,-6.340457
12/03,-6.0333886
12/04,-5.7362003
12/05,-5.4735627
12/06,-5.7020016
12/07,-6.178826
12/08,-6.212798
12/09,-6.4762454
12/10,-6.129887
12/11,-6.246821
12/12,-6.0650697
12/13,-6.3364487
12/14,-6.494101
12/15,-6.382986
12/16,-6.1668553
12/17,-5.9026403
12/18,-5.7522674
12/19,-6.1814914
12/20,-6.438241
12/21,-6.4263806
12/22,-6.3275733
12/23,-6.595034
12/24,-6.672993
12/25,-6.719138
12/26,-6.6281915
12/27,-6.752542
12/28,-6.917217
12/29,-7.1211734
12/30,-7.308813
12/31,-6.725955
