time,uwind
04/26,-2.9207332
04/27,-2.6457293
04/28,-2.7216783
04/29,-2.7366645
04/30,-3.233279
05/01,-2.9831562
05/02,-3.4563215
05/03,-3.527363
05/04,-3.0306756
05/05,-2.4758074
05/06,-2.280862
05/07,-2.5350919
05/08,-2.2452614
05/09,-2.7868423
05/10,-2.461909
05/11,-1.654198
05/12,-1.7540759
05/13,-2.301748
05/14,-1.7666245
05/15,-2.186132
05/16,-2.4156597
05/17,-2.9872437
05/18,-2.7061596
05/19,-2.2385921
05/20,-1.7287132
05/21,-1.385209
05/22,-1.6968919
05/23,-1.4180455
05/24,-2.0167687
05/25,-2.1460161
05/26,-2.7302423
05/27,-2.4770763
05/28,-2.3949888
05/29,-2.4981668
05/30,-2.647425
05/31,-2.4268892
06/01,-2.5156527
06/02,-2.2874167
06/03,-2.7499075
06/04,-3.2957308
06/05,-3.3945518
06/06,-3.2022936
06/07,-3.047625
06/08,-2.3568723
06/09,-2.1633062
06/10,-2.0515506
06/11,-2.520425
06/12,-2.2294657
06/13,-2.0053756
06/14,-2.0248222
06/15,-1.5740491
06/16,-2.2907565
06/17,-1.8602237
06/18,-2.1963255
06/19,-1.6970075
06/20,-1.5749058
06/21,-1.8135521
06/22,-1.6491297
06/23,-1.9754559
06/24,-1.7446136
06/25,-1.4741931
06/26,-1.1710359
06/27,-1.5213997
06/28,-1.4597453
06/29,-1.050867
06/30,-1.5596329
07/01,-1.7898623
07/02,-1.8641858
07/03,-1.9735771
07/04,-2.2395003
07/05,-2.605737
07/06,-2.145239
07/07,-1.7019175
07/08,-2.0645595
07/09,-1.4914467
07/10,-0.66340345
07/11,-0.5692798
07/12,-1.4530152
07/13,-1.5063776
07/14,-1.6851001
07/15,-1.8280501
07/16,-1.4702417
07/17,-1.7064658
07/18,-1.7050754
07/19,-1.8046778
07/20,-2.0073378
07/21,-1.3822069
07/22,-0.9405599
07/23,-1.0621308
07/24,-1.1653649
07/25,-1.1833332
07/26,-1.2165902
07/27,-0.897626
07/28,-0.77969253
07/29,-0.5160066
07/30,-1.3221576
07/31,-0.6240501
08/01,-1.3071557
08/02,-1.5281123
08/03,-1.206757
08/04,-1.8123347
08/05,-1.7210414
08/06,-1.0651475
08/07,-0.705087
08/08,-0.24247377
08/09,-0.33146372
08/10,-0.36378577
08/11,-0.5958836
08/12,-0.4387064
08/13,-0.5464504
08/14,-0.2968505
08/15,-0.69204855
08/16,-0.63889784
08/17,-0.8287571
08/18,-1.022828
08/19,-1.2066146
08/20,-0.8638056
08/21,-1.4351144
08/22,-2.3518395
08/23,-2.3205378
08/24,-1.9012579
08/25,-1.5412341
08/26,-1.5195216
08/27,-1.3149848
08/28,-0.87352633
08/29,-1.2356949
08/30,-1.0179099
08/31,-0.99630827
09/01,-1.1825202
09/02,-1.257919
09/03,-1.2182499
09/04,-1.3623261
09/05,-1.5532229
09/06,-1.855812
09/07,-1.52561
09/08,-1.2149683
09/09,-0.3726398
09/10,-0.33821818
09/11,-1.0128701
09/12,-1.4264323
09/13,-1.6969212
09/14,-2.385359
09/15,-2.5750468
09/16,-2.1372461
09/17,-1.9739789
09/18,-1.9766643
09/19,-1.2280766
09/20,-1.1370761
09/21,-1.1323122
09/22,-0.69622135
09/23,-1.160577
09/24,-1.9510509
09/25,-1.5524215
09/26,-1.2688581
09/27,-1.4854742
09/28,-1.4760023
09/29,-1.6289731
09/30,-1.7627987
10/01,-2.225281
10/02,-1.2084897
10/03,-0.8963404
10/04,-1.4768901
10/05,-1.4861706
10/06,-1.7618823
10/07,-2.1187289
10/08,-1.6238271
10/09,-1.2452419
10/10,-1.06707
10/11,-1.6093196
10/12,-1.9302208
10/13,-1.4492133
10/14,-1.1462618
10/15,-0.6627817
10/16,-0.7706365
10/17,-1.4661201
10/18,-1.7168363
10/19,-1.8718919
10/20,-2.0775063
10/21,-2.538675
10/22,-2.55013
10/23,-1.9922353
10/24,-1.4303585
10/25,-0.96200967
10/26,-0.14790192
10/27,-0.7710707
10/28,-0.9720089
10/29,-0.7817318
10/30,-0.77360284
10/31,-1.2045754
11/01,-1.6754618
11/02,-2.0254066
11/03,-2.470388
11/04,-2.5655134
11/05,-1.8659825
11/06,-2.00354
11/07,-1.5828298
11/08,-0.8168266
11/09,-0.40555465
11/10,0.16276361
11/11,-0.24229275
11/12,-0.5911998
11/13,-0.67176324
11/14,-0.5605268
11/15,-0.60472023
11/16,-0.58804005
11/17,-0.9770292
11/18,-1.1949369
11/19,-1.2894101
11/20,-1.3077952
11/21,-1.7066802
11/22,-1.5778313
11/23,-1.2584373
11/24,-1.2361908
11/25,-1.1108756
11/26,-0.36029908
11/27,-0.75771785
11/28,-0.41090927
11/29,-0.3400882
11/30,-0.6827175
12/01,-1.1458851
12/02,-0.7056772
12/03,-0.27322835
12/04,-0.25311685
12/05,-0.09775851
12/06,-0.22416566
12/07,-0.034473706
12/08,-0.21802983
12/09,-0.13498558
12/10,0.37054357
12/11,1.1267949
12/12,0.5413687
12/13,0.048194483
12/14,-0.14435254
12/15,-0.013145208
12/16,-0.56183016
12/17,-0.6264989
12/18,-0.34531754
12/19,-0.053955134
12/20,-0.9725933
12/21,-1.2240291
12/22,-1.7082336
12/23,-1.2545632
12/24,-0.9125417
12/25,-1.177588
12/26,-1.7586387
12/27,-1.9658579
12/28,-1.6907734
12/29,-1.3130306
12/30,-0.67278594
12/31,-1.1640168
