time,iso20
07/12,151.84926
07/13,152.86821
07/14,154.7559
07/15,154.65884
07/16,152.54802
07/17,152.67902
07/18,152.93604
07/19,152.60542
07/20,153.56398
07/21,151.45425
07/22,150.89537
07/23,151.19919
07/24,151.33623
07/25,151.29488
07/26,150.54504
07/27,150.17014
07/28,149.00291
07/29,151.45871
07/30,151.11707
07/31,150.00238
08/01,148.90953
08/02,149.40771
08/03,151.9505
08/04,152.54509
08/05,152.80362
08/06,151.79163
08/07,152.93166
08/08,152.74045
08/09,152.74661
08/10,151.67377
08/11,150.9361
08/12,152.48985
08/13,154.53189
08/14,154.11658
08/15,153.58112
08/16,152.53957
08/17,152.58955
08/18,152.91515
08/19,154.91454
08/20,155.87082
08/21,152.44606
08/22,151.17018
08/23,153.16847
08/24,154.18312
08/25,153.72803
08/26,153.17487
08/27,154.3866
08/28,154.97455
08/29,155.79414
08/30,152.62111
08/31,153.20586
09/01,155.48936
09/02,155.92088
09/03,154.9106
09/04,152.20953
09/05,151.80945
09/06,152.14742
09/07,153.21039
09/08,155.36955
09/09,153.51695
09/10,151.99083
09/11,149.87227
09/12,150.70634
09/13,150.72606
09/14,149.81639
09/15,148.92085
09/16,148.71553
09/17,150.17874
09/18,147.4992
09/19,149.87645
09/20,149.0096
09/21,151.09631
09/22,152.69106
09/23,152.48407
09/24,150.0671
09/25,150.56058
09/26,151.05147
09/27,152.27855
09/28,153.49779
09/29,151.2649
09/30,150.19101
10/01,151.36981
10/02,152.12291
10/03,154.095
10/04,152.68439
10/05,151.56395
10/06,151.81577
10/07,151.65569
10/08,152.6239
10/09,152.20987
10/10,153.14351
10/11,152.94278
10/12,151.95222
10/13,152.22978
10/14,152.49174
10/15,154.14217
10/16,156.5513
10/17,157.55962
10/18,159.01974
10/19,158.79582
10/20,158.33005
10/21,159.03928
10/22,160.62614
10/23,161.9672
10/24,162.46541
10/25,160.65848
10/26,160.58673
10/27,161.21837
10/28,160.92886
10/29,160.54855
10/30,162.00769
10/31,160.8191
11/01,159.32744
11/02,160.07489
11/03,160.66452
11/04,160.99812
11/05,160.09836
11/06,159.19757
11/07,158.28181
11/08,158.78499
11/09,159.19212
11/10,157.10892
11/11,160.419
11/12,162.65627
11/13,160.19528
11/14,158.74425
11/15,159.64824
11/16,159.98882
11/17,159.52711
11/18,159.41005
11/19,160.01378
11/20,159.69662
11/21,161.90968
11/22,162.61111
11/23,161.30121
11/24,162.35681
11/25,160.52397
11/26,158.98431
11/27,159.41295
11/28,160.29254
11/29,158.61487
11/30,159.26099
12/01,157.74585
12/02,159.49884
12/03,160.97226
12/04,161.55867
12/05,161.29593
12/06,162.46797
12/07,161.84073
12/08,162.95448
12/09,164.08392
12/10,162.81798
12/11,163.71811
12/12,162.28941
12/13,163.41722
12/14,166.12097
12/15,165.42625
12/16,164.93242
12/17,164.70451
12/18,164.40268
12/19,165.70624
12/20,164.95825
12/21,163.62592
12/22,165.13881
12/23,166.67656
12/24,165.77063
12/25,164.51613
12/26,164.21074
12/27,163.88638
12/28,164.69952
12/29,164.66692
12/30,164.51663
12/31,164.20537
