time,iso20
07/28,138.62766
07/29,137.93515
07/30,139.13173
07/31,140.1154
08/01,138.11101
08/02,138.55168
08/03,140.38574
08/04,140.53033
08/05,138.72705
08/06,140.06046
08/07,141.15088
08/08,140.82475
08/09,141.2831
08/10,140.70891
08/11,140.49327
08/12,142.15225
08/13,142.6016
08/14,141.3992
08/15,141.81506
08/16,142.34738
08/17,141.26059
08/18,141.63724
08/19,141.62195
08/20,143.84953
08/21,142.74413
08/22,140.68752
08/23,142.67282
08/24,142.93686
08/25,141.84262
08/26,140.8235
08/27,143.54704
08/28,142.75348
08/29,141.41525
08/30,143.91139
08/31,142.47444
09/01,141.86533
09/02,141.56181
09/03,141.86642
09/04,140.75142
09/05,140.33122
09/06,141.91516
09/07,141.45032
09/08,142.1635
09/09,140.71881
09/10,141.42479
09/11,141.68839
09/12,141.35129
09/13,143.18198
09/14,144.83104
09/15,143.38327
09/16,142.59837
09/17,142.9056
09/18,144.07835
09/19,143.61221
09/20,143.69286
09/21,143.21881
09/22,143.80055
09/23,144.00609
09/24,143.05754
09/25,145.62201
09/26,146.51085
09/27,143.24533
09/28,143.22763
09/29,144.88779
09/30,142.72188
10/01,142.25468
10/02,144.97098
10/03,145.16753
10/04,144.57576
10/05,144.12325
10/06,142.27837
10/07,143.09944
10/08,144.37723
10/09,142.87323
10/10,143.12794
10/11,143.00978
10/12,142.15514
10/13,141.61928
10/14,142.71417
10/15,143.24515
10/16,142.35683
10/17,143.24908
10/18,142.95944
10/19,142.97029
10/20,143.06
10/21,142.65251
10/22,145.36885
10/23,144.97098
10/24,144.30194
10/25,145.31856
10/26,145.74908
10/27,145.97269
10/28,147.15997
10/29,148.328
10/30,148.73
10/31,148.82222
11/01,148.64392
11/02,147.71878
11/03,148.33745
11/04,149.2581
11/05,150.55289
11/06,149.79143
11/07,148.63756
11/08,150.36168
11/09,149.49625
11/10,149.17278
11/11,150.08788
11/12,149.50888
11/13,148.45676
11/14,148.67928
11/15,149.25583
11/16,148.90904
11/17,148.2833
11/18,149.36809
11/19,148.8531
11/20,149.62636
11/21,149.07285
11/22,150.71185
11/23,149.88748
11/24,150.50363
11/25,153.80678
11/26,151.28677
11/27,152.63782
11/28,151.0969
11/29,150.68123
11/30,150.15685
12/01,149.73474
12/02,149.59056
12/03,148.76448
12/04,148.66968
12/05,149.54979
12/06,151.02122
12/07,149.92706
12/08,149.75638
12/09,150.52046
12/10,151.5266
12/11,151.78075
12/12,151.14268
12/13,151.77
12/14,152.10841
12/15,152.54742
12/16,152.97565
12/17,153.08336
12/18,152.51883
12/19,153.7072
12/20,153.01761
12/21,153.19514
12/22,153.4385
12/23,155.12386
12/24,154.72258
12/25,155.02147
12/26,155.78294
12/27,154.09094
12/28,154.55446
12/29,155.21028
12/30,153.31758
12/31,154.23433
